CASRN,LD50_xgboost_maccs
96719-49-2,0.074905805
96719-47-0,0.03345237
93-04-9,1.0108787
138113-08-3,0.48068792
1504-74-1,0.9887067
10238-21-8,0.45755804
120-35-4,0.7552211
135-62-6,0.83456993
36968-27-1,0.7842709
1229-55-6,0.6189297
57149-07-2,0.21089794
107707-55-1,0.064035624
107707-39-1,0.064035624
128143-10-2,0.29284328
93839-20-4,0.56793904
99784-08-4,0.40817383
72956-09-3,0.33708265
374726-62-2,0.38500988
69563-51-5,0.7055564
22839-47-0,0.8238326
5894-79-1,1.2100312
484-20-8,0.50325876
5956-63-8,0.37422496
34580-76-2,0.14973202
14192-26-8,0.7409011
83929-47-9,0.6174943
319-24-4,0.74709064
393-85-1,0.56212074
88599-37-5,0.2393806
16298-03-6,0.78715104
26447-85-8,0.5964078
19190-61-5,0.19618002
43210-67-9,0.47308853
145701-23-1,0.2743661
31080-68-9,0.34063667
92823-03-5,0.20937571
33564-30-6,0.5461393
361377-29-9,0.6242647
68401-82-1,0.8434626
98753-19-6,0.5632594
105239-91-6,0.053941745
32384-65-9,0.8993468
540-97-6,0.6664819
541-02-6,0.6664819
107-51-7,1.2503085
60111-54-8,0.9096521
107-46-0,1.2577442
33204-76-1,0.37722382
75-76-3,1.2453711
388606-32-4,0.441409
2554-06-5,0.46325624
1719-58-0,0.75916916
7787-93-1,0.74086183
5578-42-7,0.93490505
149-74-6,0.7976377
1947-37-1,0.30971915
87459-76-5,1.0130417
135158-54-2,0.7571404
68786-66-3,0.14582545
64037-25-8,0.4044984
1115-84-0,1.2153866
67-71-0,0.96878636
247569-56-8,0.27893445
104206-82-8,0.77527523
20945-65-7,0.60873866
335104-84-2,-0.24372238
141112-29-0,0.06856461
3710-30-3,0.9448626
86273-46-3,0.698046
765-12-8,0.81312746
17351-75-6,0.9519475
112-43-6,1.0042742
112-45-8,0.8119325
357-08-4,0.05579214
78467-47-7,0.15046139
83395-33-9,0.2364785
105770-83-0,0.30933028
91832-40-5,0.877514
28156-60-7,1.290252
7446-81-3,0.737792
34462-96-9,-0.030289501
66415-55-2,0.8153999
530-48-3,0.86409754
78467-29-5,0.18047088
103361-09-7,0.047611225
68049-83-2,0.5195561
83395-32-8,0.2578645
109-29-5,1.298123
106-02-5,1.298123
80584-91-4,0.9179098
6707-60-4,1.1994698
3391-83-1,1.1994698
32539-83-6,0.9242632
505-52-2,1.2884212
111855-65-3,0.63448274
58890-25-8,0.9200513
60012-89-7,0.41753772
73963-72-1,0.41617313
111223-26-8,1.0574282
7381-13-7,0.8066414
23847-08-7,1.0741073
971-15-3,0.5424003
2004-62-8,1.040379
73963-42-5,0.3024456
127966-78-3,0.6355487
6334-25-4,1.4602315
1531-95-9,0.59969026
76547-98-3,0.9942684
123-99-9,1.2884212
6674-22-2,0.3294313
118314-35-5,0.67192805
78484-08-9,-0.048840277
15894-70-9,0.96543795
34580-70-6,0.26948488
34935-15-4,0.81144494
825-51-4,1.2121365
73846-69-2,-0.11695923
102601-34-3,1.2144132
10305-41-6,1.518295
99300-59-1,-0.373989
78483-88-2,0.28760973
712-50-5,1.1300982
101-87-1,0.47100747
55232-79-6,0.2462309
55232-76-3,0.39720145
55232-78-5,0.39720145
7575-23-7,0.7656755
99189-60-3,0.7392392
60142-95-2,0.80100924
749-02-0,0.30777612
2123-24-2,1.1530493
4985-85-7,1.3031152
82822-14-8,0.98142797
111856-34-9,0.41857982
7365-45-9,1.089765
4028-32-4,0.743734
28950-61-0,0.8166875
89667-40-3,0.60421383
78483-90-6,0.3136356
78467-50-2,0.15348475
66063-05-6,0.6399038
5610-40-2,0.004519884
10329-95-0,0.8318127
1071-93-8,0.9791243
124-04-9,1.2267195
99300-60-4,-0.17717305
1575-61-7,0.524925
30194-63-9,0.23189227
839-90-7,1.1065537
15446-08-9,0.3724633
90494-79-4,0.12917644
298-57-7,0.38776037
195252-47-2,-0.75387275
106565-71-3,0.48023468
10329-96-1,0.7505525
97817-06-6,0.30992922
886588-62-1,0.57853097
5763-44-0,1.1511171
87429-91-2,0.5429452
1952-96-1,0.027633218
67075-37-0,0.59991294
110311-27-8,0.90777683
61010-04-6,0.5883604
27076-30-8,1.6796993
27060-91-9,0.5290108
111687-36-6,1.3239069
99300-58-0,-0.10266038
122-68-9,1.0811919
60045-26-3,1.1765614
98519-13-2,0.48025647
98519-07-4,0.53871405
98519-00-7,0.53871405
4471-41-4,0.8494574
93981-02-3,1.1946757
36951-85-6,-0.13929744
16142-27-1,0.6720632
66508-37-0,1.0499781
15471-17-7,0.8829748
41123-69-7,0.97115463
82578-51-6,0.053073682
76874-96-9,0.053073682
76874-97-0,0.053073682
34580-73-9,0.2519984
17095-24-8,1.0582875
4994-16-5,1.1529034
104-53-0,1.1360631
5766-67-6,0.719707
23996-53-4,0.60792506
73803-48-2,1.0259478
76751-94-5,0.6198129
2955-38-6,0.8752
18818-61-6,0.8696582
69655-05-6,0.7510546
77053-97-5,0.33582792
486460-32-6,-0.089508936
915095-94-2,-0.29777822
121808-62-6,1.152331
53716-82-8,1.3075227
39391-39-4,0.643091
915095-87-3,-0.062584594
314771-88-5,0.5067062
858956-08-8,0.25550228
51981-21-6,1.3372892
9001-73-4,1.0376064
13115-71-4,1.3654145
84611-23-4,0.93694854
58095-31-1,0.7271819
28874-51-3,1.2744057
52079-23-9,1.2637407
53878-49-2,0.4368634
621-95-4,0.55994856
736-30-1,0.37342474
137281-39-1,0.5515744
37286-92-3,0.62350434
494-19-9,0.4548122
697235-49-7,0.75423664
128-08-5,0.6117819
16327-90-5,0.5594246
114369-43-6,0.6518535
72239-31-7,-0.41419247
54941-79-6,0.25949806
131206-85-4,0.3577026
17471-82-8,0.585204
100981-43-9,0.43668127
3576-64-5,0.24526373
96719-71-0,-0.14215705
96719-43-6,0.36398426
96719-45-8,0.36216453
96892-56-7,0.10836349
138117-50-7,0.6354405
98519-08-5,0.54343224
98519-18-7,0.30549142
98532-65-1,0.58711964
116970-50-4,0.8436875
26957-73-3,0.523348
80-02-4,0.9624721
2871-01-4,0.7617327
6961-46-2,1.168804
1320-51-0,1.6998936
54941-80-9,0.42166182
54941-66-1,0.010073919
27097-44-5,-0.16903117
54941-67-2,0.11595808
22036-77-7,1.175804
84210-62-8,0.6905593
53720-84-6,0.026430354
59277-89-3,0.6547589
20208-21-3,0.6282953
3891-07-4,0.9468432
155601-30-2,1.0066403
93-20-9,0.93153065
1562-00-1,1.3411678
104-66-5,1.0972933
28173-59-3,0.64263445
85-40-5,0.789832
97519-39-6,0.9208511
87-29-6,0.99319935
178671-69-7,0.5603762
40018-25-5,0.058831148
777-11-7,0.04277214
281-23-2,1.2027731
32986-56-4,1.5131826
7237-83-4,0.80548626
37248-47-8,1.4549913
203515-86-0,1.2353207
9050-67-3,1.3694803
130796-74-6,0.1721801
70-00-8,0.48148987
3148-72-9,1.1037432
77054-16-1,0.63060015
303-31-1,0.55694246
53858-86-9,1.5113124
98519-38-1,0.7516649
98532-72-0,0.6547114
36476-78-5,1.2937586
19130-96-2,1.4211786
134528-32-8,0.43816477
2157-19-9,0.25952458
7089-59-0,0.9461078
3369-52-6,-0.28709227
25451-15-4,0.96265745
5255-75-4,0.6145366
15121-11-6,-0.03707727
56-89-3,1.1666824
1003859-14-0,0.17295997
5588-13-6,1.177536
73151-29-8,0.49162626
86832-68-0,1.1708528
37106-97-1,0.6513883
1824-50-6,0.6159283
138-59-0,1.1135855
73-22-3,0.4395626
71-00-1,0.9822512
154-23-4,0.22592948
742-01-8,0.5769212
40691-09-6,0.9018264
56-84-8,1.4588466
106691-40-1,0.092656836
136087-85-9,0.065449774
526-98-7,1.4920444
77181-69-2,0.3763213
5536-17-4,0.080613896
58-63-9,0.37211716
31698-14-3,0.77140903
72361-00-3,0.8488284
5550-12-9,1.2995403
68-41-7,1.3273098
21700-31-2,0.68590045
5547-29-5,1.1567894
168152-93-0,0.73332953
74860-00-7,0.6274749
168153-00-2,0.83281785
180591-20-2,0.79985034
6386-63-6,0.34445408
538-74-9,0.8711674
91-33-8,0.6159978
541-88-8,0.14378111
13676-54-5,0.35973433
71294-03-6,-0.0037960298
19719-28-9,0.42833987
553-86-6,0.8085009
120-46-7,0.8224477
85162-11-4,-0.046203308
67-52-7,1.2017964
504-17-6,0.69029444
34320-82-6,0.5257135
525-79-1,0.60100365
40718-29-4,0.7968204
71280-74-5,0.12296043
71292-59-6,0.37463704
239110-15-7,0.12722635
54941-81-0,0.45502305
152264-74-9,0.45542434
152264-48-7,0.34422377
152264-27-2,0.56992686
58579-51-4,0.520169
51411-04-2,0.5728887
963-39-3,0.8327657
4553-89-3,1.2768488
103-16-2,1.0592351
613-62-7,1.0161802
33215-60-0,0.5547701
33215-59-7,0.5547701
52010-22-7,0.572003
116337-58-7,0.49895793
116337-63-4,0.20786299
53994-73-3,1.0185423
100-87-8,0.99904305
64037-18-9,0.5128144
15308-01-7,0.6283032
126-58-9,1.3034986
765-63-9,0.36987448
25155-29-7,1.428185
17929-34-9,0.57999164
149-44-0,1.0739435
57583-54-7,-0.06494966
1324-76-1,1.0256257
54299-17-1,1.1068672
131-92-0,0.8558082
135-57-9,0.8509369
13676-91-0,0.6401015
597-82-0,-0.010702284
52237-03-3,1.2901922
6607-41-6,0.052023403
3905-19-9,0.6721903
6416-68-8,1.0817097
31251-03-3,0.3754259
92-94-4,1.0800726
98119-87-0,0.71662694
8003-50-7,0.81492615
35869-64-8,0.6167765
5280-78-4,0.6721903
5124-25-4,0.74154204
42797-18-2,0.7379249
52238-92-3,0.33457243
40618-31-3,0.6721903
1937-35-5,1.0216507
2583-80-4,1.3173232
107934-68-9,0.29154667
4051-63-2,0.9975305
12237-62-6,0.9021679
724-18-5,1.1649753
54660-00-3,0.26847902
2524-64-3,0.542437
3861-73-2,1.2476666
17692-24-9,0.41931054
32500-19-9,1.2155246
82211-24-3,0.49859205
3567-69-9,1.2675406
188425-85-6,0.7672927
948-65-2,0.7467097
17418-58-5,0.93254805
8003-22-3,0.3723089
6925-69-5,0.70963323
51671-14-8,0.63786453
2866-43-5,0.58364975
5766-76-7,1.026371
136687-74-6,0.7436929
60312-67-6,-0.016727293
833-50-1,0.7111137
88599-33-1,0.6275415
60919-11-1,0.39131704
7361-93-5,0.955341
6428-31-5,1.2403715
2429-82-5,1.28113
39557-39-6,0.5346676
130-20-1,0.5351373
1047-16-1,0.84951544
33955-44-1,0.90516245
71130-54-6,0.4645925
92-69-3,0.9075201
2866-82-2,0.85922945
2784-27-2,0.37666664
275-51-4,0.7322397
15307-93-4,0.7717462
84-65-1,0.88855106
467-69-6,0.85778964
894-86-0,0.557821
482-89-3,0.37701583
74115-24-5,0.59550065
88599-73-9,0.09977668
88599-51-3,0.60510117
120-78-5,0.811824
80100-23-8,0.3805585
6992-11-6,0.6175075
3564-27-0,1.404645
945553-94-6,-0.26002198
5212-99-7,0.5414911
2611-82-7,1.2675406
83164-33-4,0.6041956
104902-34-3,0.21501619
31684-63-6,0.84745187
53-19-0,0.84868616
64628-44-0,0.39808384
88599-74-0,0.15183933
88599-62-6,0.60510117
27199-40-2,0.42054057
86-84-0,1.0963728
74070-46-5,1.0165349
2783-94-0,1.2675406
101463-69-8,0.39808384
84632-50-8,0.35221335
93839-21-5,0.77086085
60348-77-8,0.4583209
1934-21-0,1.2879694
80-07-9,0.73898065
128-69-8,1.0173434
117-79-3,0.92066413
2464-37-1,0.5069658
77-36-1,0.71352726
39062-72-1,0.4471959
88599-64-8,0.60510117
108935-06-4,0.60510117
34580-63-7,0.4048618
34580-77-3,0.13757133
74697-32-8,0.4897769
22199-08-2,1.0763122
81-83-4,0.90516245
20749-68-2,0.5692162
84-89-9,1.4842556
3173-72-6,0.9853856
81-64-1,0.76554316
41803-58-1,0.9163156
114833-91-9,0.46241087
623-30-3,0.5942163
1086-02-8,0.3412887
56741-95-8,0.41230866
6685-76-3,0.4047523
7450-69-3,0.05507356
18355-25-4,1.0787278
127-52-6,0.8755501
124495-18-7,0.5738731
123172-45-2,0.601795
64896-26-0,0.9003511
74697-62-4,0.25304586
101-20-2,0.79363126
51410-30-1,0.9532983
80100-26-1,0.38960704
36888-99-0,0.49924347
85-41-6,1.0110818
85813-73-6,0.6626905
874819-71-3,-0.2821262
3863-80-7,1.2414774
877179-04-9,0.61657625
133-14-2,0.89150226
86479-06-3,0.39808384
74738-17-3,0.32922533
1018-71-9,0.35767204
114607-46-4,0.9540398
402-31-3,0.9099025
2420-17-9,0.78749764
123199-93-9,0.79597574
515-49-1,0.6916785
4156-21-2,1.0584921
2493-02-9,0.8048156
41205-21-4,0.5364726
98-66-8,0.9895794
83121-18-0,0.5035792
6361-21-3,0.8698423
183208-35-7,-0.11950621
27896-84-0,0.4668906
23651-95-8,1.1668515
2840-28-0,0.8393342
49860-08-4,1.3605111
70-10-0,0.90182793
77668-43-0,0.35291693
14733-77-8,0.74723005
7474-78-4,1.3733451
121-88-0,0.85638726
93-84-5,0.80147475
2327-02-8,0.74568754
64037-16-7,0.589823
3238-40-2,0.8994484
66-22-8,1.559907
5424-01-1,0.99049366
38082-89-2,0.49466586
34893-92-0,0.9297253
56962-04-0,0.38803685
79622-59-6,-0.60832965
35041-16-8,1.046282
99-11-6,1.1314659
64037-29-2,1.1751882
5128-28-9,0.75998014
6331-96-0,1.4597641
1193-24-4,1.2976959
1193-21-1,0.47370523
15245-44-0,0.22549689
150114-71-9,0.76361364
2022-85-7,0.46780416
122006-32-0,0.14802952
70701-62-1,1.0809802
9005-38-3,1.3137375
25157-64-6,0.9941625
122005-23-6,0.043731228
94720-90-8,0.90016717
507-55-1,0.81053513
422-56-0,0.81053513
2136-79-0,0.6924382
117-08-8,0.38885608
3583-63-9,0.75666404
344-07-0,0.7813079
3576-88-3,0.6629131
110-21-4,1.2491821
123-77-3,1.1839821
1111-78-0,1.2131058
3047-33-4,1.4772509
2736-18-7,1.01437
932-64-9,0.769215
311-89-7,0.52515143
754-91-6,0.37452146
355-42-0,0.7821523
375-45-1,0.81053513
382-28-5,0.48840687
2356-53-8,0.90016717
76-11-9,0.81053513
75-71-8,0.81053513
14852-17-6,1.0483319
74-82-8,1.2380126
2402-58-6,1.3235931
98519-37-0,0.37630513
41519-23-7,1.5252658
2152-44-5,-0.97431886
26184-62-3,1.2723993
873888-84-7,0.86312926
105-90-8,1.7201288
127-43-5,1.1943817
125055-51-8,0.5254044
98519-32-5,0.38844636
143314-16-3,0.406183
119637-67-1,0.69825745
26266-57-9,1.3683661
191217-81-9,0.31834513
98519-06-3,0.43745407
98519-11-0,0.13905431
98519-31-4,0.37045404
52756-22-6,0.56695926
2345-24-6,1.6324492
81334-34-1,0.28770024
98519-35-8,0.4370847
1695-77-8,0.86236984
98519-26-7,0.54026395
31828-50-9,1.2787473
127245-20-9,0.29652366
33494-80-3,1.0372387
26787-78-0,1.1098987
27833-18-7,0.6724322
52093-21-7,0.7655689
31900-04-6,1.0487157
18559-60-9,-0.11829643
98519-48-3,0.18514107
98519-28-9,0.5076004
382-26-3,0.8622317
24937-16-4,1.2760786
34493-98-6,1.5033582
20846-91-7,1.4174054
25546-65-0,1.5071962
29701-07-3,1.5413942
2387-59-9,1.2751303
13007-85-7,1.6827042
59866-21-6,1.1110154
133-66-4,1.2060122
