CASRN,Toxic_xgboost_ecfp6counts-0,Toxic_xgboost_ecfp6counts-1
58955-84-3,0.07906097,0.920939
100-97-0,0.23292494,0.76707506
101-25-7,0.16150737,0.83849263
2691-41-0,0.2469225,0.7530775
13980-04-6,0.2608782,0.7391218
121-82-4,0.533026,0.46697405
2235-43-0,0.749226,0.25077403
25155-29-7,0.48278987,0.5172101
17929-34-9,0.6782541,0.32174587
40507-94-6,0.109608114,0.8903919
149-44-0,0.44237036,0.55762964
870-72-4,0.6592076,0.34079242
99591-74-9,0.5247642,0.47523582
555-89-5,0.37459487,0.62540513
88144-99-4,0.20204794,0.79795206
6317-18-6,0.13719773,0.86280227
21564-17-0,0.30451697,0.695483
21335-43-3,0.09791553,0.90208447
3518-65-8,0.21114653,0.78885347
74-97-5,0.057334065,0.94266593
24082-36-8,0.4684164,0.5315836
57583-54-7,0.93970686,0.06029312
1324-76-1,0.8555214,0.1444786
128-79-0,0.97359574,0.026404236
3071-73-6,0.96436495,0.035635043
991-42-4,0.17808664,0.82191336
54299-17-1,0.82803935,0.17196067
131-92-0,0.9160505,0.0839495
135-57-9,0.6925738,0.30742624
73688-63-8,0.9919155,0.008084495
21413-28-5,0.57646924,0.42353076
603-34-9,0.1517542,0.8482458
101-02-0,0.6463847,0.35361525
115-86-6,0.5430101,0.45698985
597-82-0,0.10899812,0.8910019
603-35-0,0.44963688,0.5503631
52237-03-3,0.9866317,0.013368323
6607-41-6,0.7089611,0.29103887
60628-96-8,0.3028341,0.6971659
82-66-6,0.67802036,0.32197964
84-15-1,0.6952435,0.30475655
84-62-8,0.9358746,0.06412544
3905-19-9,0.99553454,0.0044654664
573-58-0,0.99449277,0.005507226
6416-68-8,0.8422769,0.15772314
30638-08-5,0.90960926,0.09039075
31251-03-3,0.26273298,0.737267
119006-77-8,0.5554222,0.44457784
92-94-4,0.5728789,0.4271211
98119-87-0,0.986956,0.013043993
28140-60-5,0.16665733,0.8333427
8003-50-7,0.9602053,0.03979466
35869-64-8,0.967391,0.03260901
5280-78-4,0.9877624,0.012237615
1937-37-7,0.98320985,0.016790181
6247-39-8,0.5114368,0.48856315
42797-18-2,0.6390779,0.3609221
62802-56-6,0.39076257,0.60923743
90-30-2,0.42735618,0.5726438
4335-09-5,0.98561573,0.014384242
52238-92-3,0.9812232,0.018776773
40618-31-3,0.9921566,0.007843371
1937-35-5,0.9357175,0.06428247
13080-89-2,0.37691993,0.6230801
2583-80-4,0.98496264,0.01503736
6406-56-0,0.9663997,0.03360027
107934-68-9,0.30521673,0.6947833
67446-03-1,0.94201255,0.057987455
587-98-4,0.928125,0.07187496
4117-90-2,0.17320538,0.8267946
135-88-6,0.73824966,0.26175034
4051-63-2,0.95966,0.040339984
81-77-6,0.96887535,0.03112468
12237-62-6,0.8995227,0.1004773
17364-40-8,0.32871056,0.67128944
25505-99-1,0.23253334,0.76746666
622-15-1,0.19670469,0.8032953
86-29-3,0.23431551,0.7656845
4695-13-0,0.39141375,0.60858625
117-34-0,0.3758961,0.6241039
724-18-5,0.41311276,0.58688724
91-01-0,0.47027016,0.52972984
119-53-9,0.69052255,0.30947742
92-52-4,0.47604495,0.52395505
54660-00-3,0.6658293,0.33417067
119-61-9,0.6874057,0.31259432
94-36-0,0.8302779,0.16972205
1850-15-3,0.73238325,0.26761675
122-39-4,0.5585915,0.4414085
102-06-7,0.6288328,0.37116715
622-03-7,0.23096424,0.76903576
103-33-3,0.37783593,0.6221641
37893-02-0,0.65949714,0.34050283
495-48-7,0.2838986,0.7161014
86-30-6,0.21681106,0.78318894
101-84-8,0.49094194,0.50905806
102-09-0,0.70253146,0.29746857
2524-64-3,0.52450323,0.4754968
4129-17-3,0.42004365,0.57995635
3861-73-2,0.9879608,0.012039206
23211-47-4,0.98692024,0.013079788
125-13-3,0.5720593,0.4279407
17692-24-9,0.8875623,0.11243775
603-41-8,0.8476503,0.1523497
32500-19-9,0.93258744,0.06741258
10040-45-6,0.9543063,0.045693707
82211-24-3,0.3447525,0.6552475
3567-69-9,0.9856644,0.0143355485
66898-62-2,0.26130295,0.73869705
188425-85-6,0.34021872,0.6597813
948-65-2,0.36535424,0.63464576
10423-37-7,0.13007873,0.86992127
298-46-4,0.14324206,0.85675794
17418-58-5,0.6383737,0.36162633
8003-22-3,0.43817252,0.5618275
6925-69-5,0.75398487,0.24601513
18636-88-9,0.30664468,0.6933553
51671-14-8,0.62940353,0.37059647
2866-43-5,0.8296552,0.1703448
5766-76-7,0.30861807,0.69138193
100537-30-2,0.3802659,0.6197341
83-12-5,0.20302337,0.7969766
136687-74-6,0.6140598,0.3859402
85-52-9,0.8635265,0.13647346
90-41-5,0.17689025,0.82310975
86-00-0,0.34551114,0.65448886
132-27-4,0.5059374,0.4940626
60312-67-6,0.4673527,0.5326473
4727-29-1,0.6077914,0.3922086
833-50-1,0.53094375,0.46905628
15310-01-7,0.46672124,0.53327876
118-55-8,0.573751,0.42624903
88599-33-1,0.9425331,0.0574669
60919-11-1,0.46076506,0.53923494
495-73-8,0.3584479,0.6415521
7361-93-5,0.3419339,0.6580661
6428-31-5,0.9931147,0.006885283
2429-82-5,0.97132427,0.028675724
2429-84-7,0.97342324,0.026576757
73926-93-9,0.9846695,0.0153304925
4232-84-2,0.40672505,0.59327495
6425-07-6,0.9356234,0.06437662
39557-39-6,0.83386785,0.16613217
17781-31-6,0.32717288,0.6728271
93-45-8,0.809966,0.19003397
5850-39-5,0.9904677,0.009532282
599-79-1,0.93749654,0.06250348
19247-68-8,0.26810485,0.73189515
129-00-0,0.6946696,0.30533043
130-20-1,0.9623621,0.0376379
1047-16-1,0.928985,0.07101499
33955-44-1,0.7919477,0.20805228
97110-59-3,0.2725879,0.7274121
588-53-4,0.24522722,0.7547728
3218-36-8,0.29080075,0.70919925
85-73-4,0.89574647,0.1042535
1210-05-5,0.66103876,0.3389612
61826-76-4,0.2526369,0.7473631
53874-68-3,0.27524245,0.72475755
136-36-7,0.7351569,0.2648431
713-68-8,0.44913387,0.5508661
71130-54-6,0.3703155,0.6296845
92-67-1,0.29738468,0.7026153
92-69-3,0.47853833,0.52146167
2866-82-2,0.3742392,0.6257608
2784-27-2,0.8496189,0.15038109
101-54-2,0.30044657,0.69955343
3457-98-5,0.44377238,0.5562276
80-38-6,0.3639925,0.6360075
80-00-2,0.38309985,0.61690015
51671-08-0,0.539093,0.46090695
257-07-8,0.29901725,0.70098275
275-51-4,0.24460965,0.75539035
1470-37-7,0.47775787,0.5222421
15307-93-4,0.45762086,0.54237914
84-65-1,0.762601,0.23739895
467-69-6,0.5801095,0.41989055
86-74-8,0.49757063,0.50242937
894-86-0,0.89298236,0.10701766
482-89-3,0.8940178,0.105982184
74115-24-5,0.6190972,0.38090283
88599-73-9,0.90585726,0.09414274
88599-51-3,0.9574537,0.042546265
304-81-4,0.51108134,0.48891866
120-78-5,0.74151623,0.25848374
262-12-4,0.28123862,0.7187614
80100-23-8,0.4646992,0.5353008
104-55-2,0.56107104,0.43892893
366-18-7,0.48727614,0.51272386
4360-47-8,0.32251865,0.67748135
2429-73-4,0.98633945,0.013660548
74039-01-3,0.93417454,0.06582546
6992-11-6,0.93839467,0.061605364
3564-27-0,0.9601408,0.039859157
945553-94-6,0.72782266,0.27217737
5212-99-7,0.7017347,0.29826528
5607-54-5,0.5658214,0.4341786
1787-61-7,0.87411106,0.12588893
915-67-3,0.98509073,0.014909283
2611-82-7,0.9787707,0.021229312
518-47-8,0.77114385,0.22885613
83164-33-4,0.5837177,0.41628227
60168-88-9,0.61893195,0.38106805
60045-47-8,0.21903539,0.7809646
3845-20-3,0.7571188,0.24288121
104902-34-3,0.37876928,0.6212307
59-40-5,0.720256,0.27974403
1470-35-5,0.38472676,0.61527324
31684-63-6,0.7138901,0.28610995
89426-92-6,0.0759033,0.9240967
1147-42-8,0.8273436,0.17265639
604-75-1,0.80458915,0.19541082
131-56-6,0.74820673,0.25179327
43087-91-8,0.33111304,0.66888696
13481-63-5,0.25452024,0.74547976
530-78-9,0.21609503,0.78390497
23595-00-8,0.41217685,0.58782315
532-82-1,0.2539646,0.7460354
97-16-5,0.806414,0.19358598
53-19-0,0.37086087,0.6291391
6723-40-6,0.26368803,0.736312
3424-82-6,0.44500446,0.55499554
64628-44-0,0.63149345,0.36850655
88599-74-0,0.9462049,0.053795103
88599-62-6,0.93034697,0.06965306
68157-60-8,0.71333015,0.28666985
127-57-1,0.6275467,0.37245327
134-37-2,0.35293674,0.64706326
66-77-3,0.35766768,0.6423323
27199-40-2,0.6263944,0.37360564
3669-32-7,0.62687933,0.37312067
134-32-7,0.08727223,0.9127278
86-88-4,0.16052955,0.83947045
86-84-0,0.22928429,0.7707157
86-57-7,0.13341874,0.86658126
90-15-3,0.19037867,0.80962133
74070-46-5,0.33536875,0.66463125
941-69-5,0.12235916,0.87764084
128-56-3,0.7936972,0.20630282
55994-28-0,0.44575626,0.55424374
91-22-5,0.22830826,0.77169174
85175-31-1,0.13896239,0.8610376
3878-19-1,0.2951944,0.7048056
103-64-0,0.6491788,0.3508212
2602-46-2,0.99170554,0.008294481
82956-11-4,0.63886523,0.36113474
25875-51-8,0.2816955,0.7183045
2783-94-0,0.98958707,0.010412922
101463-69-8,0.86026436,0.13973565
84632-50-8,0.75082356,0.24917643
72-54-8,0.46528584,0.53471416
50-29-3,0.24354213,0.75645787
92-87-5,0.18326682,0.8167332
93839-21-5,0.735569,0.264431
92-88-6,0.83897424,0.16102573
7158-32-9,0.78922766,0.21077235
345-92-6,0.5027039,0.49729612
58139-96-1,0.6093761,0.39062393
60348-77-8,0.935991,0.064009026
1478-61-1,0.5288898,0.47111025
7457-25-2,0.7583943,0.2416057
101-80-4,0.25455654,0.74544346
139-65-1,0.2853335,0.7146665
80-08-0,0.66308945,0.33691055
1934-21-0,0.9843646,0.01563539
1223-31-0,0.48458564,0.51541436
2664-63-3,0.6668395,0.33316055
80-09-1,0.96991134,0.03008864
80-51-3,0.80592006,0.19407995
80-33-1,0.64318514,0.3568149
80-07-9,0.6705761,0.32942393
128-69-8,0.9109379,0.08906209
93-09-4,0.65685683,0.34314317
581-89-5,0.34919828,0.6508017
135-19-3,0.7215939,0.27840608
120-18-3,0.47854817,0.52145183
480-22-8,0.47720253,0.52279747
14255-88-0,0.4814008,0.5185992
117-79-3,0.34432262,0.6556774
2464-37-1,0.6730954,0.3269046
63716-35-8,0.2745573,0.7254427
63716-36-9,0.25349057,0.74650943
846-49-1,0.71883607,0.28116393
77-36-1,0.6279337,0.37206632
39062-72-1,0.28540522,0.7145948
88599-64-8,0.95435303,0.045646966
108935-06-4,0.9223798,0.077620216
35367-38-5,0.6400778,0.35992217
4394-00-7,0.25951916,0.74048084
34580-63-7,0.3567621,0.6432379
34580-77-3,0.09956986,0.90043014
5443-49-2,0.44282085,0.55717915
58861-48-6,0.5162624,0.48373762
74697-32-8,0.7490754,0.2509246
553-26-4,0.43684292,0.5631571
22199-08-2,0.4636349,0.5363651
81-83-4,0.6405002,0.35949984
81-84-5,0.6732625,0.3267375
81-16-3,0.62937856,0.37062147
633-99-8,0.20051563,0.7994844
20749-68-2,0.67547786,0.3245221
128-67-6,0.95936406,0.04063594
2243-62-1,0.3212545,0.6787455
128-95-0,0.8082844,0.1917156
84-89-9,0.71827495,0.28172508
3173-72-6,0.44468963,0.55531037
81-64-1,0.84479326,0.15520675
81-04-9,0.9777498,0.022250196
120-72-9,0.28424615,0.71575385
41803-58-1,0.31887978,0.6811202
1698-60-8,0.48378044,0.51621956
3042-84-0,0.4202559,0.5797441
1698-53-9,0.46008807,0.5399119
51707-55-2,0.6585863,0.34141368
148-24-3,0.22052932,0.7794707
27022-50-0,0.10103959,0.8989604
100-52-7,0.43451083,0.5654892
25506-06-3,0.28932244,0.71067756
6607-45-0,0.28347105,0.71652895
114833-91-9,0.4387508,0.5612492
13423-60-4,0.103859305,0.8961407
16227-12-6,0.16955811,0.8304419
84-12-8,0.45654702,0.543453
66501-16-4,0.2327649,0.7672351
2423-66-7,0.38779145,0.61220855
623-30-3,0.14007348,0.8599265
41407-89-0,0.41875714,0.58124286
98-87-3,0.20983768,0.7901623
1086-02-8,0.26913047,0.73086953
56741-95-8,0.32756692,0.6724331
396-01-0,0.20829397,0.791706
18039-42-4,0.28452843,0.71547157
89427-42-9,0.11484796,0.88515204
98-88-4,0.47449535,0.52550465
98-07-7,0.2127446,0.7872554
142-04-1,0.18811834,0.81188166
64-10-8,0.24758369,0.7524163
103-85-5,0.1320461,0.8679539
6635-73-0,0.24787307,0.75212693
100-63-0,0.22570258,0.7742974
100-65-2,0.47015935,0.52984065
103-71-9,0.2806766,0.7193234
17654-88-5,0.07224846,0.92775154
98-95-3,0.24328697,0.75671303
350-57-2,0.396932,0.603068
3426-89-9,0.22058696,0.77941304
7450-69-3,0.29684716,0.70315284
701-64-4,0.36620355,0.63379645
644-97-3,0.23374277,0.7662572
1779-48-2,0.33465713,0.66534287
108-98-5,0.22886676,0.77113324
18355-25-4,0.58993423,0.4100658
127-52-6,0.3401609,0.6598391
8046-53-5,0.3315835,0.6684165
98-09-9,0.3941723,0.6058277
108-90-7,0.18054086,0.81945914
108-86-1,0.19476831,0.8052317
591-50-4,0.2625491,0.7374509
119-72-2,0.957771,0.042229023
124495-18-7,0.45746726,0.54253274
63734-62-3,0.32184464,0.67815536
123172-45-2,0.5931628,0.40683725
2243-78-9,0.3350801,0.6649199
64896-26-0,0.87077415,0.12922584
7621-86-5,0.14524764,0.85475236
6054-99-5,0.95284665,0.047153372
74697-62-4,0.8483872,0.15161283
15457-05-3,0.23425281,0.7657472
42874-01-1,0.64042616,0.35957387
101-50-8,0.98615634,0.013843681
101-20-2,0.44358772,0.5564123
119-15-3,0.29222447,0.70777553
1836-75-5,0.7087954,0.2912046
12222-78-5,0.92456555,0.07543442
59214-90-3,0.43452722,0.5654728
65793-50-2,0.19180357,0.8081964
92-70-6,0.68589765,0.31410235
37728-15-7,0.5720166,0.4279834
53469-21-9,0.48206002,0.51794
51410-30-1,0.5363784,0.46362165
1631-29-4,0.3310963,0.6689037
80100-26-1,0.42539662,0.5746034
523-50-2,0.32922536,0.67077464
2698-41-1,0.27530515,0.72469485
16715-77-8,0.71225375,0.28774625
531-81-7,0.3667941,0.6332059
13577-46-3,0.78729594,0.21270403
4053-08-1,0.5005547,0.49944535
117-62-4,0.9783157,0.021684276
117-55-5,0.9410606,0.058939386
3604-99-7,0.39604586,0.60395414
481-39-0,0.5728082,0.4271918
4008-48-4,0.18717152,0.8128285
90-02-8,0.4068867,0.5931133
89-98-5,0.5803073,0.4196927
95-16-9,0.28159088,0.7184091
91-15-6,0.34797418,0.6520258
611-20-1,0.32951766,0.67048234
873-32-5,0.50004447,0.49995553
36888-99-0,0.8778619,0.12213809
2797-51-5,0.5975114,0.40248856
3347-22-6,0.5634429,0.4365571
117-80-6,0.5801946,0.41980538
85-41-6,0.53731686,0.46268314
85-44-9,0.6757431,0.3242569
90-16-4,0.2022624,0.7977376
65-45-2,0.19399649,0.8060035
54-21-7,0.48557574,0.51442426
2037-95-8,0.37413067,0.62586933
21725-69-9,0.5237293,0.47627068
6064-83-1,0.74271995,0.25728005
2634-33-5,0.28896773,0.7110323
609-66-5,0.3591482,0.6408518
1338-32-5,0.5045972,0.49540278
88-17-5,0.27722067,0.72277933
2285-12-3,0.21710008,0.7828999
85813-73-6,0.49757397,0.502426
392-83-6,0.26935792,0.7306421
95-54-5,0.093446374,0.9065536
88-74-4,0.25075275,0.74924725
95-55-6,0.16233957,0.83766043
95-51-2,0.2294581,0.7705419
583-39-1,0.13923293,0.86076707
615-16-7,0.23099631,0.7690037
874819-71-3,0.097920775,0.9020792
5902-85-2,0.1723808,0.8276192
5344-82-1,0.18797714,0.81202286
101-05-3,0.35002613,0.64997387
2213-63-0,0.53319836,0.4668016
4570-41-6,0.111023605,0.8889764
149-30-4,0.14820045,0.85179955
88-75-5,0.27148396,0.72851604
88-73-3,0.40657037,0.5934296
120-80-9,0.3689943,0.6310057
1333-39-7,0.6470542,0.3529458
30746-58-8,0.122374654,0.87762535
95-50-1,0.26535052,0.7346495
110-02-1,0.36328346,0.63671654
105-11-3,0.49396896,0.50603104
16589-20-1,0.99424624,0.0057537397
3863-80-7,0.98362917,0.016370844
12674-11-2,0.44232392,0.5576761
71422-67-8,0.8156096,0.1843904
13738-63-1,0.41555393,0.5844461
1836-77-7,0.66003907,0.33996093
22494-42-4,0.32792413,0.67207587
877179-04-9,0.5866742,0.41332576
64057-98-3,0.23734564,0.76265436
860-22-0,0.9687933,0.031206746
133-14-2,0.8858915,0.11410852
106917-52-6,0.7467737,0.2532263
56966-52-0,0.6473993,0.35260072
14047-09-7,0.472718,0.527282
2274-74-0,0.3863235,0.6136765
3380-34-5,0.55524707,0.44475293
2227-13-6,0.16466695,0.83533305
116-29-0,0.79838055,0.20161945
6954-48-9,0.25420123,0.74579877
131-27-1,0.9405584,0.0594416
86479-06-3,0.55623597,0.44376403
58712-69-9,0.46506435,0.53493565
556-12-7,0.17072773,0.8292723
3132-99-8,0.36327904,0.63672096
2009-24-7,0.5727356,0.4272644
74738-17-3,0.2715869,0.7284131
1018-71-9,0.3360846,0.6639154
2617-79-0,0.19249523,0.8075048
2617-78-9,0.13797557,0.8620244
718-43-4,0.17366713,0.82633287
626-17-5,0.17720103,0.82279897
121-91-5,0.5905156,0.40948436
114607-46-4,0.7156026,0.28439742
16671-87-7,0.20114625,0.79885375
4052-92-0,0.7680184,0.23198158
402-31-3,0.38437402,0.615626
881-99-2,0.28427786,0.71572214
329-01-1,0.3033877,0.6966123
108-45-2,0.13262725,0.86737275
99-09-2,0.14585495,0.85414505
108-42-9,0.13576579,0.8642342
4947-89-1,0.15050107,0.8494989
127-68-4,0.56932676,0.43067324
121-73-3,0.14621198,0.853788
108-46-3,0.5209875,0.47901246
108-43-0,0.24092096,0.75907904
619-72-7,0.33870435,0.66129565
2420-17-9,0.6588242,0.3411758
13940-94-8,0.22263992,0.7773601
100-21-0,0.82510924,0.17489076
100-20-9,0.559155,0.44084498
619-80-7,0.43325835,0.56674165
62-23-7,0.46575695,0.53424305
122-04-3,0.5208794,0.47912058
99-96-7,0.49978608,0.5002139
16671-88-8,0.3212974,0.6787026
123199-93-9,0.82924557,0.1707544
122-01-0,0.29111785,0.70888215
455-14-1,0.18660283,0.81339717
98-56-6,0.12585807,0.87414193
5216-25-1,0.25646716,0.74353284
624-18-0,0.11618215,0.88381785
100-01-6,0.38070482,0.6192952
2987-46-4,0.10395217,0.89604783
63-74-1,0.48024815,0.51975185
515-49-1,0.43323994,0.56676006
15730-83-3,0.6801081,0.31989193
106-47-8,0.16016561,0.8398344
540-37-4,0.16566098,0.834339
4156-21-2,0.9273611,0.07263892
3696-23-9,0.12094349,0.8790565
539-21-9,0.10146958,0.8985304
105-12-4,0.32306302,0.676937
100-28-7,0.33630753,0.6636925
35037-73-1,0.505578,0.49442202
2493-02-9,0.27903253,0.7209675
1985-12-2,0.27503335,0.72496665
41205-21-4,0.5318841,0.4681159
100-02-7,0.4336787,0.5663213
100-00-5,0.24035311,0.7596469
106-48-9,0.27144158,0.7285584
106-51-4,0.5687034,0.4312966
98-66-8,0.68917805,0.31082195
98-60-2,0.29875958,0.7012404
106-46-7,0.19479352,0.8052065
39699-08-6,0.95554984,0.044450194
83121-18-0,0.7475225,0.25247753
38665-24-6,0.57488066,0.42511934
128-97-2,0.95977473,0.04022525
52671-72-4,0.96306425,0.036935747
81-30-1,0.91728026,0.082719736
11096-82-5,0.5690521,0.4309479
56973-16-1,0.64635324,0.35364673
872-85-5,0.1846686,0.8153314
37853-05-7,0.15043676,0.84956324
100-54-9,0.20271069,0.7972893
98-92-0,0.2748412,0.7251588
59-67-6,0.6674201,0.3325799
54-85-3,0.2091111,0.7908889
59470-49-4,0.71158785,0.28841215
55-22-1,0.30430776,0.69569224
3535-75-9,0.39967233,0.6003277
1124-33-0,0.39518172,0.6048183
98-01-1,0.16695899,0.833041
51762-67-5,0.2951337,0.7048663
875-28-5,0.41311455,0.58688545
84057-84-1,0.12572849,0.8742715
50-45-3,0.3722877,0.6277123
14689-51-1,0.03437072,0.9656293
2338-31-0,0.017901957,0.98209804
6587-23-1,0.016355455,0.98364455
64037-11-2,0.29140288,0.7085971
25567-67-3,0.28174573,0.71825427
3209-22-1,0.19361305,0.80638695
64037-10-1,0.22837365,0.77162635
36088-22-9,0.094569504,0.9054305
18063-03-1,0.2465133,0.7534867
1194-65-6,0.16146952,0.8385305
81-19-6,0.19294238,0.8070576
1918-13-4,0.071671724,0.9283283
87-61-6,0.16588938,0.8341106
94239-04-0,0.25744295,0.74255705
1929-82-4,0.23980027,0.7601997
24382-04-5,0.3139627,0.6860373
928-53-0,0.052128613,0.9478714
76-44-8,0.31655222,0.6834478
3186-23-0,0.17376524,0.82623476
5836-04-4,0.10036856,0.89963144
73826-58-1,0.9776012,0.022398826
87-02-5,0.80105567,0.19894432
118-33-2,0.9541339,0.045866087
129-79-3,0.77530223,0.22469778
1154-59-2,0.16171443,0.83828557
6013-05-4,0.418957,0.581043
52479-85-3,0.79186237,0.20813766
84087-01-4,0.4010297,0.5989703
97-51-8,0.259076,0.740924
6361-21-3,0.37576145,0.62423855
95-01-2,0.4784069,0.5215931
183208-35-7,0.28486913,0.71513087
27896-84-0,0.13578326,0.86421674
20856-57-9,0.23921573,0.76078427
227197-72-0,0.12469298,0.875307
17200-29-2,0.123042405,0.8769576
3671-61-2,0.04210055,0.95789945
31643-49-9,0.25845945,0.74154055
939-80-0,0.24473917,0.7552608
6574-99-8,0.28537142,0.7146286
17420-30-3,0.28832805,0.71167195
16588-02-6,0.34678864,0.65321136
23651-95-8,0.3593387,0.6406613
19694-10-1,0.52776945,0.47223058
2840-28-0,0.64250606,0.35749394
89426-89-1,0.05326438,0.9467356
16588-06-0,0.46745378,0.5325462
96-99-1,0.62880564,0.37119436
2250-53-5,0.2329241,0.7670759
49860-08-4,0.64435816,0.3556418
70-10-0,0.45277488,0.5472251
77668-43-0,0.09137201,0.908628
89-75-8,0.4472661,0.5527339
84504-69-8,0.36618817,0.63381183
399-69-9,0.032155514,0.9678445
121-17-5,0.34155822,0.6584418
328-84-7,0.11628556,0.88371444
13014-24-9,0.18737203,0.812628
118-83-2,0.21629566,0.78370434
320-60-5,0.28199857,0.7180014
13014-18-1,0.29275948,0.7072405
5307-14-2,0.40230203,0.597698
5131-58-8,0.062417984,0.937582
137-09-7,0.20485681,0.7951432
61988-37-2,0.1673168,0.8326832
88-63-1,0.43491858,0.5650814
3671-66-7,0.009845912,0.9901541
14733-77-8,0.13866073,0.8613393
119-34-6,0.32402587,0.67597413
364-76-1,0.24757427,0.75242573
635-22-3,0.23549598,0.764504
3863-11-4,0.1503802,0.8496198
7474-78-4,0.69484055,0.30515948
95-76-1,0.09508276,0.90491724
97-02-9,0.16988331,0.8301167
121-88-0,0.34915107,0.6508489
99-57-0,0.17122298,0.828777
121-87-9,0.32822764,0.67177236
6283-25-6,0.46928984,0.53071016
89-63-4,0.197303,0.802697
95-85-2,0.21186775,0.78813225
367-25-9,0.1966607,0.8033393
554-00-7,0.25011814,0.74988186
95-82-9,0.26782882,0.7321712
93-84-5,0.12920028,0.8707997
2327-02-8,0.15122312,0.8487769
31225-17-9,0.3519845,0.6480155
327-19-5,0.016170323,0.9838297
89426-90-4,0.06462246,0.93537754
3671-47-4,0.018463314,0.9815367
89426-91-5,0.04416442,0.9558356
656-49-5,0.014050424,0.9859496
3765-86-4,0.018437147,0.98156285
19932-84-4,0.18782508,0.8121749
22876-19-3,0.04964453,0.95035547
14733-73-4,0.21729982,0.7827002
64037-16-7,0.11989546,0.88010454
1744-22-5,0.24494451,0.7550555
1682-39-9,0.07930881,0.9206912
52112-68-2,0.12127817,0.87872183
61-80-3,0.04308462,0.9569154
64037-13-4,0.0630278,0.9369722
51-28-5,0.10217202,0.897828
619-08-9,0.21495104,0.78504896
99-54-7,0.31305873,0.68694127
611-07-4,0.315831,0.684169
611-06-3,0.3714587,0.6285413
89-61-2,0.32215852,0.6778415
95-88-5,0.2296189,0.7703811
4991-65-5,0.35261476,0.64738524
120-83-2,0.26707488,0.7329251
583-78-8,0.17142981,0.8285702
348-57-2,0.22794193,0.77205807
671-95-4,0.84138036,0.15861967
120-82-1,0.22326416,0.77673584
65235-63-4,0.781109,0.21889102
3862-73-5,0.41261452,0.5873855
6609-39-8,0.038824737,0.96117526
89426-94-8,0.019963324,0.9800367
14689-58-8,0.013092399,0.9869076
89427-11-2,0.019772112,0.9802279
3238-40-2,0.5996052,0.40039483
3401-80-7,0.3374166,0.6625834
4228-89-1,0.009480596,0.9905194
634-66-2,0.19945139,0.8005486
84487-03-6,0.27258855,0.72741145
1702-17-6,0.46371293,0.53628707
108-31-6,0.4922688,0.5077312
66-22-8,0.5365095,0.46349046
4312-97-4,0.46287578,0.5371242
288-32-4,0.18849105,0.81150895
3495-42-9,0.16751593,0.83248407
5424-01-1,0.57973677,0.42026323
7789-83-5,0.13770628,0.8622937
96-50-4,0.12988198,0.870118
35317-79-4,0.2056858,0.7943142
1606-76-4,0.11434311,0.8856569
107-22-2,0.26818693,0.7318131
872-36-6,0.28513908,0.7148609
14150-71-1,0.14607972,0.8539203
12672-29-6,0.71146536,0.28853467
11126-42-4,0.582039,0.417961
38082-89-2,0.81680137,0.18319863
536-08-3,0.7813025,0.2186975
1336-36-3,0.5444555,0.4555445
10331-57-4,0.68113756,0.31886247
97-18-7,0.5054798,0.49452022
