CASRN,Toxic_xgboost_mordred-0,Toxic_xgboost_mordred-1
597-82-0,0.41976374,0.58023626
603-35-0,0.27608138,0.7239186
52237-03-3,0.96026796,0.039732046
6607-41-6,0.7127465,0.28725353
60628-96-8,0.5592356,0.44076446
82-66-6,0.7104126,0.28958738
84-15-1,0.80581105,0.19418898
84-62-8,0.85570496,0.14429502
3905-19-9,0.975576,0.024423994
573-58-0,0.97885275,0.021147272
6416-68-8,0.85982585,0.14017418
30638-08-5,0.8882273,0.11177272
31251-03-3,0.26627755,0.73372245
119006-77-8,0.5107963,0.48920366
92-94-4,0.73969465,0.26030535
98119-87-0,0.9677221,0.03227789
28140-60-5,0.33061963,0.66938037
8003-50-7,0.96339935,0.03660066
35869-64-8,0.95092225,0.04907774
5280-78-4,0.97180974,0.028190274
1937-37-7,0.9775695,0.022430459
6247-39-8,0.7873643,0.21263568
42797-18-2,0.77813894,0.22186108
62802-56-6,0.45293665,0.54706335
90-30-2,0.7895676,0.2104324
4335-09-5,0.9765951,0.023404889
52238-92-3,0.91217613,0.08782386
40618-31-3,0.97333777,0.026662244
1937-35-5,0.9692927,0.030707316
13080-89-2,0.73058164,0.2694184
2583-80-4,0.96575534,0.03424468
6406-56-0,0.9435791,0.05642093
107934-68-9,0.7823848,0.2176152
67446-03-1,0.78388864,0.21611138
587-98-4,0.7697418,0.23025821
4117-90-2,0.41919667,0.58080333
135-88-6,0.56932306,0.43067694
4051-63-2,0.89744544,0.10255455
81-77-6,0.94831544,0.051684543
12237-62-6,0.83167064,0.16832933
17364-40-8,0.34541565,0.65458435
25505-99-1,0.29937774,0.70062226
622-15-1,0.19537783,0.8046222
86-29-3,0.59604615,0.40395385
4695-13-0,0.47937965,0.52062035
117-34-0,0.4167459,0.5832541
724-18-5,0.27300125,0.72699875
91-01-0,0.585205,0.41479498
119-53-9,0.7652872,0.23471276
92-52-4,0.815241,0.184759
54660-00-3,0.75244796,0.24755202
119-61-9,0.68514234,0.31485766
94-36-0,0.7064092,0.29359075
1850-15-3,0.68139625,0.31860372
122-39-4,0.4956357,0.5043643
102-06-7,0.16749877,0.83250123
622-03-7,0.29998702,0.700013
103-33-3,0.20161855,0.79838145
37893-02-0,0.25191462,0.7480854
495-48-7,0.18942541,0.8105746
86-30-6,0.12347454,0.87652546
101-84-8,0.5897032,0.4102968
102-09-0,0.5396296,0.4603704
2524-64-3,0.39279622,0.6072038
4129-17-3,0.09922373,0.90077627
3861-73-2,0.9816398,0.018360192
23211-47-4,0.9817589,0.018241083
125-13-3,0.6805556,0.31944442
17692-24-9,0.643649,0.356351
603-41-8,0.43861198,0.561388
32500-19-9,0.8462988,0.15370119
10040-45-6,0.90361744,0.09638258
82211-24-3,0.7469538,0.2530462
3567-69-9,0.9835831,0.016416902
66898-62-2,0.60093683,0.39906317
188425-85-6,0.8504184,0.1495816
948-65-2,0.76276743,0.23723254
10423-37-7,0.5522498,0.4477502
298-46-4,0.3744961,0.6255039
17418-58-5,0.8067362,0.19326381
8003-22-3,0.67974234,0.3202577
6925-69-5,0.47576714,0.52423286
18636-88-9,0.32509243,0.67490757
51671-14-8,0.66393745,0.33606255
2866-43-5,0.7326329,0.2673671
5766-76-7,0.53482234,0.46517766
100537-30-2,0.45526874,0.54473126
83-12-5,0.47233856,0.52766144
136687-74-6,0.50175077,0.49824923
85-52-9,0.8460282,0.15397182
90-41-5,0.11201167,0.8879883
86-00-0,0.41838992,0.5816101
132-27-4,0.5249219,0.4750781
60312-67-6,0.5999353,0.4000647
4727-29-1,0.5965041,0.40349594
833-50-1,0.4650665,0.5349335
15310-01-7,0.6518987,0.34810132
118-55-8,0.5798049,0.4201951
88599-33-1,0.8912737,0.10872633
60919-11-1,0.82152057,0.1784794
495-73-8,0.3911453,0.6088547
7361-93-5,0.5481105,0.45188954
6428-31-5,0.9743495,0.025650516
2429-82-5,0.97413266,0.02586733
2429-84-7,0.9687542,0.031245857
73926-93-9,0.9742685,0.02573153
4232-84-2,0.7966578,0.20334217
6425-07-6,0.9148652,0.08513478
39557-39-6,0.73075414,0.26924586
17781-31-6,0.573926,0.426074
93-45-8,0.4981845,0.5018155
5850-39-5,0.97863156,0.021368453
599-79-1,0.97006965,0.029930383
19247-68-8,0.5568937,0.44310626
129-00-0,0.6538545,0.3461455
130-20-1,0.9397335,0.060266495
1047-16-1,0.92872953,0.07127046
33955-44-1,0.88546795,0.11453204
97110-59-3,0.40647155,0.59352845
588-53-4,0.487642,0.512358
3218-36-8,0.7121171,0.28788295
85-73-4,0.9579375,0.04206252
1210-05-5,0.58695877,0.41304123
61826-76-4,0.59348166,0.4065183
53874-68-3,0.43373424,0.56626576
136-36-7,0.5656817,0.43431827
713-68-8,0.5426007,0.4573993
71130-54-6,0.4383844,0.5616156
92-67-1,0.5445334,0.45546666
92-69-3,0.4002995,0.5997005
2866-82-2,0.6367415,0.36325845
2784-27-2,0.7959068,0.20409323
101-54-2,0.110675454,0.88932455
3457-98-5,0.29113162,0.7088684
80-38-6,0.29214853,0.70785147
80-00-2,0.6153416,0.3846584
51671-08-0,0.5773742,0.42262578
257-07-8,0.6747883,0.3252117
275-51-4,0.57142127,0.42857876
1470-37-7,0.23754144,0.76245856
15307-93-4,0.6544337,0.3455663
84-65-1,0.73977613,0.26022387
467-69-6,0.8219768,0.1780232
86-74-8,0.6087454,0.3912546
894-86-0,0.7607243,0.23927572
482-89-3,0.7961259,0.20387408
74115-24-5,0.68881536,0.31118467
88599-73-9,0.88258904,0.11741094
88599-51-3,0.9330591,0.066940874
304-81-4,0.21354604,0.78645396
120-78-5,0.64175284,0.35824716
262-12-4,0.65490144,0.34509856
80100-23-8,0.45203096,0.54796904
104-55-2,0.5362999,0.46370012
366-18-7,0.08696717,0.9130328
4360-47-8,0.39594227,0.6040577
2429-73-4,0.9822686,0.017731423
74039-01-3,0.9740744,0.0259256
6992-11-6,0.9304944,0.06950558
3564-27-0,0.9694169,0.030583099
945553-94-6,0.7646494,0.23535062
5212-99-7,0.815577,0.18442304
5607-54-5,0.44552237,0.55447763
1787-61-7,0.9594841,0.040515874
915-67-3,0.98220825,0.017791718
2611-82-7,0.9761478,0.023852209
518-47-8,0.6572515,0.34274852
83164-33-4,0.4509328,0.5490672
60168-88-9,0.7106435,0.28935653
60045-47-8,0.40714055,0.59285945
3845-20-3,0.92541724,0.07458274
104902-34-3,0.14440703,0.85559297
59-40-5,0.83863974,0.16136026
1470-35-5,0.22760785,0.77239215
31684-63-6,0.6782285,0.32177153
89426-92-6,0.07636988,0.9236301
1147-42-8,0.7152976,0.2847024
604-75-1,0.72194856,0.27805144
131-56-6,0.6946541,0.3053459
43087-91-8,0.3876133,0.6123867
13481-63-5,0.25261986,0.74738014
530-78-9,0.33819658,0.6618034
23595-00-8,0.53808224,0.46191773
532-82-1,0.35848695,0.64151305
97-16-5,0.6737302,0.3262698
53-19-0,0.2683097,0.7316903
6723-40-6,0.52758956,0.47241047
3424-82-6,0.5310347,0.46896532
64628-44-0,0.5851713,0.41482872
88599-74-0,0.92416656,0.07583346
88599-62-6,0.93656605,0.06343396
68157-60-8,0.6160704,0.38392958
127-57-1,0.7742106,0.22578941
134-37-2,0.27915835,0.72084165
66-77-3,0.5102432,0.48975682
27199-40-2,0.6088209,0.39117905
3669-32-7,0.4800281,0.5199719
134-32-7,0.07895994,0.92104006
86-88-4,0.12410557,0.8758944
86-84-0,0.4656853,0.5343147
86-57-7,0.56943417,0.43056586
90-15-3,0.3112833,0.6887167
74070-46-5,0.6006486,0.39935142
941-69-5,0.37480676,0.62519324
128-56-3,0.86352855,0.13647144
55994-28-0,0.3717808,0.6282192
91-22-5,0.21283764,0.78716236
85175-31-1,0.39797497,0.60202503
3878-19-1,0.24871945,0.75128055
103-64-0,0.45095712,0.5490429
2602-46-2,0.97883576,0.02116425
82956-11-4,0.66479826,0.3352017
25875-51-8,0.48169285,0.51830715
2783-94-0,0.9691458,0.030854195
101463-69-8,0.59416485,0.40583515
84632-50-8,0.6181394,0.38186064
72-54-8,0.5531244,0.44687554
50-29-3,0.4861012,0.5138988
92-87-5,0.1175859,0.8824141
93839-21-5,0.766357,0.233643
92-88-6,0.61172426,0.38827577
7158-32-9,0.71379495,0.28620505
345-92-6,0.56957567,0.4304243
58139-96-1,0.48780376,0.51219624
60348-77-8,0.8873821,0.11261792
1478-61-1,0.38597476,0.61402524
7457-25-2,0.47890377,0.5210962
101-80-4,0.30003202,0.699968
139-65-1,0.3069055,0.6930945
80-08-0,0.7747737,0.22522631
1934-21-0,0.9464782,0.053521834
1223-31-0,0.49967444,0.50032556
2664-63-3,0.39519387,0.6048061
80-09-1,0.7940693,0.20593071
80-51-3,0.85957664,0.14042336
80-33-1,0.33161515,0.66838485
80-07-9,0.41574448,0.5842555
128-69-8,0.9025774,0.097422615
93-09-4,0.6199566,0.3800434
581-89-5,0.2640277,0.7359723
135-19-3,0.408091,0.591909
120-18-3,0.7535006,0.24649942
480-22-8,0.7847598,0.2152402
14255-88-0,0.16503537,0.83496463
117-79-3,0.78267014,0.21732984
2464-37-1,0.74362445,0.25637558
63716-35-8,0.09803587,0.9019641
63716-36-9,0.13316637,0.8668336
846-49-1,0.6134628,0.38653716
77-36-1,0.900445,0.09955499
39062-72-1,0.1970393,0.8029607
88599-64-8,0.94869596,0.051304057
108935-06-4,0.9286771,0.07132289
35367-38-5,0.81331867,0.18668133
4394-00-7,0.24383342,0.7561666
34580-63-7,0.20853114,0.79146886
34580-77-3,0.07487774,0.92512226
5443-49-2,0.34568596,0.65431404
58861-48-6,0.3529067,0.6470933
74697-32-8,0.7863425,0.21365748
553-26-4,0.15439814,0.84560186
22199-08-2,0.8457453,0.15425466
81-83-4,0.6443586,0.35564142
81-84-5,0.820434,0.17956603
81-16-3,0.8871955,0.11280445
633-99-8,0.34292388,0.6570761
20749-68-2,0.7193424,0.2806576
128-67-6,0.79891485,0.20108515
2243-62-1,0.071543396,0.9284566
128-95-0,0.7260934,0.27390662
84-89-9,0.9052037,0.0947963
3173-72-6,0.6638217,0.33617833
81-64-1,0.7905282,0.20947185
81-04-9,0.92434,0.07566002
120-72-9,0.12136775,0.87863225
41803-58-1,0.40952355,0.59047645
1698-60-8,0.6014734,0.3985266
3042-84-0,0.69798076,0.3020192
1698-53-9,0.584435,0.415565
51707-55-2,0.3646518,0.6353482
148-24-3,0.19958484,0.80041516
27022-50-0,0.050103724,0.9498963
100-52-7,0.34921128,0.6507887
25506-06-3,0.22703487,0.77296513
6607-45-0,0.28482282,0.7151772
114833-91-9,0.17204773,0.82795227
13423-60-4,0.060773015,0.939227
16227-12-6,0.06762862,0.9323714
84-12-8,0.55038905,0.44961098
66501-16-4,0.5571081,0.4428919
2423-66-7,0.26906192,0.7309381
623-30-3,0.19739747,0.8026025
41407-89-0,0.54023135,0.45976865
98-87-3,0.19339609,0.8066039
1086-02-8,0.65818906,0.34181094
56741-95-8,0.33225322,0.6677468
396-01-0,0.2622605,0.7377395
18039-42-4,0.07815194,0.92184806
89427-42-9,0.24961561,0.7503844
98-88-4,0.37451345,0.62548655
98-07-7,0.4641329,0.5358671
142-04-1,0.024508417,0.9754916
64-10-8,0.20870733,0.79129267
103-85-5,0.0607782,0.9392218
6635-73-0,0.12597454,0.87402546
100-63-0,0.032670617,0.9673294
100-65-2,0.09779465,0.90220535
103-71-9,0.17025119,0.8297488
17654-88-5,0.24861056,0.75138944
98-95-3,0.08605468,0.9139453
350-57-2,0.30320048,0.6967995
3426-89-9,0.06483954,0.93516046
7450-69-3,0.25815833,0.7418417
701-64-4,0.33122492,0.6687751
644-97-3,0.16089201,0.839108
1779-48-2,0.266473,0.733527
108-98-5,0.12969673,0.8703033
18355-25-4,0.7825246,0.21747541
127-52-6,0.32164818,0.6783518
8046-53-5,0.28401315,0.71598685
98-09-9,0.36522758,0.6347724
108-90-7,0.2517647,0.7482353
108-86-1,0.09312886,0.90687114
591-50-4,0.37076235,0.62923765
119-72-2,0.9660173,0.0339827
124495-18-7,0.7401686,0.25983143
63734-62-3,0.3227406,0.6772594
123172-45-2,0.6392225,0.3607775
2243-78-9,0.53540814,0.4645919
64896-26-0,0.9230557,0.07694427
7621-86-5,0.31784964,0.68215036
6054-99-5,0.96822894,0.031771053
74697-62-4,0.8945786,0.10542145
15457-05-3,0.13708091,0.8629191
42874-01-1,0.4207704,0.5792296
101-50-8,0.97142494,0.028575076
101-20-2,0.60443085,0.39556915
119-15-3,0.65268564,0.34731433
1836-75-5,0.7520226,0.24797736
12222-78-5,0.8869408,0.11305922
59214-90-3,0.23566693,0.76433307
65793-50-2,0.23282343,0.76717657
92-70-6,0.614953,0.38504702
37728-15-7,0.7581105,0.2418895
53469-21-9,0.77505314,0.22494684
51410-30-1,0.79773605,0.20226398
1631-29-4,0.58674467,0.4132553
80100-26-1,0.5705207,0.4294793
523-50-2,0.5765743,0.42342564
2698-41-1,0.48865104,0.51134896
16715-77-8,0.7290141,0.2709859
531-81-7,0.33605045,0.66394955
13577-46-3,0.83308935,0.16691068
4053-08-1,0.77638,0.22361998
117-62-4,0.96733344,0.032666564
117-55-5,0.96894413,0.03105586
3604-99-7,0.37066042,0.6293396
481-39-0,0.6022134,0.3977866
4008-48-4,0.36917502,0.630825
90-02-8,0.27020693,0.7297931
89-98-5,0.23826611,0.7617339
95-16-9,0.086354196,0.9136458
91-15-6,0.13258415,0.86741585
611-20-1,0.1274072,0.8725928
873-32-5,0.3785116,0.6214884
36888-99-0,0.90135133,0.09864869
2797-51-5,0.5522312,0.44776878
3347-22-6,0.6088987,0.3911013
117-80-6,0.5585669,0.4414331
85-41-6,0.46592772,0.5340723
85-44-9,0.7370951,0.26290488
90-16-4,0.17239839,0.8276016
65-45-2,0.28278762,0.7172124
54-21-7,0.32992494,0.67007506
2037-95-8,0.3214292,0.6785708
21725-69-9,0.13708776,0.86291224
6064-83-1,0.8800025,0.119997494
2634-33-5,0.38806134,0.61193866
609-66-5,0.17750937,0.82249063
1338-32-5,0.22761202,0.772388
88-17-5,0.16348797,0.836512
2285-12-3,0.2602831,0.7397169
85813-73-6,0.3911515,0.6088485
392-83-6,0.51819706,0.48180297
95-54-5,0.03854716,0.96145284
88-74-4,0.11197674,0.88802326
95-55-6,0.11309296,0.88690704
95-51-2,0.04429382,0.9557062
583-39-1,0.057687223,0.9423128
615-16-7,0.18340582,0.8165942
874819-71-3,0.43403006,0.56596994
5902-85-2,0.09174967,0.90825033
5344-82-1,0.05729705,0.94270295
101-05-3,0.36374098,0.636259
2213-63-0,0.3292343,0.6707657
4570-41-6,0.07099384,0.92900616
149-30-4,0.11734021,0.8826598
88-75-5,0.11619109,0.8838089
88-73-3,0.116511464,0.88348854
120-80-9,0.15215784,0.84784216
1333-39-7,0.7320372,0.2679628
30746-58-8,0.14222848,0.8577715
95-50-1,0.1151191,0.8848809
110-02-1,0.064300895,0.9356991
105-11-3,0.090416074,0.9095839
16589-20-1,0.9810394,0.018960617
3863-80-7,0.9517479,0.0482521
12674-11-2,0.8322045,0.16779548
71422-67-8,0.89420044,0.105799556
13738-63-1,0.7247275,0.27527252
1836-77-7,0.78318965,0.21681032
22494-42-4,0.51673615,0.48326385
877179-04-9,0.5446651,0.45533493
64057-98-3,0.15495437,0.8450456
860-22-0,0.9661565,0.03384352
133-14-2,0.7415048,0.25849524
106917-52-6,0.6622923,0.3377077
56966-52-0,0.6573254,0.34267464
14047-09-7,0.70430326,0.29569674
2274-74-0,0.61135924,0.3886408
3380-34-5,0.42731142,0.5726886
2227-13-6,0.49059838,0.5094016
116-29-0,0.731524,0.26847598
6954-48-9,0.50598454,0.49401549
131-27-1,0.9682736,0.03172643
86479-06-3,0.49737954,0.50262046
58712-69-9,0.4436447,0.5563553
556-12-7,0.3299902,0.6700098
3132-99-8,0.21972722,0.7802728
2009-24-7,0.45560223,0.5443978
74738-17-3,0.45498544,0.54501456
1018-71-9,0.45624763,0.5437524
2617-79-0,0.14026773,0.8597323
2617-78-9,0.24766737,0.7523326
718-43-4,0.42018312,0.5798169
626-17-5,0.13910425,0.86089575
121-91-5,0.59048593,0.4095141
114607-46-4,0.79315895,0.20684104
16671-87-7,0.2219711,0.7780289
4052-92-0,0.5909791,0.4090209
402-31-3,0.5164046,0.48359534
881-99-2,0.4980644,0.5019356
329-01-1,0.152713,0.847287
108-45-2,0.0464316,0.9535684
99-09-2,0.117075086,0.8829249
108-42-9,0.04632461,0.9536754
4947-89-1,0.055137992,0.944862
127-68-4,0.33535278,0.6646472
121-73-3,0.06909627,0.93090373
108-46-3,0.13833088,0.8616691
108-43-0,0.06799376,0.93200624
619-72-7,0.16843182,0.8315682
2420-17-9,0.69547945,0.30452055
13940-94-8,0.3130026,0.6869974
100-21-0,0.8349496,0.1650504
100-20-9,0.578197,0.42180297
619-80-7,0.2891299,0.7108701
62-23-7,0.24991935,0.75008065
122-04-3,0.2689618,0.7310382
99-96-7,0.3217085,0.6782915
16671-88-8,0.31606656,0.68393344
123199-93-9,0.8752986,0.124701366
122-01-0,0.4223675,0.5776325
455-14-1,0.14083481,0.8591652
98-56-6,0.4974932,0.5025068
5216-25-1,0.45750278,0.5424972
624-18-0,0.031583786,0.9684162
100-01-6,0.18936908,0.8106309
2987-46-4,0.09067547,0.9093245
63-74-1,0.72279805,0.27720195
515-49-1,0.81005627,0.18994372
15730-83-3,0.8624544,0.13754557
106-47-8,0.034300804,0.9656992
540-37-4,0.09503788,0.9049621
4156-21-2,0.8296243,0.17037573
3696-23-9,0.055473804,0.9445262
539-21-9,0.42180234,0.57819766
105-12-4,0.07804322,0.9219568
100-28-7,0.14040571,0.8595943
35037-73-1,0.13971359,0.8602864
2493-02-9,0.20206285,0.79793715
1985-12-2,0.15154034,0.84845966
41205-21-4,0.42034727,0.5796527
100-02-7,0.13651967,0.8634803
100-00-5,0.122639954,0.87736005
106-48-9,0.038217664,0.96178234
106-51-4,0.28104335,0.71895665
98-66-8,0.67189574,0.32810423
98-60-2,0.16546583,0.83453417
106-46-7,0.12474471,0.8752553
39699-08-6,0.9636097,0.036390316
83121-18-0,0.5186285,0.48137155
38665-24-6,0.28419274,0.71580726
128-97-2,0.86369956,0.13630044
52671-72-4,0.84980994,0.15019004
81-30-1,0.8597049,0.1402951
11096-82-5,0.7772931,0.22270694
56973-16-1,0.7777091,0.22229086
872-85-5,0.09779525,0.90220475
37853-05-7,0.089644015,0.910356
100-54-9,0.1256054,0.8743946
98-92-0,0.26176155,0.73823845
59-67-6,0.6012585,0.39874145
54-85-3,0.38767982,0.6123202
59470-49-4,0.9104111,0.089588866
55-22-1,0.50892454,0.49107546
3535-75-9,0.2880414,0.7119586
1124-33-0,0.10298604,0.89701396
98-01-1,0.16954952,0.8304505
51762-67-5,0.22383237,0.77616763
875-28-5,0.71543777,0.28456223
84057-84-1,0.24372637,0.7562736
50-45-3,0.32844698,0.671553
14689-51-1,0.019827306,0.9801727
2338-31-0,0.014941573,0.9850584
6587-23-1,0.014808953,0.98519105
64037-11-2,0.06274748,0.9372525
25567-67-3,0.060870588,0.9391294
3209-22-1,0.12964416,0.87035584
64037-10-1,0.060835063,0.93916494
36088-22-9,0.10032213,0.8996779
18063-03-1,0.18319297,0.81680703
1194-65-6,0.19966674,0.80033326
81-19-6,0.3644786,0.6355214
1918-13-4,0.17971057,0.82028943
87-61-6,0.089007735,0.91099226
94239-04-0,0.13722569,0.8627743
1929-82-4,0.14847928,0.8515207
24382-04-5,0.2401632,0.7598368
928-53-0,0.045996964,0.95400304
76-44-8,0.16045672,0.8395433
3186-23-0,0.25303477,0.7469652
5836-04-4,0.0985533,0.9014467
73826-58-1,0.9596858,0.040314205
87-02-5,0.9067921,0.09320788
118-33-2,0.9600876,0.039912377
129-79-3,0.53624815,0.46375185
1154-59-2,0.39791858,0.6020814
6013-05-4,0.53780234,0.4621977
52479-85-3,0.91268766,0.08731236
84087-01-4,0.3626203,0.6373797
97-51-8,0.3706032,0.6293968
6361-21-3,0.50088286,0.49911714
95-01-2,0.32793242,0.6720676
183208-35-7,0.0800243,0.9199757
27896-84-0,0.262205,0.737795
20856-57-9,0.23151237,0.76848763
227197-72-0,0.12623382,0.8737662
17200-29-2,0.11420381,0.8857962
3671-61-2,0.089707136,0.91029286
31643-49-9,0.18797785,0.81202215
939-80-0,0.441476,0.558524
6574-99-8,0.34952736,0.65047264
17420-30-3,0.39516175,0.60483825
16588-02-6,0.55030864,0.44969136
23651-95-8,0.7023557,0.29764432
19694-10-1,0.24398011,0.7560199
2840-28-0,0.48830533,0.51169467
89426-89-1,0.062253118,0.9377469
16588-06-0,0.45464712,0.5453529
96-99-1,0.46283668,0.5371633
2250-53-5,0.10871279,0.8912872
49860-08-4,0.89974844,0.100251526
70-10-0,0.23631173,0.76368827
77668-43-0,0.20974195,0.79025805
89-75-8,0.31197095,0.68802905
84504-69-8,0.32557786,0.67442214
399-69-9,0.057162285,0.9428377
121-17-5,0.24954057,0.75045943
328-84-7,0.7015872,0.2984128
13014-24-9,0.46261615,0.53738385
118-83-2,0.10919297,0.89080703
320-60-5,0.4776249,0.5223751
13014-18-1,0.32017022,0.6798298
5307-14-2,0.5522764,0.44772363
5131-58-8,0.3499344,0.6500656
137-09-7,0.20850325,0.79149675
61988-37-2,0.21606243,0.7839376
88-63-1,0.8665994,0.13340063
3671-66-7,0.021468401,0.9785316
14733-77-8,0.18894994,0.81105006
119-34-6,0.5536667,0.44633332
364-76-1,0.17078662,0.8292134
635-22-3,0.2595107,0.7404893
3863-11-4,0.06731063,0.93268937
7474-78-4,0.86580837,0.13419162
95-76-1,0.0478068,0.9521932
97-02-9,0.1530428,0.8469572
121-88-0,0.6979394,0.30206063
99-57-0,0.63333124,0.36666876
121-87-9,0.6239898,0.37601018
6283-25-6,0.34246618,0.6575338
89-63-4,0.33952653,0.66047347
95-85-2,0.089404166,0.91059583
367-25-9,0.0912655,0.9087345
554-00-7,0.05782354,0.94217646
95-82-9,0.081439495,0.9185605
93-84-5,0.21908247,0.7809175
2327-02-8,0.23582566,0.76417434
31225-17-9,0.16874838,0.8312516
327-19-5,0.022395968,0.97760403
89426-90-4,0.02809167,0.97190833
3671-47-4,0.019943178,0.9800568
89426-91-5,0.22737384,0.77262616
656-49-5,0.016142428,0.9838576
3765-86-4,0.021071672,0.9789283
19932-84-4,0.1527412,0.8472588
22876-19-3,0.17148101,0.828519
14733-73-4,0.13287652,0.8671235
64037-16-7,0.29905218,0.7009478
1744-22-5,0.07290834,0.92709166
1682-39-9,0.08017892,0.9198211
52112-68-2,0.051230967,0.94876903
61-80-3,0.04401213,0.9559879
64037-13-4,0.08415091,0.9158491
51-28-5,0.080632865,0.91936713
619-08-9,0.3330804,0.6669196
99-54-7,0.12754709,0.8724529
611-07-4,0.19149148,0.8085085
611-06-3,0.10976601,0.890234
89-61-2,0.12270838,0.8772916
95-88-5,0.09464389,0.9053561
4991-65-5,0.1842475,0.8157525
120-83-2,0.066162586,0.9338374
583-78-8,0.06962502,0.930375
348-57-2,0.16852653,0.83147347
671-95-4,0.9221163,0.0778837
120-82-1,0.05675894,0.94324106
65235-63-4,0.8644427,0.13555728
3862-73-5,0.22658938,0.7734106
6609-39-8,0.025473535,0.97452646
89426-94-8,0.021113038,0.97888696
14689-58-8,0.024182439,0.97581756
89427-11-2,0.026088357,0.97391164
3238-40-2,0.7556101,0.24438988
3401-80-7,0.37557608,0.6244239
4228-89-1,0.020461857,0.97953814
634-66-2,0.100263,0.899737
84487-03-6,0.23317963,0.7668204
1702-17-6,0.15116805,0.84883195
108-31-6,0.25646287,0.7435371
66-22-8,0.6431582,0.35684183
4312-97-4,0.112489164,0.88751084
288-32-4,0.081088126,0.9189119
3495-42-9,0.14947975,0.85052025
5424-01-1,0.73191106,0.26808897
7789-83-5,0.12392354,0.87607646
96-50-4,0.04781866,0.95218134
35317-79-4,0.14883792,0.8511621
1606-76-4,0.091582775,0.9084172
107-22-2,0.07646996,0.92353004
872-36-6,0.22786444,0.77213556
14150-71-1,0.047203183,0.9527968
12672-29-6,0.7932923,0.20670769
11126-42-4,0.704525,0.29547498
38082-89-2,0.6070466,0.39295343
536-08-3,0.82594717,0.17405283
1336-36-3,0.3654319,0.6345681
10331-57-4,0.72685194,0.27314803
97-18-7,0.38722903,0.612771
1746-01-6,0.15408373,0.8459163
618-83-7,0.78995126,0.21004875
22326-31-4,0.87793034,0.12206964
134880-74-3,0.48775697,0.51224303
121-81-3,0.19471806,0.80528194
2905-62-6,0.4160691,0.5839309
368-53-6,0.14039326,0.85960674
34893-92-0,0.39736056,0.60263944
99-35-4,0.10572946,0.89427054
108-73-6,0.24565566,0.75434434
56962-04-0,0.06846827,0.9315317
108-70-3,0.11338025,0.88661975
2277-92-1,0.39286554,0.60713446
57117-31-4,0.26560223,0.73439777
40321-76-4,0.07533473,0.9246653
79622-59-6,0.20511276,0.79488724
58-94-6,0.7074669,0.2925331
56961-25-2,0.60798156,0.39201844
35041-16-8,0.39389855,0.60610145
609-99-4,0.6428845,0.35711548
2789-92-6,0.57172793,0.42827207
120068-37-3,0.27130795,0.72869205
120068-36-2,0.3733828,0.6266172
609-20-1,0.096069574,0.9039304
99-11-6,0.7130767,0.2869233
6609-38-7,0.037361383,0.9626386
6609-37-6,0.025764942,0.97423506
3671-18-9,0.016690671,0.9833093
89426-93-7,0.032013595,0.9679864
89426-98-2,0.01799786,0.98200214
89426-95-9,0.021671772,0.9783282
4228-88-0,0.014175892,0.9858241
89426-99-3,0.014020383,0.9859796
