CASRN,LD50_xgboost_ecfp6counts
1229-55-6,0.4153985
57149-07-2,0.19953774
107707-55-1,0.21041904
107707-39-1,0.2740189
128143-10-2,0.074804835
93839-20-4,0.6082476
99784-08-4,0.4643069
72956-09-3,0.45707363
374726-62-2,0.31746775
69563-51-5,0.7469779
22839-47-0,0.81775206
5894-79-1,0.9006503
484-20-8,0.5521359
5956-63-8,0.6772785
34580-76-2,0.30379376
14192-26-8,0.6398903
83929-47-9,0.72279686
319-24-4,0.6139834
393-85-1,0.8818629
88599-37-5,0.55457765
16298-03-6,0.46577618
26447-85-8,0.71526384
19190-61-5,0.6622311
43210-67-9,0.6336337
145701-23-1,0.5297525
31080-68-9,0.5430179
92823-03-5,-0.045353822
33564-30-6,0.7600178
361377-29-9,0.40794614
68401-82-1,0.5712802
98753-19-6,0.561822
105239-91-6,-0.09477799
32384-65-9,0.792724
540-97-6,0.9886647
541-02-6,0.9886647
107-51-7,0.6899936
60111-54-8,0.43959275
107-46-0,1.0738939
33204-76-1,0.42616972
75-76-3,0.94542813
388606-32-4,0.6781731
2554-06-5,0.4434356
1719-58-0,0.6975786
7787-93-1,0.3869268
5578-42-7,0.77163196
149-74-6,0.80445313
1947-37-1,0.20524442
87459-76-5,0.6278386
135158-54-2,0.12656705
68786-66-3,0.060918733
64037-25-8,0.46272987
1115-84-0,1.2121989
67-71-0,0.947355
247569-56-8,0.89143836
104206-82-8,0.74888015
20945-65-7,0.97013265
335104-84-2,0.20253153
141112-29-0,0.45895702
3710-30-3,0.9987509
86273-46-3,0.9643912
765-12-8,0.7448382
17351-75-6,0.85146683
112-43-6,1.2378755
112-45-8,1.0169741
357-08-4,0.35477227
78467-47-7,-0.07658523
83395-33-9,0.4691413
105770-83-0,0.50699866
91832-40-5,0.70812863
28156-60-7,1.0409883
7446-81-3,0.80674785
34462-96-9,0.3189449
66415-55-2,1.0749639
530-48-3,0.93673986
78467-29-5,0.16307995
103361-09-7,0.3022285
68049-83-2,0.32411116
83395-32-8,0.4960285
109-29-5,1.107743
106-02-5,1.107743
80584-91-4,0.89275753
6707-60-4,1.2949598
3391-83-1,1.2686192
32539-83-6,1.024532
505-52-2,1.5233307
111855-65-3,0.682879
58890-25-8,0.6570557
60012-89-7,-0.032689773
73963-72-1,0.20203774
111223-26-8,0.38575545
7381-13-7,0.5551573
23847-08-7,0.76502395
971-15-3,0.5763069
2004-62-8,0.7151493
73963-42-5,0.014235157
127966-78-3,0.41704392
6334-25-4,1.3312074
1531-95-9,0.74674535
76547-98-3,0.6326379
123-99-9,1.5427011
6674-22-2,0.34283948
118314-35-5,0.6134543
78484-08-9,0.02107237
15894-70-9,0.62049884
34580-70-6,0.080546156
34935-15-4,0.43402088
825-51-4,0.6901216
73846-69-2,-0.29175684
102601-34-3,0.94927895
10305-41-6,1.4398997
99300-59-1,0.14091161
78483-88-2,0.12786157
712-50-5,0.51348776
101-87-1,0.51894337
55232-79-6,0.1966685
55232-76-3,0.23241143
55232-78-5,0.27710408
7575-23-7,0.588394
99189-60-3,0.3854158
60142-95-2,0.28173733
749-02-0,-0.0047888663
2123-24-2,0.9406586
4985-85-7,1.300907
82822-14-8,0.46372765
111856-34-9,0.53327197
7365-45-9,0.888352
4028-32-4,0.825733
28950-61-0,0.6465581
89667-40-3,0.6907628
78483-90-6,0.2329842
78467-50-2,0.2070241
66063-05-6,0.3758286
5610-40-2,0.38070902
10329-95-0,0.50852877
1071-93-8,0.988782
124-04-9,1.3515402
99300-60-4,-0.003190228
1575-61-7,0.58665144
30194-63-9,0.35723907
839-90-7,0.9794398
15446-08-9,0.68226355
90494-79-4,0.3297177
298-57-7,0.13283455
195252-47-2,0.03631008
106565-71-3,0.25823984
10329-96-1,0.05741905
97817-06-6,0.6282277
886588-62-1,0.5749539
5763-44-0,0.6286837
87429-91-2,0.25108057
1952-96-1,-0.11772405
67075-37-0,0.76343006
110311-27-8,0.73629946
61010-04-6,0.83480567
27076-30-8,1.079926
27060-91-9,0.5031117
111687-36-6,1.0700586
99300-58-0,0.16097829
122-68-9,1.1321689
60045-26-3,1.324534
98519-13-2,0.3000743
98519-07-4,0.24960522
98519-00-7,0.45034823
4471-41-4,0.6058302
93981-02-3,0.92941403
36951-85-6,-0.0737763
16142-27-1,0.6319332
66508-37-0,0.92141414
15471-17-7,-0.50879526
41123-69-7,1.1485839
82578-51-6,0.15065104
76874-96-9,0.31303015
76874-97-0,0.42642283
34580-73-9,0.30761653
17095-24-8,0.9489047
4994-16-5,0.86344504
104-53-0,1.1370165
5766-67-6,0.31177512
23996-53-4,0.814687
73803-48-2,0.32239246
76751-94-5,0.5155572
2955-38-6,0.7100936
18818-61-6,0.49456975
69655-05-6,0.5794237
77053-97-5,0.41856307
486460-32-6,-0.028439647
915095-94-2,0.66339105
121808-62-6,0.9900708
53716-82-8,0.53713197
39391-39-4,0.4049144
915095-87-3,0.4141211
314771-88-5,0.1680228
858956-08-8,0.6177175
51981-21-6,1.0293541
9001-73-4,0.60452867
13115-71-4,0.62584406
84611-23-4,0.49711674
58095-31-1,0.3510595
28874-51-3,0.97692853
52079-23-9,0.8106675
53878-49-2,0.2976047
621-95-4,0.3644029
736-30-1,0.7543136
137281-39-1,0.69058466
37286-92-3,0.5416054
494-19-9,0.8001818
697235-49-7,0.8773281
128-08-5,0.63009346
16327-90-5,0.50121677
114369-43-6,0.52267647
72239-31-7,-0.04759965
54941-79-6,0.2938044
131206-85-4,0.25902554
17471-82-8,0.71219647
100981-43-9,0.42545676
3576-64-5,0.9283966
96719-71-0,0.15095237
96719-43-6,0.37705308
96719-45-8,0.42839405
96892-56-7,0.3179032
138117-50-7,0.54410356
98519-08-5,0.2547378
98519-18-7,0.022779798
98532-65-1,0.23613206
116970-50-4,0.55917376
26957-73-3,0.05265537
80-02-4,0.7647498
2871-01-4,0.87333167
6961-46-2,0.95342654
1320-51-0,1.1972253
54941-80-9,0.19471827
54941-66-1,-0.47053218
27097-44-5,-0.046846103
54941-67-2,-0.111612685
22036-77-7,1.0581391
84210-62-8,0.6591209
53720-84-6,0.34396553
59277-89-3,0.7867758
20208-21-3,0.6318168
3891-07-4,0.8864143
155601-30-2,0.73062366
93-20-9,1.1596049
1562-00-1,1.1785617
104-66-5,0.8627847
28173-59-3,0.40842965
85-40-5,1.1122773
97519-39-6,0.42678547
87-29-6,0.8135666
178671-69-7,0.65070647
40018-25-5,0.7732994
777-11-7,0.16544989
281-23-2,0.743018
32986-56-4,0.43573186
7237-83-4,0.70568234
37248-47-8,1.1320035
203515-86-0,0.69793206
9050-67-3,0.8622624
130796-74-6,0.08599967
70-00-8,0.19762996
3148-72-9,1.0507495
77054-16-1,0.523924
303-31-1,0.40787375
53858-86-9,1.3026823
98519-38-1,0.19581626
98532-72-0,0.32107687
36476-78-5,1.0225736
19130-96-2,1.1721892
134528-32-8,0.2767676
2157-19-9,0.21226396
7089-59-0,0.607549
3369-52-6,0.16761339
25451-15-4,0.45266038
5255-75-4,0.8115231
15121-11-6,0.19489619
56-89-3,0.6530363
1003859-14-0,0.57296157
5588-13-6,0.96351314
73151-29-8,0.39068776
86832-68-0,0.72893524
37106-97-1,0.94352704
1824-50-6,0.6823527
138-59-0,1.0317876
73-22-3,0.59617186
71-00-1,0.8254006
154-23-4,0.30971307
742-01-8,0.48366126
40691-09-6,0.45699558
56-84-8,1.1264111
106691-40-1,0.5869729
136087-85-9,0.45358065
526-98-7,1.2017223
77181-69-2,0.25640988
5536-17-4,0.019282151
58-63-9,0.62706107
31698-14-3,0.59962153
72361-00-3,0.67599213
5550-12-9,0.8899152
68-41-7,0.8226873
21700-31-2,0.15307476
5547-29-5,0.6973446
168152-93-0,0.48697442
74860-00-7,0.53314424
168153-00-2,0.55253786
180591-20-2,0.5981093
6386-63-6,0.7883177
538-74-9,0.6210396
91-33-8,-0.18916723
541-88-8,0.2652558
13676-54-5,0.59111476
71294-03-6,0.62318957
19719-28-9,0.7148368
553-86-6,0.5531219
120-46-7,0.7540611
85162-11-4,0.3478001
67-52-7,0.84013623
504-17-6,0.62418985
34320-82-6,0.57194346
525-79-1,0.33662486
40718-29-4,0.7868314
71280-74-5,0.65638036
71292-59-6,0.40321842
239110-15-7,0.30682245
54941-81-0,0.45619848
152264-74-9,0.25973335
152264-48-7,0.5732906
152264-27-2,0.5762892
58579-51-4,0.5563582
51411-04-2,0.8974249
963-39-3,0.47709164
4553-89-3,1.0407431
103-16-2,0.87707645
613-62-7,0.96615696
33215-60-0,0.577196
33215-59-7,0.5095583
52010-22-7,0.34071147
116337-58-7,0.25656757
116337-63-4,0.2804977
53994-73-3,0.6308957
100-87-8,1.0498873
64037-18-9,0.5420417
15308-01-7,0.48269457
126-58-9,1.2740868
765-63-9,0.5487458
25155-29-7,1.0528351
17929-34-9,0.8363467
149-44-0,1.0106946
57583-54-7,0.65215975
1324-76-1,0.4347879
54299-17-1,0.8211535
131-92-0,0.77153885
135-57-9,0.34685123
13676-91-0,0.3533617
597-82-0,-0.098099396
52237-03-3,1.0053189
6607-41-6,0.49845013
3905-19-9,0.78956705
6416-68-8,0.84620756
31251-03-3,0.29062152
92-94-4,0.8250652
98119-87-0,0.99936247
8003-50-7,0.3223663
35869-64-8,0.034239788
5280-78-4,0.69646335
5124-25-4,0.9762246
42797-18-2,0.75546455
52238-92-3,-0.26960936
40618-31-3,0.47362304
1937-35-5,0.42015383
2583-80-4,1.0004206
107934-68-9,0.491965
4051-63-2,1.1326787
12237-62-6,0.85426956
724-18-5,0.84314597
54660-00-3,0.457767
2524-64-3,0.51255846
3861-73-2,1.3837655
17692-24-9,0.7066977
32500-19-9,1.1427959
82211-24-3,0.48752615
3567-69-9,1.1175498
188425-85-6,0.25038314
948-65-2,0.6947852
17418-58-5,0.52289486
8003-22-3,0.21601954
6925-69-5,0.5614174
51671-14-8,0.86727804
2866-43-5,0.2359777
5766-76-7,1.0545175
136687-74-6,0.75052005
60312-67-6,0.7721491
833-50-1,0.8352418
88599-33-1,0.91319823
60919-11-1,0.37844422
7361-93-5,0.6158657
6428-31-5,0.51978713
2429-82-5,1.2692833
39557-39-6,0.3185821
130-20-1,0.6231733
1047-16-1,0.76917523
33955-44-1,0.71585745
71130-54-6,0.40143067
92-69-3,0.75993544
2866-82-2,0.7757356
2784-27-2,0.56398576
275-51-4,0.7509876
15307-93-4,0.49378824
84-65-1,0.9296717
467-69-6,0.80131197
894-86-0,0.9627885
482-89-3,1.0139552
74115-24-5,0.6472351
88599-73-9,0.7917632
88599-51-3,0.76801443
120-78-5,0.4669948
80100-23-8,0.614294
6992-11-6,0.5321773
3564-27-0,1.326999
945553-94-6,0.5318365
5212-99-7,0.5527115
2611-82-7,1.2680466
83164-33-4,0.18857683
104902-34-3,0.49858516
31684-63-6,0.79276294
53-19-0,0.43932542
64628-44-0,0.32930306
88599-74-0,0.85856676
88599-62-6,0.7463496
27199-40-2,0.35960945
86-84-0,0.6971557
74070-46-5,0.7575393
2783-94-0,1.3588763
101463-69-8,0.19768994
84632-50-8,0.28675678
93839-21-5,0.590462
60348-77-8,0.703276
1934-21-0,1.1504331
80-07-9,0.54205495
128-69-8,0.9147056
117-79-3,0.77987295
2464-37-1,0.7715858
77-36-1,0.18969756
39062-72-1,0.3413932
88599-64-8,0.68487936
108935-06-4,0.67996395
34580-63-7,0.32682323
34580-77-3,0.36263287
74697-32-8,0.41978934
22199-08-2,0.7557926
81-83-4,0.97007465
20749-68-2,0.5939977
84-89-9,0.94816595
3173-72-6,0.57542527
81-64-1,0.8907562
41803-58-1,0.56357694
114833-91-9,0.6710938
623-30-3,0.62587255
1086-02-8,0.3537231
56741-95-8,0.54163486
6685-76-3,0.7373125
7450-69-3,0.35690168
18355-25-4,0.86531645
127-52-6,0.85559034
124495-18-7,0.40554604
123172-45-2,0.643788
64896-26-0,1.2306049
74697-62-4,0.49459732
101-20-2,0.67177844
51410-30-1,0.5728472
80100-26-1,0.3510359
36888-99-0,0.66465616
85-41-6,0.84902936
85813-73-6,0.95914704
874819-71-3,0.11954738
3863-80-7,0.6861698
877179-04-9,0.64401734
133-14-2,1.0802594
86479-06-3,0.17467158
74738-17-3,0.56629306
1018-71-9,0.31618738
114607-46-4,0.8176296
402-31-3,0.77137536
2420-17-9,0.75450605
123199-93-9,0.38242355
515-49-1,-0.048354477
4156-21-2,0.88267577
2493-02-9,0.83178234
41205-21-4,0.5878869
98-66-8,0.89270574
83121-18-0,0.49635425
6361-21-3,0.7849754
183208-35-7,0.56752473
27896-84-0,0.59652406
23651-95-8,0.423362
2840-28-0,0.97493047
49860-08-4,0.92861825
70-10-0,0.6852888
77668-43-0,0.32020572
14733-77-8,0.7596604
7474-78-4,1.0329336
121-88-0,0.76017314
93-84-5,0.45710653
2327-02-8,0.72431064
64037-16-7,0.58951557
3238-40-2,0.8325156
66-22-8,0.96986955
5424-01-1,0.73209846
38082-89-2,-0.15681818
34893-92-0,0.70347154
56962-04-0,0.5284773
79622-59-6,-0.14550562
35041-16-8,0.54881966
99-11-6,0.95325226
64037-29-2,0.9045509
5128-28-9,0.121889316
6331-96-0,1.0936183
1193-24-4,0.8569826
1193-21-1,0.76710546
15245-44-0,-0.21999218
150114-71-9,0.7563681
2022-85-7,0.6352996
122006-32-0,0.17720893
70701-62-1,0.9564003
9005-38-3,1.162337
25157-64-6,0.22847655
122005-23-6,0.43379083
94720-90-8,0.7027164
507-55-1,0.99419117
422-56-0,1.0300831
2136-79-0,0.687487
117-08-8,0.23725626
3583-63-9,0.51894087
344-07-0,0.61545354
3576-88-3,0.46456492
110-21-4,0.89625716
123-77-3,0.6481379
1111-78-0,1.0539656
3047-33-4,0.9066822
2736-18-7,0.4617537
932-64-9,0.54556745
311-89-7,0.491316
754-91-6,-0.308809
355-42-0,0.6412796
375-45-1,0.47024217
382-28-5,0.5314476
2356-53-8,0.59762883
76-11-9,0.16669995
75-71-8,0.638652
14852-17-6,0.99507403
74-82-8,0.8764368
2402-58-6,1.4915379
98519-37-0,-0.03506087
41519-23-7,1.1781421
2152-44-5,0.16644493
26184-62-3,1.2808105
873888-84-7,0.942104
105-90-8,1.5471847
127-43-5,1.0689267
125055-51-8,0.35164016
98519-32-5,0.030011244
143314-16-3,0.9059635
119637-67-1,0.5723573
26266-57-9,1.6925602
191217-81-9,0.2839359
98519-06-3,0.22188492
98519-11-0,0.13570784
98519-31-4,0.2771392
52756-22-6,0.45023122
2345-24-6,1.5041623
81334-34-1,0.6658711
98519-35-8,0.13873586
1695-77-8,0.4779317
98519-26-7,0.3693188
31828-50-9,0.57030123
127245-20-9,0.46989566
33494-80-3,0.21167411
26787-78-0,1.1715322
27833-18-7,0.4089239
52093-21-7,0.7888665
31900-04-6,0.4366578
18559-60-9,0.17837538
98519-48-3,0.11357023
98519-28-9,0.23452796
382-26-3,0.9138871
24937-16-4,1.3111324
34493-98-6,0.49893373
20846-91-7,0.6323566
25546-65-0,1.1731375
29701-07-3,0.5906888
2387-59-9,1.0006523
13007-85-7,0.93973106
59866-21-6,1.0426165
133-66-4,1.123489
