CASRN,LD50_xgboost_rdkit2d
96719-47-0,0.31648937
93-04-9,1.2258203
138113-08-3,0.80436164
1504-74-1,1.2091258
10238-21-8,0.43858972
120-35-4,0.8258218
135-62-6,0.7449142
36968-27-1,0.73177207
1229-55-6,0.8006435
57149-07-2,0.238727
107707-55-1,0.07492494
107707-39-1,0.15019245
128143-10-2,0.34513688
93839-20-4,0.884387
99784-08-4,0.65027124
72956-09-3,0.55749
374726-62-2,0.32204136
69563-51-5,0.690035
22839-47-0,0.87265694
5894-79-1,1.2188537
484-20-8,0.65556425
5956-63-8,0.6794562
34580-76-2,0.13630323
14192-26-8,1.0409343
83929-47-9,0.8577561
319-24-4,0.6669838
393-85-1,0.411106
88599-37-5,0.44664243
16298-03-6,0.7984793
26447-85-8,0.4936105
19190-61-5,0.3702934
43210-67-9,0.43452653
145701-23-1,0.5351553
31080-68-9,0.2719575
92823-03-5,0.2929899
33564-30-6,1.0967958
361377-29-9,0.29832563
68401-82-1,0.7102756
98753-19-6,0.16855662
105239-91-6,0.25713363
32384-65-9,0.2137808
540-97-6,0.55235934
541-02-6,0.6103208
107-51-7,0.9075913
60111-54-8,0.5435746
107-46-0,0.9050466
33204-76-1,0.47201845
75-76-3,1.4580204
388606-32-4,0.16571482
2554-06-5,0.3917469
1719-58-0,0.6642086
7787-93-1,0.45081916
5578-42-7,0.5276717
149-74-6,0.54895383
1947-37-1,0.34903592
87459-76-5,0.7519294
135158-54-2,0.6918613
68786-66-3,0.3273662
64037-25-8,0.5737534
1115-84-0,1.4606164
67-71-0,0.93273586
247569-56-8,0.39777753
104206-82-8,0.021398483
20945-65-7,0.938835
335104-84-2,-0.23790248
141112-29-0,0.26839492
3710-30-3,1.3077004
86273-46-3,0.79547006
765-12-8,0.9659704
17351-75-6,1.2870806
112-43-6,1.3021429
112-45-8,1.1694611
357-08-4,0.10418964
78467-47-7,0.05290581
83395-33-9,0.49851504
105770-83-0,0.6329719
91832-40-5,0.87538034
28156-60-7,1.0994515
7446-81-3,0.6163397
34462-96-9,0.5101645
66415-55-2,1.2810119
530-48-3,1.1533011
78467-29-5,-0.049199898
103361-09-7,0.35343832
68049-83-2,0.3659734
83395-32-8,0.4006441
109-29-5,1.2878935
106-02-5,1.2111984
80584-91-4,1.1059464
6707-60-4,1.0555797
3391-83-1,1.1035413
32539-83-6,1.2188283
505-52-2,1.6207052
111855-65-3,0.73231065
58890-25-8,0.7459653
60012-89-7,0.26765752
73963-72-1,0.23940358
111223-26-8,0.51088667
7381-13-7,0.57917625
23847-08-7,0.47976327
971-15-3,0.09742694
2004-62-8,0.5480875
73963-42-5,0.4310581
127966-78-3,0.2654892
6334-25-4,1.1920171
1531-95-9,0.8965899
76547-98-3,0.70712876
123-99-9,1.6930312
6674-22-2,0.38207263
118314-35-5,0.5855833
78484-08-9,-0.002918967
15894-70-9,0.5387147
34580-70-6,0.21916573
34935-15-4,0.93940264
825-51-4,1.1555507
73846-69-2,-0.69189984
102601-34-3,1.0579625
10305-41-6,1.2950943
99300-59-1,-0.2507541
78483-88-2,0.38692242
712-50-5,1.0731343
101-87-1,0.5971564
55232-79-6,0.6257085
55232-76-3,0.60841954
55232-78-5,0.4046908
7575-23-7,0.36231294
99189-60-3,0.82723653
60142-95-2,0.53270817
749-02-0,0.15406685
2123-24-2,1.1811424
4985-85-7,1.4087715
82822-14-8,1.0491323
111856-34-9,0.2908003
7365-45-9,1.0859282
4028-32-4,0.8211691
28950-61-0,0.8123212
89667-40-3,0.41159153
78483-90-6,0.21807395
78467-50-2,0.34917957
66063-05-6,0.7727479
5610-40-2,0.55702615
10329-95-0,0.363111
1071-93-8,1.1767787
124-04-9,1.5691105
99300-60-4,-0.36508265
1575-61-7,0.72716963
30194-63-9,0.35889086
839-90-7,0.8511109
15446-08-9,0.49079868
90494-79-4,0.092188194
298-57-7,0.32873917
195252-47-2,-0.06899355
106565-71-3,0.5517103
10329-96-1,0.41220006
97817-06-6,0.52459306
886588-62-1,0.8503167
5763-44-0,1.2018383
87429-91-2,0.25359845
1952-96-1,0.08304209
67075-37-0,0.12031404
110311-27-8,0.8420019
61010-04-6,0.7939628
27076-30-8,1.8421096
27060-91-9,0.46864417
111687-36-6,0.8822826
99300-58-0,-0.4861379
122-68-9,1.2912184
60045-26-3,1.3831007
98519-13-2,0.43599117
98519-07-4,0.25259507
98519-00-7,0.261888
4471-41-4,0.6548857
93981-02-3,0.8479264
36951-85-6,0.043622423
16142-27-1,0.72272485
66508-37-0,1.1456509
15471-17-7,0.73997945
41123-69-7,0.58200014
82578-51-6,0.09536354
76874-96-9,0.16649084
76874-97-0,0.07816909
34580-73-9,0.31376696
17095-24-8,0.37612253
4994-16-5,1.3870201
104-53-0,1.1708649
5766-67-6,0.71494174
23996-53-4,0.6049946
73803-48-2,0.68176824
76751-94-5,0.13602887
2955-38-6,0.6154021
18818-61-6,0.33738008
69655-05-6,0.7350274
77053-97-5,0.06485913
486460-32-6,-0.050750624
915095-94-2,0.17148153
121808-62-6,1.0366997
53716-82-8,0.92108786
39391-39-4,0.6934147
915095-87-3,0.24619696
314771-88-5,0.29310295
858956-08-8,0.633678
51981-21-6,1.1654372
9001-73-4,1.0354125
13115-71-4,1.2911912
84611-23-4,0.7809713
58095-31-1,0.63093656
28874-51-3,1.7544343
52079-23-9,1.3812796
53878-49-2,0.6044798
621-95-4,0.43213323
736-30-1,0.52815235
137281-39-1,0.83000183
37286-92-3,0.5139018
494-19-9,1.0246915
697235-49-7,0.9682254
128-08-5,0.6781847
16327-90-5,0.29531908
114369-43-6,0.5416543
72239-31-7,-0.06973782
54941-79-6,0.33038214
131206-85-4,0.30639237
17471-82-8,0.5824694
100981-43-9,0.22740166
3576-64-5,0.5271016
96719-71-0,0.39660028
96719-43-6,0.37726656
96719-45-8,0.15712114
96892-56-7,0.15748116
138117-50-7,0.93959194
98519-08-5,0.46233287
98519-18-7,0.14698802
98532-65-1,0.46217284
116970-50-4,0.5908003
26957-73-3,0.3256176
80-02-4,0.67813444
2871-01-4,0.6389298
6961-46-2,1.0397998
1320-51-0,1.6920118
54941-80-9,0.27399424
54941-66-1,0.025059583
27097-44-5,-0.33335736
54941-67-2,-0.07453506
22036-77-7,0.966202
84210-62-8,0.7120936
53720-84-6,0.17964965
59277-89-3,0.94073826
20208-21-3,0.69289356
3891-07-4,1.0199642
155601-30-2,0.82935405
93-20-9,1.0307119
1562-00-1,1.6496316
104-66-5,1.0399054
28173-59-3,0.105676204
85-40-5,1.0134404
97519-39-6,0.8887352
87-29-6,0.81958336
178671-69-7,0.522163
40018-25-5,0.66029286
777-11-7,0.4716156
281-23-2,1.3529465
32986-56-4,1.2325523
7237-83-4,0.44995683
37248-47-8,1.1550909
203515-86-0,0.83869237
9050-67-3,1.499832
130796-74-6,0.15596384
70-00-8,0.5546669
3148-72-9,1.3441348
77054-16-1,-0.3501788
303-31-1,0.8390293
53858-86-9,1.6134615
98519-38-1,0.51698136
98532-72-0,0.4394548
36476-78-5,1.3097061
19130-96-2,1.5601743
134528-32-8,0.46373466
2157-19-9,0.14273642
7089-59-0,0.70002764
3369-52-6,-0.16722174
25451-15-4,0.66812426
5255-75-4,0.9207274
15121-11-6,-0.37704703
56-89-3,0.88365257
1003859-14-0,0.3625423
5588-13-6,0.96358997
73151-29-8,0.3848362
86832-68-0,0.91997284
37106-97-1,0.69476444
1824-50-6,0.68013394
138-59-0,1.2846019
73-22-3,0.4126051
71-00-1,1.1974396
154-23-4,0.6654784
742-01-8,0.38477972
40691-09-6,0.7466392
56-84-8,1.5617133
106691-40-1,0.60543877
136087-85-9,0.44372344
526-98-7,1.5564502
77181-69-2,0.5446012
5536-17-4,0.35140148
58-63-9,0.8574581
31698-14-3,0.79192734
72361-00-3,0.68344086
5550-12-9,1.4467093
68-41-7,1.4490721
21700-31-2,0.2777877
5547-29-5,0.9090884
168152-93-0,0.31984806
74860-00-7,0.47871074
168153-00-2,0.42176133
180591-20-2,0.74951667
6386-63-6,0.6502171
538-74-9,0.9388388
91-33-8,0.76159275
541-88-8,0.16505587
13676-54-5,0.64381695
71294-03-6,0.4352621
19719-28-9,0.57780826
553-86-6,0.9491257
120-46-7,0.6726035
85162-11-4,0.45566276
67-52-7,1.162698
504-17-6,0.5183684
34320-82-6,0.78889316
525-79-1,0.40594217
40718-29-4,0.7068656
71280-74-5,0.15433238
71292-59-6,0.11633467
239110-15-7,-0.054279894
54941-81-0,0.64791536
152264-74-9,0.6669146
152264-48-7,0.7388156
152264-27-2,0.52353835
58579-51-4,0.36329347
51411-04-2,0.71924233
963-39-3,0.5696366
4553-89-3,1.1421341
103-16-2,0.9667007
613-62-7,1.0539927
33215-60-0,0.60410434
33215-59-7,0.51399547
52010-22-7,0.86076856
116337-58-7,0.8329883
116337-63-4,0.536882
53994-73-3,0.7900414
100-87-8,1.0591384
64037-18-9,0.6407489
15308-01-7,0.5853505
126-58-9,1.4392129
765-63-9,0.5648381
25155-29-7,1.1185464
17929-34-9,0.6232194
149-44-0,1.4089527
57583-54-7,-0.36472666
1324-76-1,0.78047234
54299-17-1,-0.016052675
131-92-0,0.81876725
135-57-9,0.61935073
13676-91-0,0.31456658
597-82-0,0.02740517
52237-03-3,1.1977092
6607-41-6,-0.118932
3905-19-9,0.10511779
6416-68-8,0.8318627
31251-03-3,0.15893704
92-94-4,0.93590933
98119-87-0,0.94822997
8003-50-7,1.0642608
35869-64-8,-0.044734113
5280-78-4,0.08629286
5124-25-4,0.7814268
42797-18-2,0.6063002
52238-92-3,-0.31431067
40618-31-3,0.24986947
1937-35-5,0.8053478
2583-80-4,1.0899152
107934-68-9,0.32339358
4051-63-2,0.5533682
12237-62-6,0.6314891
724-18-5,0.66592914
54660-00-3,0.7028242
2524-64-3,0.1710891
3861-73-2,1.1520953
17692-24-9,0.46387038
32500-19-9,0.82291234
82211-24-3,0.6642384
3567-69-9,1.263915
188425-85-6,0.8281629
948-65-2,1.0443993
17418-58-5,0.5325645
8003-22-3,0.16479833
6925-69-5,0.70936936
51671-14-8,0.9001729
2866-43-5,0.5575551
5766-76-7,1.0742673
136687-74-6,0.5478576
60312-67-6,0.76627964
833-50-1,0.67455244
88599-33-1,0.83781844
60919-11-1,0.5331881
7361-93-5,0.7495922
6428-31-5,0.903111
2429-82-5,1.3527619
39557-39-6,0.57411677
130-20-1,0.46991748
1047-16-1,0.87994283
33955-44-1,0.8495249
71130-54-6,0.49818903
92-69-3,0.8482768
2866-82-2,1.1587685
2784-27-2,0.56572735
275-51-4,1.0556837
15307-93-4,0.98359585
84-65-1,0.6792168
467-69-6,0.8641848
894-86-0,0.8597686
482-89-3,0.6196939
74115-24-5,0.34015864
88599-73-9,0.7103313
88599-51-3,0.65944135
120-78-5,0.6479443
80100-23-8,0.74723285
6992-11-6,0.31017247
3564-27-0,1.403034
945553-94-6,0.9202942
5212-99-7,0.93240947
2611-82-7,1.0498068
83164-33-4,0.4423816
104902-34-3,0.18255374
31684-63-6,0.92183685
53-19-0,-0.018367728
64628-44-0,0.33216193
88599-74-0,0.7006241
88599-62-6,0.6047607
27199-40-2,0.540634
86-84-0,0.95565325
74070-46-5,0.6827558
2783-94-0,1.4232323
101463-69-8,-0.043264214
84632-50-8,0.51693785
93839-21-5,0.8308668
60348-77-8,0.84540534
1934-21-0,1.000536
80-07-9,0.7354065
128-69-8,0.82730263
117-79-3,0.7560049
2464-37-1,0.727851
77-36-1,0.73679656
39062-72-1,0.29324916
88599-64-8,0.5466945
108935-06-4,0.5329827
34580-63-7,0.026738653
34580-77-3,-0.097594395
74697-32-8,0.5950388
22199-08-2,1.090432
81-83-4,0.776794
20749-68-2,0.5679868
84-89-9,1.5794934
3173-72-6,1.2084835
81-64-1,0.66874754
41803-58-1,0.40613583
114833-91-9,0.34973118
623-30-3,0.7420698
1086-02-8,0.16227674
56741-95-8,0.6437532
6685-76-3,0.45105267
7450-69-3,0.5476312
18355-25-4,0.7146299
127-52-6,0.88350123
124495-18-7,0.46866733
123172-45-2,0.68099016
64896-26-0,1.245097
74697-62-4,0.7644164
101-20-2,0.94386894
51410-30-1,0.7132051
80100-26-1,0.53731245
36888-99-0,0.61096454
85-41-6,0.6638438
85813-73-6,0.7594688
874819-71-3,0.634324
3863-80-7,0.97725606
877179-04-9,0.79480106
133-14-2,0.60286885
86479-06-3,0.15280184
74738-17-3,0.6271887
1018-71-9,0.74802667
114607-46-4,0.65836984
402-31-3,0.76820964
2420-17-9,0.950714
123199-93-9,0.75802505
515-49-1,0.6048898
4156-21-2,1.1047735
2493-02-9,0.70708466
41205-21-4,0.6329458
98-66-8,1.1283852
83121-18-0,0.26250497
6361-21-3,1.0135196
183208-35-7,0.38066784
27896-84-0,0.69644743
23651-95-8,0.94513726
2840-28-0,1.0503331
49860-08-4,1.0482069
70-10-0,0.76115197
77668-43-0,0.16412331
14733-77-8,0.5814292
7474-78-4,1.4581559
121-88-0,1.135181
93-84-5,0.76437044
2327-02-8,0.73042727
64037-16-7,0.7784699
3238-40-2,1.1927736
66-22-8,1.428076
5424-01-1,1.1007696
38082-89-2,0.1962043
34893-92-0,0.8536932
56962-04-0,0.13696511
79622-59-6,-0.80524004
35041-16-8,0.5774363
99-11-6,1.0883021
64037-29-2,1.2040545
5128-28-9,0.28086647
6331-96-0,1.2804406
1193-24-4,0.7216351
1193-21-1,0.03622721
15245-44-0,0.62631065
150114-71-9,0.9646774
2022-85-7,0.8913708
122006-32-0,0.2138353
70701-62-1,0.37869006
9005-38-3,1.5471833
25157-64-6,0.9304818
122005-23-6,-0.35484007
94720-90-8,0.90739024
507-55-1,0.77371144
422-56-0,0.9391788
2136-79-0,0.6835236
117-08-8,0.9892394
3583-63-9,0.61391073
344-07-0,0.3627871
3576-88-3,0.87965053
110-21-4,1.3111299
123-77-3,0.98277724
1111-78-0,1.3369114
3047-33-4,1.0881488
2736-18-7,0.5832447
932-64-9,0.75131315
311-89-7,-0.3169575
754-91-6,-0.29414615
355-42-0,0.7146166
375-45-1,0.3689404
382-28-5,0.86347806
2356-53-8,0.78479
76-11-9,0.8964484
75-71-8,1.0055797
14852-17-6,1.4508342
74-82-8,1.1582284
2402-58-6,1.5508442
98519-37-0,0.3651743
41519-23-7,1.4594203
2152-44-5,-0.4775354
26184-62-3,1.2851423
873888-84-7,1.0670613
105-90-8,1.4918159
127-43-5,1.2182615
125055-51-8,0.48002267
98519-32-5,0.46725106
143314-16-3,0.31409746
119637-67-1,0.44830337
26266-57-9,1.4140443
191217-81-9,0.31197387
98519-06-3,0.45852005
98519-11-0,0.05475068
98519-31-4,0.3306988
52756-22-6,0.5666751
2345-24-6,1.4823902
81334-34-1,0.5168298
98519-35-8,0.45497438
1695-77-8,0.7768054
98519-26-7,0.40741122
31828-50-9,0.7165875
127245-20-9,0.3372862
33494-80-3,0.5566204
26787-78-0,1.0705991
27833-18-7,0.95038474
52093-21-7,1.0085113
31900-04-6,0.9934213
18559-60-9,0.46199235
98519-48-3,0.09729399
98519-28-9,0.47440088
382-26-3,0.7566504
24937-16-4,1.1182374
34493-98-6,1.1439372
20846-91-7,1.2727638
25546-65-0,1.2921855
29701-07-3,1.3963137
2387-59-9,1.036797
13007-85-7,1.6433066
59866-21-6,1.3521413
133-66-4,0.7208845
