CASRN,Toxic_xgboost_maccs-0,Toxic_xgboost_maccs-1
2583-80-4,0.9750809,0.024919083
6406-56-0,0.9837618,0.016238224
107934-68-9,0.401722,0.598278
67446-03-1,0.6864442,0.31355578
587-98-4,0.93323874,0.066761255
4117-90-2,0.24377304,0.75622696
135-88-6,0.39062458,0.6093754
4051-63-2,0.94719964,0.052800346
81-77-6,0.92521554,0.07478447
12237-62-6,0.77643883,0.2235612
17364-40-8,0.203354,0.796646
25505-99-1,0.13543934,0.86456066
622-15-1,0.2623371,0.7376629
86-29-3,0.5473757,0.45262432
4695-13-0,0.4011863,0.5988137
117-34-0,0.63601005,0.36398998
724-18-5,0.56594753,0.43405247
91-01-0,0.5550636,0.44493636
119-53-9,0.63377297,0.366227
92-52-4,0.7128659,0.2871341
54660-00-3,0.83349526,0.16650476
119-61-9,0.6690372,0.33096278
94-36-0,0.87055814,0.12944189
1850-15-3,0.597159,0.402841
122-39-4,0.525011,0.474989
102-06-7,0.3931061,0.6068939
622-03-7,0.22352594,0.77647406
103-33-3,0.4001053,0.5998947
37893-02-0,0.31749701,0.682503
495-48-7,0.23670733,0.7632927
86-30-6,0.2551667,0.7448333
101-84-8,0.7799374,0.22006258
102-09-0,0.6660222,0.3339778
2524-64-3,0.37007046,0.62992954
4129-17-3,0.27862215,0.72137785
3861-73-2,0.9809184,0.019081587
23211-47-4,0.9761632,0.02383678
125-13-3,0.49498552,0.5050145
17692-24-9,0.673622,0.32637796
603-41-8,0.7069119,0.29308805
32500-19-9,0.9413731,0.058626886
10040-45-6,0.9480678,0.051932193
82211-24-3,0.56420815,0.43579185
3567-69-9,0.98437995,0.01562003
66898-62-2,0.52416205,0.47583795
188425-85-6,0.79182965,0.20817037
948-65-2,0.5507735,0.44922653
10423-37-7,0.5142329,0.4857671
298-46-4,0.4182824,0.5817176
17418-58-5,0.91052353,0.089476496
8003-22-3,0.4804886,0.5195114
6925-69-5,0.36115175,0.63884825
18636-88-9,0.26935947,0.73064053
51671-14-8,0.5058849,0.4941151
2866-43-5,0.4987176,0.5012824
5766-76-7,0.5076487,0.49235132
100537-30-2,0.43451393,0.5654861
83-12-5,0.46179736,0.53820264
136687-74-6,0.5281007,0.47189927
85-52-9,0.73569727,0.2643027
90-41-5,0.34593892,0.6540611
86-00-0,0.4819072,0.5180928
132-27-4,0.48915803,0.51084197
60312-67-6,0.36048234,0.63951766
4727-29-1,0.6998905,0.3001095
833-50-1,0.4850443,0.5149557
15310-01-7,0.60713935,0.39286068
118-55-8,0.43852955,0.56147045
88599-33-1,0.9604566,0.039543398
60919-11-1,0.8736913,0.12630866
495-73-8,0.5152515,0.48474845
7361-93-5,0.5443466,0.4556534
6428-31-5,0.9860448,0.013955153
2429-82-5,0.98331887,0.01668113
2429-84-7,0.9821933,0.017806733
73926-93-9,0.94862616,0.051373854
4232-84-2,0.5947962,0.40520385
6425-07-6,0.9462777,0.0537223
39557-39-6,0.7573796,0.2426204
17781-31-6,0.63024247,0.36975753
93-45-8,0.4433704,0.5566296
5850-39-5,0.9866193,0.013380682
599-79-1,0.9125191,0.0874809
19247-68-8,0.19548374,0.80451626
129-00-0,0.6005845,0.39941552
130-20-1,0.8903231,0.109676905
1047-16-1,0.73786604,0.262134
33955-44-1,0.7846222,0.21537782
97110-59-3,0.48869294,0.51130706
588-53-4,0.3037722,0.6962278
3218-36-8,0.72393936,0.27606064
85-73-4,0.8768062,0.123193815
1210-05-5,0.65996194,0.34003806
61826-76-4,0.4916306,0.5083694
53874-68-3,0.6249137,0.3750863
136-36-7,0.37608027,0.6239197
713-68-8,0.6140785,0.38592145
71130-54-6,0.30494106,0.69505894
92-67-1,0.42345077,0.57654923
92-69-3,0.3942691,0.6057309
2866-82-2,0.6503573,0.3496427
2784-27-2,0.8792153,0.12078471
101-54-2,0.16187817,0.83812183
3457-98-5,0.2069912,0.7930088
80-38-6,0.46037495,0.53962505
80-00-2,0.52108467,0.47891533
51671-08-0,0.5212383,0.4787617
257-07-8,0.5565952,0.44340476
275-51-4,0.25553012,0.7444699
1470-37-7,0.33751857,0.6624814
15307-93-4,0.72214144,0.27785856
84-65-1,0.64309204,0.35690796
467-69-6,0.6554821,0.3445179
86-74-8,0.49691546,0.50308454
894-86-0,0.65291953,0.34708044
482-89-3,0.76365095,0.23634905
74115-24-5,0.48248774,0.51751226
88599-73-9,0.68419814,0.3158019
88599-51-3,0.96470165,0.035298374
304-81-4,0.24858594,0.75141406
120-78-5,0.36395055,0.63604945
262-12-4,0.47422755,0.52577245
80100-23-8,0.74111867,0.25888136
104-55-2,0.4446826,0.5553174
366-18-7,0.3502288,0.6497712
4360-47-8,0.23846489,0.7615351
2429-73-4,0.9849035,0.015096502
74039-01-3,0.9672152,0.032784797
6992-11-6,0.8014441,0.19855589
3564-27-0,0.9737774,0.026222607
945553-94-6,0.36537784,0.63462216
5212-99-7,0.5041044,0.49589562
5607-54-5,0.3011188,0.6988812
1787-61-7,0.95020163,0.049798384
915-67-3,0.9822726,0.017727347
2611-82-7,0.98447376,0.015526227
518-47-8,0.37595946,0.62404054
83164-33-4,0.5961295,0.40387052
60168-88-9,0.70045793,0.2995421
60045-47-8,0.34245288,0.6575471
3845-20-3,0.81268597,0.18731402
104902-34-3,0.31545395,0.68454605
59-40-5,0.86947393,0.1305261
1470-35-5,0.3216958,0.6783042
31684-63-6,0.6424202,0.35757983
89426-92-6,0.16538125,0.83461875
1147-42-8,0.43937248,0.5606275
604-75-1,0.86691475,0.13308528
131-56-6,0.5007365,0.49926353
43087-91-8,0.5199207,0.4800793
13481-63-5,0.19574738,0.8042526
530-78-9,0.4366235,0.5633765
23595-00-8,0.3910148,0.6089852
532-82-1,0.12736017,0.87263983
97-16-5,0.60971993,0.39028007
53-19-0,0.6443104,0.3556896
6723-40-6,0.3202418,0.6797582
3424-82-6,0.5874313,0.41256872
64628-44-0,0.73302853,0.2669715
88599-74-0,0.7361698,0.26383018
88599-62-6,0.96184176,0.038158264
68157-60-8,0.67939496,0.32060507
127-57-1,0.656929,0.34307095
134-37-2,0.34527457,0.65472543
66-77-3,0.6638046,0.3361954
27199-40-2,0.5079328,0.4920672
3669-32-7,0.62113786,0.37886214
134-32-7,0.25934607,0.74065393
86-88-4,0.21092635,0.78907365
86-84-0,0.5353929,0.46460712
86-57-7,0.45997536,0.54002464
90-15-3,0.63060457,0.36939543
74070-46-5,0.7478743,0.25212568
941-69-5,0.3472817,0.6527183
128-56-3,0.88062656,0.11937343
55994-28-0,0.3150363,0.6849637
91-22-5,0.3834309,0.6165691
85175-31-1,0.4528082,0.5471918
3878-19-1,0.17267054,0.82732946
103-64-0,0.3593201,0.6406799
2602-46-2,0.98570687,0.014293122
82956-11-4,0.39593965,0.60406035
25875-51-8,0.31593978,0.6840602
2783-94-0,0.98380184,0.01619816
101463-69-8,0.73302853,0.2669715
84632-50-8,0.72844225,0.27155775
72-54-8,0.5375354,0.46246457
50-29-3,0.580467,0.419533
92-87-5,0.2622298,0.7377702
93839-21-5,0.7350676,0.2649324
92-88-6,0.64115655,0.35884342
7158-32-9,0.6677134,0.3322866
345-92-6,0.44217962,0.5578204
58139-96-1,0.27186495,0.72813505
60348-77-8,0.94766957,0.05233043
1478-61-1,0.53475547,0.4652445
7457-25-2,0.5917312,0.4082688
101-80-4,0.39177614,0.60822386
139-65-1,0.22530359,0.7746964
80-08-0,0.7396412,0.26035878
1934-21-0,0.9759389,0.024061088
1223-31-0,0.40101165,0.59898835
2664-63-3,0.6198924,0.38010758
80-09-1,0.8716812,0.12831882
80-51-3,0.63063,0.36936995
80-33-1,0.46037495,0.53962505
80-07-9,0.26066357,0.73933643
128-69-8,0.7205237,0.2794763
93-09-4,0.45744956,0.54255044
581-89-5,0.199952,0.800048
135-19-3,0.63060457,0.36939543
120-18-3,0.7404773,0.25952265
480-22-8,0.6996139,0.30038604
14255-88-0,0.3719716,0.6280284
117-79-3,0.79619074,0.20380929
2464-37-1,0.5649395,0.43506047
63716-35-8,0.17943084,0.82056916
63716-36-9,0.19892848,0.8010715
846-49-1,0.86753535,0.13246466
77-36-1,0.73068327,0.26931673
39062-72-1,0.276128,0.723872
88599-64-8,0.96724045,0.032759555
108935-06-4,0.95879024,0.04120977
35367-38-5,0.81707066,0.18292932
4394-00-7,0.32639813,0.67360187
34580-63-7,0.5782926,0.42170742
34580-77-3,0.17756546,0.82243454
5443-49-2,0.36049175,0.63950825
58861-48-6,0.44389236,0.55610764
74697-32-8,0.87206244,0.12793759
553-26-4,0.40035647,0.5996435
22199-08-2,0.72793025,0.27206975
81-83-4,0.7641576,0.23584239
81-84-5,0.5735262,0.4264738
81-16-3,0.95977706,0.040222935
633-99-8,0.24342847,0.75657153
20749-68-2,0.6510842,0.34891582
128-67-6,0.6028592,0.3971408
2243-62-1,0.17000502,0.829995
128-95-0,0.83104247,0.16895755
84-89-9,0.94123214,0.058767866
3173-72-6,0.787976,0.21202394
81-64-1,0.64468944,0.35531056
81-04-9,0.9416882,0.058311835
120-72-9,0.30292213,0.6970779
41803-58-1,0.36097354,0.63902646
1698-60-8,0.7595428,0.24045715
3042-84-0,0.6691764,0.3308236
1698-53-9,0.6662154,0.33378455
51707-55-2,0.5308604,0.46913958
148-24-3,0.4064589,0.5935411
27022-50-0,0.33595765,0.66404235
100-52-7,0.49225014,0.50774986
25506-06-3,0.27236986,0.72763014
6607-45-0,0.2826441,0.7173559
114833-91-9,0.09654546,0.90345454
13423-60-4,0.25295526,0.74704474
16227-12-6,0.26019287,0.7398071
84-12-8,0.7327994,0.26720062
66501-16-4,0.7534629,0.24653706
2423-66-7,0.551826,0.44817403
623-30-3,0.21333414,0.78666586
41407-89-0,0.79777044,0.20222957
98-87-3,0.36248815,0.63751185
1086-02-8,0.65246356,0.34753647
56741-95-8,0.59756887,0.40243113
396-01-0,0.20630091,0.7936991
18039-42-4,0.2114923,0.7885077
89427-42-9,0.33703095,0.66296905
98-88-4,0.41697872,0.5830213
98-07-7,0.48212314,0.51787686
142-04-1,0.08968264,0.91031736
64-10-8,0.38937902,0.610621
103-85-5,0.07078141,0.9292186
6635-73-0,0.063138545,0.93686146
100-63-0,0.04880488,0.9511951
100-65-2,0.22691727,0.77308273
103-71-9,0.40856194,0.59143806
17654-88-5,0.2849611,0.7150389
98-95-3,0.17531294,0.82468706
350-57-2,0.57816684,0.42183316
3426-89-9,0.10567778,0.8943222
7450-69-3,0.09605771,0.9039423
701-64-4,0.64810455,0.35189548
644-97-3,0.1222406,0.8777594
1779-48-2,0.25511324,0.74488676
108-98-5,0.29395276,0.70604724
18355-25-4,0.8320565,0.16794348
127-52-6,0.3666761,0.6333239
8046-53-5,0.38756615,0.61243385
98-09-9,0.21714479,0.7828552
108-90-7,0.34064096,0.65935904
108-86-1,0.4004199,0.5995801
591-50-4,0.51669085,0.48330918
119-72-2,0.92882806,0.071171924
124495-18-7,0.5981214,0.4018786
63734-62-3,0.46088195,0.53911805
123172-45-2,0.5553771,0.4446229
2243-78-9,0.41772383,0.58227617
64896-26-0,0.9009366,0.099063426
7621-86-5,0.16537511,0.8346249
6054-99-5,0.9737774,0.026222607
74697-62-4,0.92460346,0.07539653
15457-05-3,0.19355321,0.8064468
42874-01-1,0.6869191,0.31308088
101-50-8,0.9826443,0.017355673
101-20-2,0.60176325,0.39823672
119-15-3,0.74765515,0.25234488
1836-75-5,0.6508611,0.34913892
12222-78-5,0.9490663,0.050933722
59214-90-3,0.60395133,0.39604864
65793-50-2,0.30521613,0.69478387
92-70-6,0.5284927,0.4715073
37728-15-7,0.70697325,0.29302675
53469-21-9,0.71933424,0.28066573
51410-30-1,0.8261782,0.17382184
1631-29-4,0.4742248,0.5257752
80100-26-1,0.7227974,0.27720264
523-50-2,0.4607957,0.5392043
2698-41-1,0.30015814,0.69984186
16715-77-8,0.67861664,0.32138336
531-81-7,0.15720975,0.84279025
13577-46-3,0.694877,0.305123
4053-08-1,0.5115819,0.48841813
117-62-4,0.9857899,0.014210117
117-55-5,0.9676461,0.0323539
3604-99-7,0.3245291,0.6754709
481-39-0,0.31013763,0.6898624
4008-48-4,0.31386268,0.6861373
90-02-8,0.20204645,0.79795355
89-98-5,0.45526803,0.544732
95-16-9,0.17300916,0.82699084
91-15-6,0.3295157,0.6704843
611-20-1,0.2966044,0.7033956
873-32-5,0.40040934,0.59959066
36888-99-0,0.8727497,0.1272503
2797-51-5,0.717647,0.28235298
3347-22-6,0.42337006,0.57662994
117-80-6,0.4436375,0.5563625
85-41-6,0.69458604,0.30541393
85-44-9,0.57958007,0.4204199
90-16-4,0.26565063,0.73434937
65-45-2,0.49740875,0.50259125
54-21-7,0.3008672,0.6991328
2037-95-8,0.5511502,0.4488498
21725-69-9,0.52793735,0.47206265
6064-83-1,0.7841728,0.21582726
2634-33-5,0.6488415,0.35115853
609-66-5,0.26211035,0.73788965
1338-32-5,0.35632074,0.64367926
88-17-5,0.1003173,0.8996827
2285-12-3,0.25885487,0.74114513
85813-73-6,0.60169804,0.39830193
392-83-6,0.5602584,0.4397416
95-54-5,0.10924941,0.8907506
88-74-4,0.34473348,0.6552665
95-55-6,0.21756744,0.78243256
95-51-2,0.13254511,0.8674549
583-39-1,0.10569686,0.89430314
615-16-7,0.29587883,0.7041212
874819-71-3,0.36087412,0.6391259
5902-85-2,0.19657242,0.8034276
5344-82-1,0.08372736,0.91627264
101-05-3,0.71391827,0.28608173
2213-63-0,0.6587169,0.34128305
4570-41-6,0.06632203,0.933678
149-30-4,0.18730956,0.81269044
88-75-5,0.3561753,0.6438247
88-73-3,0.23135298,0.768647
120-80-9,0.38864106,0.61135894
1333-39-7,0.9348045,0.065195486
30746-58-8,0.0922578,0.9077422
95-50-1,0.4613461,0.5386539
110-02-1,0.23540503,0.764595
105-11-3,0.17203593,0.82796407
16589-20-1,0.9844686,0.015531416
3863-80-7,0.9628191,0.037180886
12674-11-2,0.57111627,0.42888373
71422-67-8,0.88659835,0.11340163
13738-63-1,0.6139751,0.3860249
1836-77-7,0.66871095,0.33128902
22494-42-4,0.2717963,0.7282037
877179-04-9,0.62821317,0.3717868
64057-98-3,0.19892848,0.8010715
860-22-0,0.95821065,0.041789353
133-14-2,0.79594696,0.20405306
106917-52-6,0.5066302,0.49336982
56966-52-0,0.5946247,0.4053753
14047-09-7,0.76393396,0.23606604
2274-74-0,0.6717825,0.32821754
3380-34-5,0.3812322,0.6187678
2227-13-6,0.49540251,0.5045975
116-29-0,0.5195013,0.4804987
6954-48-9,0.50194466,0.4980553
131-27-1,0.9690399,0.030960076
86479-06-3,0.70594037,0.29405963
58712-69-9,0.20405233,0.7959477
556-12-7,0.19178963,0.8082104
3132-99-8,0.4225306,0.5774694
2009-24-7,0.49997646,0.50002354
74738-17-3,0.24158722,0.7584128
1018-71-9,0.2705226,0.7294774
2617-79-0,0.2848299,0.7151701
2617-78-9,0.40003395,0.59996605
718-43-4,0.5656584,0.4343416
626-17-5,0.256608,0.743392
121-91-5,0.7332784,0.26672164
114607-46-4,0.85618246,0.14381754
16671-87-7,0.20326829,0.7967317
4052-92-0,0.3368972,0.6631028
402-31-3,0.63973355,0.36026645
881-99-2,0.40847462,0.5915254
329-01-1,0.25590903,0.744091
108-45-2,0.09379095,0.90620905
99-09-2,0.18800116,0.81199884
108-42-9,0.112877786,0.8871222
4947-89-1,0.06953853,0.93046147
127-68-4,0.31496978,0.6850302
121-73-3,0.16197658,0.8380234
108-46-3,0.3704741,0.6295259
108-43-0,0.2340625,0.7659375
619-72-7,0.23520684,0.76479316
2420-17-9,0.8845657,0.11543432
13940-94-8,0.4179166,0.5820834
100-21-0,0.89100325,0.10899674
100-20-9,0.49820662,0.5017934
619-80-7,0.4665283,0.5334717
62-23-7,0.70225716,0.2977428
122-04-3,0.6024573,0.39754274
99-96-7,0.4093567,0.5906433
16671-88-8,0.22732186,0.77267814
123199-93-9,0.84519374,0.15480623
122-01-0,0.37063932,0.6293607
455-14-1,0.091266036,0.90873396
98-56-6,0.5237083,0.47629172
5216-25-1,0.42737216,0.57262784
624-18-0,0.06854713,0.9314529
100-01-6,0.22014904,0.77985096
2987-46-4,0.23895556,0.76104444
63-74-1,0.6313878,0.3686122
515-49-1,0.7547521,0.24524789
15730-83-3,0.9311205,0.068879455
106-47-8,0.112877786,0.8871222
540-37-4,0.11385441,0.8861456
4156-21-2,0.8915045,0.10849547
3696-23-9,0.07181269,0.9281873
539-21-9,0.04541689,0.9545831
105-12-4,0.30148798,0.698512
100-28-7,0.28000784,0.71999216
35037-73-1,0.34496897,0.655031
2493-02-9,0.3233806,0.6766194
1985-12-2,0.1815638,0.8184362
41205-21-4,0.20540875,0.79459125
100-02-7,0.26934636,0.73065364
100-00-5,0.19964004,0.80035996
106-48-9,0.20136338,0.7986366
106-51-4,0.50577706,0.49422294
98-66-8,0.462712,0.537288
98-60-2,0.124937534,0.87506247
106-46-7,0.4179166,0.5820834
39699-08-6,0.9826149,0.01738512
83121-18-0,0.52146125,0.47853875
38665-24-6,0.3703919,0.6296081
128-97-2,0.8341257,0.1658743
52671-72-4,0.6547923,0.3452077
81-30-1,0.7556864,0.2443136
11096-82-5,0.76252645,0.23747356
56973-16-1,0.78849816,0.21150187
872-85-5,0.39973366,0.60026634
37853-05-7,0.24055624,0.75944376
100-54-9,0.20943081,0.7905692
98-92-0,0.29720265,0.70279735
59-67-6,0.6755483,0.32445168
54-85-3,0.24467212,0.7553279
59470-49-4,0.9381258,0.0618742
55-22-1,0.50057286,0.49942714
3535-75-9,0.27690595,0.72309405
1124-33-0,0.1531629,0.8468371
98-01-1,0.31157732,0.6884227
51762-67-5,0.3145458,0.6854542
875-28-5,0.7603234,0.2396766
84057-84-1,0.3645324,0.6354676
50-45-3,0.36935043,0.63064957
14689-51-1,0.033768177,0.9662318
2338-31-0,0.024412692,0.9755873
6587-23-1,0.026218355,0.97378165
64037-11-2,0.063183844,0.93681616
25567-67-3,0.17107356,0.82892644
3209-22-1,0.2517035,0.7482965
64037-10-1,0.063183844,0.93681616
36088-22-9,0.11170578,0.8882942
18063-03-1,0.278794,0.721206
1194-65-6,0.2536111,0.7463889
81-19-6,0.43041372,0.5695863
1918-13-4,0.091157794,0.9088422
87-61-6,0.4556334,0.5443666
94239-04-0,0.20487487,0.7951251
1929-82-4,0.13250428,0.8674957
24382-04-5,0.29659313,0.7034069
928-53-0,0.11803591,0.8819641
76-44-8,0.3279934,0.6720066
3186-23-0,0.4287144,0.5712856
5836-04-4,0.09670365,0.90329635
73826-58-1,0.9343136,0.06568638
87-02-5,0.9603996,0.039600365
118-33-2,0.9642095,0.035790518
129-79-3,0.6993675,0.30063248
1154-59-2,0.45569313,0.5443069
6013-05-4,0.42310524,0.57689476
52479-85-3,0.9055392,0.09446078
84087-01-4,0.49782878,0.5021712
97-51-8,0.34902757,0.6509724
6361-21-3,0.52571875,0.47428125
95-01-2,0.3495493,0.6504507
183208-35-7,0.085282326,0.9147177
27896-84-0,0.1737932,0.8262068
20856-57-9,0.27538377,0.7246162
227197-72-0,0.16566283,0.8343372
17200-29-2,0.16188264,0.83811736
3671-61-2,0.0688234,0.9311766
31643-49-9,0.34331357,0.6566864
939-80-0,0.34915888,0.6508411
6574-99-8,0.40040934,0.59959066
17420-30-3,0.34033197,0.659668
16588-02-6,0.3567716,0.6432284
23651-95-8,0.6365149,0.3634851
19694-10-1,0.29270786,0.70729214
2840-28-0,0.5593801,0.4406199
89426-89-1,0.085538864,0.91446114
16588-06-0,0.49667567,0.50332433
96-99-1,0.42348778,0.5765122
2250-53-5,0.060345232,0.93965477
49860-08-4,0.8852552,0.11474479
70-10-0,0.24482828,0.7551717
77668-43-0,0.2723351,0.7276649
89-75-8,0.41833913,0.58166087
84504-69-8,0.3476873,0.6523127
399-69-9,0.028194427,0.9718056
121-17-5,0.139265,0.860735
328-84-7,0.641659,0.35834095
13014-24-9,0.49067068,0.5093293
118-83-2,0.101156235,0.89884377
320-60-5,0.5739683,0.42603168
13014-18-1,0.4194104,0.5805896
5307-14-2,0.6327569,0.3672431
5131-58-8,0.34537315,0.65462685
137-09-7,0.31495398,0.685046
61988-37-2,0.1896283,0.8103717
88-63-1,0.95660686,0.043393128
3671-66-7,0.043081462,0.95691854
14733-77-8,0.404478,0.595522
119-34-6,0.6187701,0.38122988
364-76-1,0.3438151,0.6561849
635-22-3,0.40435696,0.59564304
3863-11-4,0.09007943,0.9099206
7474-78-4,0.9325649,0.06743507
95-76-1,0.11004466,0.88995534
97-02-9,0.19769078,0.8023092
121-88-0,0.501723,0.498277
99-57-0,0.37185252,0.6281475
121-87-9,0.436938,0.563062
6283-25-6,0.35257977,0.6474202
89-63-4,0.37792557,0.6220744
95-85-2,0.18409723,0.81590277
367-25-9,0.09202415,0.90797585
554-00-7,0.10529244,0.89470756
95-82-9,0.12427193,0.8757281
93-84-5,0.597262,0.40273795
2327-02-8,0.47259313,0.5274069
31225-17-9,0.678739,0.321261
327-19-5,0.026302636,0.97369736
89426-90-4,0.10575044,0.89424956
3671-47-4,0.02686584,0.97313416
89426-91-5,0.43324393,0.56675607
656-49-5,0.027973533,0.97202647
3765-86-4,0.03149718,0.9685028
19932-84-4,0.12832808,0.8716719
22876-19-3,0.21682823,0.7831718
14733-73-4,0.12692821,0.8730718
64037-16-7,0.13344818,0.8665518
1744-22-5,0.12790543,0.8720946
1682-39-9,0.049173594,0.9508264
52112-68-2,0.058986425,0.9410136
61-80-3,0.0545581,0.9454419
64037-13-4,0.057457566,0.94254243
51-28-5,0.10512704,0.89487296
619-08-9,0.19530654,0.80469346
99-54-7,0.24055028,0.7594497
611-07-4,0.339697,0.660303
611-06-3,0.2517035,0.7482965
89-61-2,0.27116615,0.72883385
95-88-5,0.21435726,0.78564274
4991-65-5,0.3017311,0.6982689
120-83-2,0.16357452,0.8364255
583-78-8,0.16926932,0.8307307
348-57-2,0.58863044,0.41136956
671-95-4,0.8002757,0.19972429
120-82-1,0.40509212,0.5949079
65235-63-4,0.95241225,0.04758774
3862-73-5,0.11319387,0.88680613
6609-39-8,0.045515656,0.95448434
89426-94-8,0.029408157,0.97059184
14689-58-8,0.036940575,0.9630594
89427-11-2,0.03837937,0.9616206
3238-40-2,0.74142325,0.25857678
3401-80-7,0.20953244,0.79046756
4228-89-1,0.028552234,0.97144777
634-66-2,0.47061664,0.52938336
84487-03-6,0.21345514,0.78654486
1702-17-6,0.33881593,0.6611841
108-31-6,0.4449649,0.5550351
66-22-8,0.7744013,0.22559871
4312-97-4,0.1927213,0.8072787
288-32-4,0.09217167,0.90782833
3495-42-9,0.31416368,0.6858363
5424-01-1,0.787073,0.21292695
7789-83-5,0.10138708,0.8986129
96-50-4,0.12109679,0.8789032
35317-79-4,0.1305843,0.8694157
1606-76-4,0.10485917,0.8951408
107-22-2,0.2502833,0.7497167
872-36-6,0.38260835,0.61739165
14150-71-1,0.07185972,0.9281403
12672-29-6,0.5671339,0.43286613
11126-42-4,0.71461356,0.28538644
38082-89-2,0.6989445,0.3010555
536-08-3,0.6224067,0.37759328
1336-36-3,0.71856034,0.2814397
10331-57-4,0.8374927,0.16250733
97-18-7,0.4441774,0.5558226
1746-01-6,0.11170578,0.8882942
618-83-7,0.6218801,0.3781199
22326-31-4,0.7995662,0.20043379
134880-74-3,0.4078579,0.5921421
121-81-3,0.30492944,0.69507056
2905-62-6,0.45208848,0.5479115
368-53-6,0.08290595,0.91709405
34893-92-0,0.34192234,0.65807766
99-35-4,0.14389837,0.85610163
108-73-6,0.33235443,0.6676456
56962-04-0,0.1055156,0.8944844
108-70-3,0.3628105,0.6371895
2277-92-1,0.67506903,0.32493097
57117-31-4,0.2668416,0.7331584
40321-76-4,0.09955835,0.90044165
79622-59-6,0.20296305,0.79703695
58-94-6,0.8480944,0.15190561
56961-25-2,0.5593801,0.4406199
35041-16-8,0.7753967,0.22460328
609-99-4,0.7106279,0.28937212
2789-92-6,0.6624096,0.3375904
120068-37-3,0.20658857,0.79341143
120068-36-2,0.5913533,0.4086467
609-20-1,0.08296311,0.9170369
99-11-6,0.8304417,0.16955827
6609-38-7,0.15773231,0.8422677
6609-37-6,0.034181595,0.9658184
3671-18-9,0.031536758,0.96846324
89426-93-7,0.029470801,0.9705292
89426-98-2,0.028161347,0.97183865
89426-95-9,0.024412692,0.9755873
4228-88-0,0.027973533,0.97202647
89426-99-3,0.029348493,0.9706515
89427-01-0,0.030963957,0.96903604
89427-00-9,0.03295809,0.9670419
64037-29-2,0.9275533,0.072446674
5128-28-9,0.43560845,0.56439155
88-89-1,0.13010186,0.86989814
4515-30-4,0.5540755,0.44592455
1817-73-8,0.11953884,0.88046116
5388-62-5,0.31697857,0.6830214
120-97-8,0.3763684,0.6236316
634-93-5,0.08470374,0.91529626
88-06-2,0.1364184,0.8635816
634-90-2,0.42300677,0.5769932
89-32-7,0.4298584,0.5701416
20103-09-7,0.08383554,0.91616446
6627-34-5,0.38139313,0.61860687
6331-96-0,0.8993181,0.10068188
2338-24-1,0.16022635,0.83977365
6609-40-1,0.045387387,0.9546126
89426-96-0,0.029532313,0.9704677
2338-25-2,0.03130579,0.9686942
39215-09-3,0.031094193,0.9689058
5285-41-6,0.216393,0.783607
1750-46-5,0.2420448,0.7579552
64037-08-7,0.07610321,0.9238968
327-92-4,0.15400732,0.8459927
39227-28-6,0.093592644,0.90640736
19408-74-3,0.0922578,0.9077422
95-94-3,0.47061664,0.52938336
2578-45-2,0.25104362,0.7489564
15878-00-9,0.0974915,0.9025085
1193-24-4,0.63161093,0.36838907
1193-21-1,0.16976047,0.83023953
89427-25-8,0.029290438,0.97070956
6609-42-3,0.04480821,0.9551918
