CASRN,Toxic_xgboost_rdkit2d-0,Toxic_xgboost_rdkit2d-1
104902-34-3,0.07996607,0.92003393
59-40-5,0.87495315,0.12504682
1470-35-5,0.1349777,0.8650223
31684-63-6,0.7465102,0.2534898
89426-92-6,0.025140464,0.97485954
1147-42-8,0.75094545,0.24905457
604-75-1,0.85476255,0.14523748
131-56-6,0.76713175,0.23286827
43087-91-8,0.4666223,0.5333777
13481-63-5,0.39518446,0.60481554
530-78-9,0.30469525,0.69530475
23595-00-8,0.26727068,0.7327293
532-82-1,0.14318728,0.8568127
97-16-5,0.7833965,0.21660353
53-19-0,0.20868367,0.79131633
6723-40-6,0.4943843,0.5056157
3424-82-6,0.72488546,0.2751145
64628-44-0,0.60725063,0.39274937
88599-74-0,0.96637833,0.033621646
88599-62-6,0.9704962,0.029503847
68157-60-8,0.75447387,0.24552612
127-57-1,0.8077792,0.19222084
134-37-2,0.34177148,0.6582285
66-77-3,0.32700276,0.67299724
27199-40-2,0.29546273,0.7045373
3669-32-7,0.44999045,0.55000955
134-32-7,0.0393095,0.9606905
86-88-4,0.24907881,0.7509212
86-84-0,0.61255455,0.38744545
86-57-7,0.5311853,0.46881467
90-15-3,0.30581522,0.6941848
74070-46-5,0.694991,0.305009
941-69-5,0.12743342,0.8725666
128-56-3,0.8307058,0.16929416
55994-28-0,0.37174666,0.62825334
91-22-5,0.0771656,0.9228344
85175-31-1,0.27455634,0.72544366
3878-19-1,0.34587216,0.65412784
103-64-0,0.66623557,0.33376446
2602-46-2,0.9976162,0.0023838005
82956-11-4,0.85826904,0.14173098
25875-51-8,0.6164696,0.3835304
2783-94-0,0.9934671,0.0065329117
101463-69-8,0.5082432,0.4917568
84632-50-8,0.4595961,0.5404039
72-54-8,0.56897056,0.4310294
50-29-3,0.5007539,0.49924612
92-87-5,0.14126629,0.8587337
93839-21-5,0.82974344,0.17025657
92-88-6,0.7302834,0.2697166
7158-32-9,0.890885,0.109115
345-92-6,0.45797253,0.5420275
58139-96-1,0.72472155,0.27527848
60348-77-8,0.97355247,0.026447548
1478-61-1,0.55588484,0.44411513
7457-25-2,0.39877927,0.6012207
101-80-4,0.16827464,0.83172536
139-65-1,0.21048701,0.789513
80-08-0,0.7971927,0.20280734
1934-21-0,0.97629166,0.02370835
1223-31-0,0.68905663,0.31094337
2664-63-3,0.616022,0.38397798
80-09-1,0.8399069,0.16009314
80-51-3,0.8219832,0.17801681
80-33-1,0.3824671,0.6175329
80-07-9,0.453506,0.546494
128-69-8,0.9742586,0.025741395
93-09-4,0.40768808,0.5923119
581-89-5,0.121423125,0.8785769
135-19-3,0.4389,0.5611
120-18-3,0.59139156,0.4086084
480-22-8,0.8769815,0.12301853
14255-88-0,0.1647439,0.8352561
117-79-3,0.8554804,0.14451964
2464-37-1,0.7129109,0.2870891
63716-35-8,0.07669401,0.923306
63716-36-9,0.071718395,0.9282816
846-49-1,0.85422754,0.14577244
77-36-1,0.84904313,0.15095685
39062-72-1,0.09217048,0.9078295
88599-64-8,0.9825633,0.017436659
108935-06-4,0.9732825,0.026717465
35367-38-5,0.83888555,0.16111444
4394-00-7,0.23934549,0.7606545
34580-63-7,0.31910217,0.68089783
34580-77-3,0.02298987,0.97701013
5443-49-2,0.5721525,0.42784753
58861-48-6,0.44771296,0.55228704
74697-32-8,0.93683636,0.06316366
553-26-4,0.18849474,0.81150526
22199-08-2,0.8694899,0.1305101
81-83-4,0.5459827,0.45401725
81-84-5,0.83833504,0.16166496
81-16-3,0.96924955,0.03075044
633-99-8,0.10652751,0.8934725
20749-68-2,0.8187918,0.1812082
128-67-6,0.76230925,0.23769073
2243-62-1,0.03425163,0.96574837
128-95-0,0.751892,0.24810803
84-89-9,0.958319,0.041681018
3173-72-6,0.88182706,0.11817292
81-64-1,0.8898907,0.11010933
81-04-9,0.9135015,0.08649852
120-72-9,0.31190652,0.6880935
41803-58-1,0.1512981,0.8487019
1698-60-8,0.8042079,0.19579208
3042-84-0,0.69853055,0.30146945
1698-53-9,0.37921095,0.62078905
51707-55-2,0.5405875,0.45941252
148-24-3,0.19077581,0.8092242
27022-50-0,0.027584076,0.9724159
100-52-7,0.23511356,0.76488644
25506-06-3,0.06605947,0.93394053
6607-45-0,0.31349373,0.6865063
114833-91-9,0.11978567,0.88021433
13423-60-4,0.022284448,0.97771555
16227-12-6,0.029745936,0.97025406
84-12-8,0.23535365,0.76464635
66501-16-4,0.7958244,0.20417559
2423-66-7,0.21896791,0.7810321
623-30-3,0.087564886,0.9124351
41407-89-0,0.60512066,0.39487934
98-87-3,0.1556499,0.8443501
1086-02-8,0.34681165,0.65318835
56741-95-8,0.46785402,0.532146
396-01-0,0.23727989,0.7627201
18039-42-4,0.07600272,0.9239973
89427-42-9,0.19255656,0.80744344
98-88-4,0.38877362,0.6112264
98-07-7,0.16473675,0.83526325
142-04-1,0.019052625,0.9809474
64-10-8,0.16654283,0.8334572
103-85-5,0.03902626,0.96097374
6635-73-0,0.04840499,0.951595
100-63-0,0.0067954063,0.9932046
100-65-2,0.022742331,0.97725767
103-71-9,0.17925435,0.82074565
17654-88-5,0.26441956,0.73558044
98-95-3,0.13025796,0.86974204
350-57-2,0.15550101,0.844499
3426-89-9,0.080052674,0.9199473
7450-69-3,0.13827604,0.86172396
701-64-4,0.16615725,0.83384275
644-97-3,0.08328277,0.91671723
1779-48-2,0.21684468,0.7831553
108-98-5,0.07401657,0.9259834
18355-25-4,0.88867366,0.11132631
127-52-6,0.15216798,0.847832
8046-53-5,0.29297787,0.70702213
98-09-9,0.18336934,0.81663066
108-90-7,0.20968783,0.7903122
108-86-1,0.052087367,0.94791263
591-50-4,0.15096885,0.84903115
119-72-2,0.96964633,0.030353654
124495-18-7,0.8241204,0.17587958
63734-62-3,0.23612392,0.7638761
123172-45-2,0.7559591,0.24404092
2243-78-9,0.7601384,0.23986158
64896-26-0,0.95081604,0.049183942
7621-86-5,0.2090236,0.7909764
6054-99-5,0.9713848,0.0286152
74697-62-4,0.9797449,0.020255065
15457-05-3,0.0999192,0.9000808
42874-01-1,0.4132278,0.5867722
101-50-8,0.9865759,0.013424118
101-20-2,0.86377466,0.13622531
119-15-3,0.5610304,0.43896958
1836-75-5,0.8091857,0.19081433
12222-78-5,0.86015785,0.13984218
59214-90-3,0.4457028,0.5542972
65793-50-2,0.24714196,0.75285804
92-70-6,0.41833246,0.58166754
37728-15-7,0.77941453,0.22058544
53469-21-9,0.8937274,0.1062726
51410-30-1,0.7603948,0.23960516
1631-29-4,0.5229399,0.47706008
80100-26-1,0.5112057,0.48879433
523-50-2,0.6384328,0.3615672
2698-41-1,0.40750378,0.5924962
16715-77-8,0.35515344,0.64484656
531-81-7,0.2526927,0.7473073
13577-46-3,0.7626724,0.2373276
4053-08-1,0.8499345,0.15006548
117-62-4,0.98511684,0.014883157
117-55-5,0.9879036,0.012096401
3604-99-7,0.31715274,0.68284726
481-39-0,0.5067812,0.49321878
4008-48-4,0.20793855,0.79206145
90-02-8,0.21888083,0.78111917
89-98-5,0.2402069,0.7597931
95-16-9,0.04419309,0.9558069
91-15-6,0.069844246,0.93015575
611-20-1,0.048442245,0.95155776
873-32-5,0.47065043,0.52934957
36888-99-0,0.9471249,0.052875098
2797-51-5,0.46537316,0.53462684
3347-22-6,0.5947864,0.40521356
117-80-6,0.4805032,0.5194968
85-41-6,0.37428397,0.62571603
85-44-9,0.84081405,0.15918593
90-16-4,0.16118157,0.83881843
65-45-2,0.12188417,0.87811583
54-21-7,0.098400235,0.90159976
2037-95-8,0.3300689,0.6699311
21725-69-9,0.07685131,0.9231487
6064-83-1,0.72311187,0.27688816
2634-33-5,0.37501866,0.62498134
609-66-5,0.22635764,0.77364236
1338-32-5,0.41379368,0.5862063
88-17-5,0.13674355,0.86325645
2285-12-3,0.17601746,0.82398254
85813-73-6,0.214683,0.785317
392-83-6,0.46566647,0.5343335
95-54-5,0.02165395,0.97834605
88-74-4,0.11872041,0.8812796
95-55-6,0.04484582,0.9551542
95-51-2,0.016635895,0.9833641
583-39-1,0.043889225,0.9561108
615-16-7,0.1872865,0.8127135
874819-71-3,0.3152266,0.6847734
5902-85-2,0.038257897,0.9617421
5344-82-1,0.033654034,0.96634597
101-05-3,0.59437835,0.40562165
2213-63-0,0.09903264,0.90096736
4570-41-6,0.019509733,0.98049027
149-30-4,0.03702855,0.96297145
88-75-5,0.07857835,0.92142165
88-73-3,0.09738344,0.90261656
120-80-9,0.066170394,0.9338296
1333-39-7,0.790762,0.209238
30746-58-8,0.037405133,0.96259487
95-50-1,0.11150622,0.8884938
110-02-1,0.051868796,0.9481312
105-11-3,0.04881233,0.9511877
16589-20-1,0.99588275,0.004117247
3863-80-7,0.9905555,0.009444498
12674-11-2,0.84434366,0.15565632
71422-67-8,0.9525256,0.047474388
13738-63-1,0.7361809,0.2638191
1836-77-7,0.66327304,0.33672696
22494-42-4,0.61140233,0.38859767
877179-04-9,0.6741605,0.32583952
64057-98-3,0.13007998,0.86992
860-22-0,0.9903467,0.009653271
133-14-2,0.84282225,0.15717776
106917-52-6,0.3500772,0.6499228
56966-52-0,0.6662956,0.3337044
14047-09-7,0.6124504,0.38754958
2274-74-0,0.77137995,0.22862007
3380-34-5,0.61167645,0.38832358
2227-13-6,0.6394375,0.3605625
116-29-0,0.7100723,0.2899277
6954-48-9,0.436881,0.563119
131-27-1,0.9890798,0.01092023
86479-06-3,0.6382141,0.3617859
58712-69-9,0.47846746,0.52153254
556-12-7,0.39712232,0.6028777
3132-99-8,0.49794215,0.50205785
2009-24-7,0.39230853,0.60769147
74738-17-3,0.64486665,0.35513335
1018-71-9,0.72923696,0.270763
2617-79-0,0.08633107,0.91366893
2617-78-9,0.17280596,0.82719404
718-43-4,0.37847054,0.62152946
626-17-5,0.1009199,0.8990801
121-91-5,0.42070884,0.57929116
114607-46-4,0.8167905,0.18320946
16671-87-7,0.1504308,0.8495692
4052-92-0,0.67908084,0.32091913
402-31-3,0.4600653,0.5399347
881-99-2,0.47048247,0.52951753
329-01-1,0.15131176,0.84868824
108-45-2,0.0090382695,0.99096173
99-09-2,0.1830234,0.8169766
108-42-9,0.011609197,0.9883908
4947-89-1,0.020755589,0.9792444
127-68-4,0.25187904,0.74812096
121-73-3,0.13673246,0.86326754
108-46-3,0.0288226,0.9711774
108-43-0,0.0478341,0.9521659
619-72-7,0.16595006,0.83404994
2420-17-9,0.81907356,0.18092641
13940-94-8,0.27742565,0.72257435
100-21-0,0.9681727,0.03182727
100-20-9,0.6505724,0.34942755
619-80-7,0.6372979,0.36270207
62-23-7,0.47513467,0.5248653
122-04-3,0.4341871,0.5658129
99-96-7,0.1314658,0.8685342
16671-88-8,0.19599658,0.8040034
123199-93-9,0.8896574,0.11034262
122-01-0,0.37324053,0.62675947
455-14-1,0.05142361,0.9485764
98-56-6,0.38877457,0.6112254
5216-25-1,0.11537939,0.8846206
624-18-0,0.009393096,0.9906069
100-01-6,0.1335004,0.8664996
2987-46-4,0.06723195,0.93276805
63-74-1,0.69589216,0.30410784
515-49-1,0.7764652,0.22353484
15730-83-3,0.9078288,0.0921712
106-47-8,0.008881152,0.99111885
540-37-4,0.026889801,0.9731102
4156-21-2,0.957839,0.042160995
3696-23-9,0.025169432,0.97483057
539-21-9,0.2002601,0.7997399
105-12-4,0.077649534,0.92235047
100-28-7,0.18236893,0.81763107
35037-73-1,0.12665063,0.87334937
2493-02-9,0.18220055,0.81779945
1985-12-2,0.13874298,0.861257
41205-21-4,0.31576604,0.68423396
100-02-7,0.06006211,0.9399379
100-00-5,0.15798753,0.84201247
106-48-9,0.023939192,0.9760608
106-51-4,0.25079143,0.74920857
98-66-8,0.6363593,0.36364073
98-60-2,0.12534982,0.8746502
106-46-7,0.18890691,0.8110931
39699-08-6,0.977639,0.02236098
83121-18-0,0.557437,0.442563
38665-24-6,0.17806965,0.82193035
128-97-2,0.9566996,0.043300368
52671-72-4,0.97223455,0.027765442
81-30-1,0.9825943,0.01740569
11096-82-5,0.7907176,0.2092824
56973-16-1,0.8608926,0.13910742
872-85-5,0.21643806,0.78356194
37853-05-7,0.04701042,0.9529896
100-54-9,0.09350324,0.90649676
98-92-0,0.33217078,0.6678292
59-67-6,0.8455442,0.1544558
54-85-3,0.47812206,0.52187794
59470-49-4,0.97380984,0.026190152
55-22-1,0.83551025,0.16448972
3535-75-9,0.17478925,0.82521075
1124-33-0,0.100188196,0.8998118
98-01-1,0.18987608,0.8101239
51762-67-5,0.10159761,0.8984024
875-28-5,0.7316766,0.26832345
84057-84-1,0.19010001,0.8099
50-45-3,0.537588,0.46241197
14689-51-1,0.00916189,0.9908381
2338-31-0,0.0045422316,0.99545777
6587-23-1,0.0069241524,0.99307585
64037-11-2,0.012616694,0.9873833
25567-67-3,0.03475529,0.9652447
3209-22-1,0.18459749,0.8154025
64037-10-1,0.0126668215,0.9873332
36088-22-9,0.027883947,0.97211605
18063-03-1,0.17400295,0.82599705
1194-65-6,0.10156071,0.8984393
81-19-6,0.3160097,0.6839903
1918-13-4,0.12985009,0.8701499
87-61-6,0.074484766,0.92551523
94239-04-0,0.088430405,0.9115696
1929-82-4,0.06984991,0.9301501
24382-04-5,0.1559233,0.8440767
928-53-0,0.028684855,0.97131515
76-44-8,0.15290475,0.84709525
3186-23-0,0.3834356,0.6165644
5836-04-4,0.027537525,0.9724625
73826-58-1,0.9795391,0.020460917
87-02-5,0.95257837,0.04742163
118-33-2,0.9897353,0.010264716
129-79-3,0.49593848,0.5040615
1154-59-2,0.30215174,0.69784826
6013-05-4,0.31011152,0.6898885
52479-85-3,0.93835276,0.061647218
84087-01-4,0.3301869,0.6698131
97-51-8,0.17763782,0.8223622
6361-21-3,0.38214368,0.6178563
95-01-2,0.4373389,0.5626611
183208-35-7,0.050708294,0.9492917
27896-84-0,0.2294991,0.7705009
20856-57-9,0.22014046,0.77985954
227197-72-0,0.0415861,0.9584139
17200-29-2,0.0279032,0.9720968
3671-61-2,0.015827835,0.98417217
31643-49-9,0.23047239,0.7695276
939-80-0,0.52247477,0.47752526
6574-99-8,0.6582103,0.34178972
17420-30-3,0.50943077,0.49056926
16588-02-6,0.67652357,0.32347646
23651-95-8,0.6070795,0.3929205
19694-10-1,0.23407978,0.7659202
2840-28-0,0.5429285,0.45707148
89426-89-1,0.03123051,0.9687695
16588-06-0,0.2162484,0.7837516
96-99-1,0.39234012,0.6076599
2250-53-5,0.054533184,0.9454668
49860-08-4,0.89578897,0.104211055
70-10-0,0.055114627,0.9448854
77668-43-0,0.08570701,0.914293
89-75-8,0.16464019,0.8353598
84504-69-8,0.1646688,0.8353312
399-69-9,0.046889663,0.95311034
121-17-5,0.08629727,0.9137027
328-84-7,0.84739864,0.15260135
13014-24-9,0.6467382,0.35326183
118-83-2,0.04112166,0.95887834
320-60-5,0.21113801,0.788862
13014-18-1,0.24878442,0.7512156
5307-14-2,0.64056504,0.35943496
5131-58-8,0.110577226,0.8894228
137-09-7,0.10285282,0.8971472
61988-37-2,0.12890464,0.87109536
88-63-1,0.96282905,0.037170928
3671-66-7,0.008547664,0.99145234
14733-77-8,0.091537714,0.9084623
119-34-6,0.7523616,0.24763842
364-76-1,0.23432153,0.76567847
635-22-3,0.42438555,0.57561445
3863-11-4,0.054866314,0.9451337
7474-78-4,0.94982433,0.05017568
95-76-1,0.042021573,0.9579784
97-02-9,0.24348593,0.7565141
121-88-0,0.7342777,0.26572224
99-57-0,0.42542374,0.57457626
121-87-9,0.60960406,0.39039594
6283-25-6,0.5916704,0.40832964
89-63-4,0.32863593,0.67136407
95-85-2,0.07154375,0.92845625
367-25-9,0.03440237,0.9655976
554-00-7,0.048783183,0.9512168
95-82-9,0.059621513,0.9403785
93-84-5,0.20173621,0.7982638
2327-02-8,0.3985926,0.6014074
31225-17-9,0.40423304,0.59576696
327-19-5,0.0073359013,0.9926641
89426-90-4,0.016795993,0.983204
3671-47-4,0.0070512295,0.9929488
89426-91-5,0.20294619,0.7970538
656-49-5,0.004311979,0.995688
3765-86-4,0.0048606396,0.99513936
19932-84-4,0.13095534,0.86904466
22876-19-3,0.11226201,0.887738
14733-73-4,0.094732404,0.9052676
64037-16-7,0.20313776,0.79686224
1744-22-5,0.0933007,0.9066993
1682-39-9,0.050858736,0.94914126
52112-68-2,0.011854053,0.98814595
61-80-3,0.012091339,0.98790866
64037-13-4,0.054187596,0.9458124
51-28-5,0.032592535,0.96740746
619-08-9,0.24136573,0.75863427
99-54-7,0.16778427,0.8322157
611-07-4,0.09552914,0.90447086
611-06-3,0.15011138,0.8498886
89-61-2,0.13706416,0.86293584
95-88-5,0.03569919,0.9643008
4991-65-5,0.13692892,0.8630711
120-83-2,0.16560519,0.8343948
583-78-8,0.13278598,0.867214
348-57-2,0.2608301,0.7391699
671-95-4,0.8611959,0.1388041
120-82-1,0.05901295,0.94098705
65235-63-4,0.74374604,0.256254
3862-73-5,0.12992698,0.870073
6609-39-8,0.009737372,0.9902626
89426-94-8,0.006162584,0.9938374
14689-58-8,0.0075831413,0.99241686
89427-11-2,0.007962108,0.9920379
3238-40-2,0.8369023,0.16309766
3401-80-7,0.30293167,0.69706833
4228-89-1,0.010190368,0.98980963
634-66-2,0.14120162,0.8587984
84487-03-6,0.17131072,0.8286893
1702-17-6,0.21376097,0.786239
108-31-6,0.47343987,0.5265601
66-22-8,0.66260433,0.33739567
4312-97-4,0.3376398,0.6623602
288-32-4,0.15247613,0.84752387
3495-42-9,0.1053496,0.8946504
5424-01-1,0.89195746,0.10804253
7789-83-5,0.24937594,0.75062406
96-50-4,0.029512584,0.9704874
35317-79-4,0.08694965,0.91305035
1606-76-4,0.06919587,0.93080413
107-22-2,0.12006229,0.8799377
872-36-6,0.10925329,0.8907467
14150-71-1,0.017726004,0.982274
12672-29-6,0.86884886,0.13115115
11126-42-4,0.89574057,0.10425945
38082-89-2,0.9133295,0.0866705
536-08-3,0.75001496,0.24998504
1336-36-3,0.5026798,0.4973202
10331-57-4,0.64576536,0.35423464
97-18-7,0.6251423,0.37485772
1746-01-6,0.12766683,0.87233317
618-83-7,0.6725228,0.3274772
22326-31-4,0.8808461,0.1191539
134880-74-3,0.5843501,0.41564986
121-81-3,0.17589343,0.8241066
2905-62-6,0.78963387,0.21036611
368-53-6,0.053123295,0.9468767
34893-92-0,0.365741,0.634259
99-35-4,0.1536538,0.8463462
108-73-6,0.39651102,0.603489
56962-04-0,0.020925224,0.9790748
108-70-3,0.12608933,0.87391067
2277-92-1,0.39175987,0.6082401
57117-31-4,0.2866603,0.7133397
40321-76-4,0.04249394,0.95750606
79622-59-6,0.17371267,0.8262873
58-94-6,0.6369331,0.36306694
56961-25-2,0.7571545,0.24284546
35041-16-8,0.44594896,0.55405104
609-99-4,0.41295087,0.5870491
2789-92-6,0.76493156,0.23506844
120068-37-3,0.21441859,0.7855814
120068-36-2,0.5413227,0.45867726
609-20-1,0.03224206,0.96775794
99-11-6,0.79253834,0.20746167
6609-38-7,0.014982939,0.98501706
6609-37-6,0.009920955,0.99007905
3671-18-9,0.005739212,0.9942608
89426-93-7,0.00749588,0.9925041
89426-98-2,0.0061823726,0.9938176
89426-95-9,0.0071998835,0.9928001
4228-88-0,0.008384049,0.99161595
89426-99-3,0.008408427,0.9915916
89427-01-0,0.0066767335,0.99332327
89427-00-9,0.004572749,0.99542725
64037-29-2,0.90475136,0.095248654
5128-28-9,0.118068695,0.8819313
88-89-1,0.17028028,0.8297197
4515-30-4,0.41675395,0.58324605
1817-73-8,0.13165069,0.8683493
5388-62-5,0.2837842,0.7162158
120-97-8,0.3627087,0.6372913
634-93-5,0.06516951,0.9348305
88-06-2,0.1389221,0.8610779
634-90-2,0.099072814,0.9009272
89-32-7,0.675936,0.324064
20103-09-7,0.07728022,0.9227198
6627-34-5,0.5307609,0.4692391
6331-96-0,0.8298177,0.17018229
2338-24-1,0.010822475,0.9891775
6609-40-1,0.009287894,0.9907121
89426-96-0,0.006432712,0.9935673
2338-25-2,0.008264601,0.9917354
39215-09-3,0.008779705,0.9912203
5285-41-6,0.2392813,0.7607187
1750-46-5,0.099313736,0.90068626
64037-08-7,0.07005817,0.92994183
327-92-4,0.14450991,0.8554901
39227-28-6,0.02543515,0.97456485
19408-74-3,0.019293666,0.98070633
95-94-3,0.25841916,0.74158084
2578-45-2,0.09932935,0.90067065
15878-00-9,0.02393037,0.9760696
1193-24-4,0.34195662,0.6580434
1193-21-1,0.034481406,0.9655186
89427-25-8,0.009909987,0.99009
6609-42-3,0.0122461915,0.9877538
89457-11-4,0.0106527805,0.9893472
6609-43-4,0.017464876,0.9825351
24994-55-6,0.041511357,0.95848864
19690-31-4,0.023177803,0.9768222
2338-27-4,0.006140232,0.99385977
53615-22-8,0.006964922,0.9930351
89427-17-8,0.008550227,0.9914498
15245-44-0,0.36988115,0.63011885
27811-88-7,0.08885044,0.91114956
36117-76-7,0.12544304,0.87455696
50995-94-3,0.24996758,0.7500324
35822-46-9,0.044689834,0.95531017
89427-15-6,0.009648621,0.9903514
363-72-4,0.44608384,0.55391616
3393-59-7,0.011079073,0.9889209
1982-55-4,0.24625981,0.7537402
8003-46-1,0.061837018,0.938163
58-90-2,0.05285752,0.9471425
608-93-5,0.3095218,0.6904782
6515-38-4,0.07098746,0.92901254
150114-71-9,0.63576245,0.36423758
24598-73-0,0.89921105,0.10078893
31876-38-7,0.49037153,0.5096285
3034-38-6,0.14881378,0.8511862
452-06-2,0.0929445,0.9070555
2308-57-8,0.135889,0.864111
2022-85-7,0.6096169,0.3903831
2380-63-4,0.052270472,0.9477295
13230-99-4,0.14026845,0.85973155
1970-40-7,0.05619389,0.9438061
122006-32-0,0.2570458,0.7429542
87-56-9,0.5485717,0.45142826
75-87-6,0.04553944,0.95446056
75-12-7,0.36910504,0.63089496
288-88-0,0.029560268,0.97043973
73-24-5,0.051900506,0.9480995
13231-00-0,0.17117536,0.82882464
61-82-5,0.16911435,0.83088565
4005-51-0,0.020184278,0.9798157
64-18-6,0.33559263,0.6644074
1071-98-3,0.028936148,0.97106385
3018-12-0,0.050072134,0.94992787
670-54-2,0.16086084,0.83913916
1897-45-6,0.13406593,0.8659341
16212-28-5,0.046842575,0.9531574
13063-43-9,0.020379364,0.97962064
376-53-4,0.25253063,0.74746937
75-15-0,0.059867978,0.940132
3212-26-8,0.0645532,0.9354468
70701-62-1,0.7382479,0.2617521
1024-57-3,0.041502953,0.95849705
39765-80-5,0.066357195,0.9336428
9005-38-3,0.94442517,0.055574834
3447-87-8,0.037493467,0.96250653
27304-13-8,0.017229319,0.9827707
297-78-9,0.07861096,0.92138904
14788-97-7,0.08691013,0.9130899
2418-14-6,0.4143927,0.5856073
79-34-5,0.15748996,0.84251004
25157-64-6,0.88622594,0.11377405
77439-76-0,0.15351003,0.84648997
4124-30-5,0.40651667,0.5934833
76840-12-5,0.11814213,0.8818579
1768-31-6,0.14147365,0.85852635
2156-56-1,0.40944213,0.5905579
122005-23-6,0.13323045,0.86676955
39801-14-4,0.05686581,0.9431342
302-17-0,0.25748414,0.74251586
26675-46-7,0.6347607,0.36523932
13838-16-9,0.72754145,0.27245852
94720-90-8,0.6571917,0.3428083
376-72-7,0.37122464,0.62877536
1546-95-8,0.19814461,0.8018554
76-21-1,0.22300607,0.77699393
507-55-1,0.8683707,0.13162929
354-15-4,0.5490552,0.45094475
422-56-0,0.73677903,0.26322097
151-67-7,0.8680767,0.13192333
31335-41-8,0.17750031,0.8224997
67-66-3,0.10062486,0.89937514
75-27-4,0.10463029,0.8953697
3268-87-9,0.08871651,0.9112835
2136-79-0,0.67678463,0.32321534
117-08-8,0.7997357,0.20026429
2227-17-0,0.33813488,0.6618651
89427-41-8,0.026396692,0.9736033
14863-50-4,0.036459148,0.96354085
4205-98-5,0.009218156,0.99078184
2355-43-3,0.01611203,0.983888
89427-27-0,0.017127573,0.9828724
89427-26-9,0.0063878894,0.9936121
18225-94-0,0.0047209263,0.9952791
89427-32-7,0.004654348,0.99534565
89427-44-1,0.051263273,0.9487367
2338-29-6,0.0089716315,0.99102837
4228-93-7,0.0061115623,0.99388844
3583-63-9,0.18495244,0.81504756
3470-17-5,0.7866249,0.21337508
82-68-8,0.101882875,0.8981171
87-86-5,0.06225133,0.9377487
18964-31-3,0.1112324,0.8887676
344-07-0,0.6934258,0.30657426
118-74-1,0.23681551,0.7631845
76840-13-6,0.13572377,0.86427623
1134-04-9,0.09314227,0.9068577
2176-62-7,0.1667763,0.8332237
15743-13-2,0.30942005,0.69057995
67403-00-3,0.363537,0.636463
6012-97-1,0.14490014,0.85509986
87-68-3,0.5182015,0.48179856
3424-05-3,0.15811533,0.8418847
2514-52-5,0.12140417,0.8785958
50-71-5,0.79761195,0.20238806
706-79-6,0.5678892,0.4321108
66257-53-2,0.86254805,0.13745195
7682-38-4,0.03415537,0.96584463
127-18-4,0.016966045,0.98303396
6984-99-2,0.22811854,0.77188146
79-52-7,0.46123433,0.53876567
116-16-5,0.17792892,0.8220711
335-76-2,0.28344864,0.71655136
3825-26-1,0.16807753,0.8319225
3794-64-7,0.14674383,0.85325617
76-05-1,0.54871273,0.4512873
650-51-1,0.5625545,0.43744555
76-02-8,0.098707974,0.901292
3576-88-3,0.6300217,0.3699783
108-78-1,0.23460543,0.76539457
110-21-4,0.8898063,0.11019371
541-53-7,0.047549665,0.95245034
123-77-3,0.71957964,0.28042036
57-13-6,0.6208247,0.37917534
