CASRN,EPA_xgboost_ecfp6bits-1,EPA_xgboost_ecfp6bits-2,EPA_xgboost_ecfp6bits-3,EPA_xgboost_ecfp6bits-4
35144-55-9,0.0032835905,0.058189273,0.8974111,0.04111605
1003859-14-0,0.00796675,0.12182229,0.80495024,0.06526074
5588-13-6,0.0152022885,0.06592866,0.65374315,0.2651259
14919-77-8,0.01764939,0.20283034,0.45310116,0.3264191
73151-29-8,0.007251748,0.18068406,0.6240992,0.18796505
24169-02-6,0.011518538,0.359893,0.47415024,0.1544382
22832-87-7,0.009666924,0.26688537,0.5954952,0.1279525
65899-73-2,0.017170386,0.122412235,0.79245704,0.06796033
24168-96-5,0.015277297,0.22038105,0.7043751,0.059966538
61318-91-0,0.0020163965,0.06552564,0.91473806,0.017719937
19396-06-6,0.029040875,0.04161234,0.6263849,0.30296192
86832-68-0,0.010653456,0.021084215,0.56509924,0.4031631
3641-49-4,0.010660031,0.047175243,0.40882865,0.53333604
59-92-7,0.008105491,0.03465322,0.59613645,0.36110488
37106-97-1,7.48197e-05,0.010427891,0.7812987,0.20819859
1824-50-6,0.043890107,0.07904057,0.49178067,0.38528866
138-59-0,0.11671509,0.23208334,0.2446333,0.4065683
4350-09-8,0.017193388,0.05039466,0.5178495,0.41456243
71-00-1,0.008543623,0.09833797,0.6722394,0.22087897
154-23-4,0.11446796,0.107788324,0.43819284,0.33955088
22855-57-8,0.013009274,0.1313755,0.6388896,0.21672557
742-01-8,0.016266134,0.35386822,0.6007546,0.029111013
40691-09-6,0.010481399,0.22079018,0.3544636,0.4142648
66064-11-7,0.025416395,0.117785424,0.7324956,0.124302596
56-84-8,0.011298594,0.0743474,0.4572659,0.4570881
3982-20-5,0.01647455,0.09466046,0.585511,0.30335397
106691-40-1,0.03975144,0.13220528,0.4381813,0.38986197
60653-25-0,0.04256131,0.2615766,0.41160926,0.28425285
1874-54-0,0.013447861,0.08993621,0.26266724,0.63394874
3513-93-7,0.12039041,0.31932184,0.40559646,0.1546913
136087-85-9,0.02393009,0.034524873,0.7724089,0.16913612
15518-76-0,0.020395659,0.11566446,0.44400784,0.41993204
104-14-3,0.01841551,0.13349348,0.75385517,0.09423581
329-56-6,0.114687435,0.11077571,0.4652382,0.3092986
444-27-9,0.04204888,0.089995034,0.4626694,0.40528673
71821-17-5,0.0051640277,0.07965461,0.890661,0.024520341
299-27-4,0.021834916,0.08806558,0.63269305,0.2574064
15879-93-3,0.21171814,0.24507087,0.3323612,0.21084978
526-98-7,0.029375901,0.08590967,0.4286179,0.45609656
69-33-0,0.0049381997,0.13375781,0.3465592,0.5147448
77181-69-2,0.061684746,0.04521186,0.6430459,0.25005755
5536-17-4,0.08529343,0.090793476,0.17137283,0.65254027
58-63-9,0.034549817,0.18809743,0.3658053,0.41154742
50924-49-7,0.032892816,0.12676099,0.3160839,0.52426225
36791-04-5,0.030621223,0.061944783,0.53828865,0.36914533
31698-14-3,0.10694895,0.1438806,0.5121343,0.23703614
72361-00-3,0.016084405,0.09220917,0.785584,0.10612243
73986-95-5,0.037850086,0.22667901,0.615756,0.11971493
64011-46-7,0.044244554,0.16110888,0.6097116,0.18493494
765-34-4,0.03178225,0.24647519,0.44299582,0.27874672
1021-19-8,0.10726045,0.22345643,0.3991295,0.27015364
26501-80-4,0.2642468,0.12553543,0.24785729,0.36236048
3868-61-9,0.28544518,0.15464404,0.12383726,0.43607348
76738-28-8,0.031420324,0.18026684,0.6408786,0.1474342
4691-65-0,0.024095796,0.040332723,0.09915396,0.83641756
5550-12-9,0.022318002,0.02745074,0.048343804,0.9018875
86-04-4,0.0504819,0.02788085,0.13863572,0.7830015
68-41-7,0.09883056,0.16740164,0.4519691,0.2817987
96753-85-4,0.15914653,0.1419177,0.66809916,0.030836606
96-09-3,0.019390337,0.20386301,0.5568107,0.21993594
58100-26-8,0.006144601,0.26113978,0.5659056,0.16681005
52-90-4,0.0069489297,0.17800297,0.2333553,0.5816928
24689-89-2,0.07717606,0.56769574,0.3115971,0.043531097
101530-10-3,0.06371472,0.41367048,0.32297233,0.19964248
1424-50-6,0.0985284,0.14628762,0.6634845,0.09169947
10140-89-3,0.06386839,0.30332956,0.54008514,0.09271692
2601-89-0,0.07737292,0.7268983,0.17424805,0.021480732
565-64-0,0.050392725,0.5078605,0.3676307,0.07411609
79-00-5,0.08259653,0.47578964,0.37105167,0.07056216
50-59-9,0.006244015,0.013887066,0.060850307,0.9190186
5547-29-5,0.002917286,0.021304632,0.38028637,0.5954917
168152-93-0,0.0007840608,0.9804669,0.016148925,0.002600162
132-81-0,0.08797377,0.042688504,0.39099923,0.4783385
1087-35-0,0.057637896,0.11293187,0.6882489,0.14118135
68788-33-0,0.07974253,0.042687062,0.7692977,0.108272634
98216-44-5,0.012888368,0.10270253,0.8641338,0.020275293
74860-00-7,0.005081465,0.018098222,0.9466725,0.03014776
14504-15-5,0.023949536,0.18693137,0.7436139,0.04550523
168153-00-2,0.0012166579,0.9389432,0.044156052,0.015684007
55453-87-7,0.041634053,0.23082282,0.6092798,0.1182633
1438-20-6,0.44463235,0.11195522,0.38479382,0.05861867
39082-00-3,0.061243974,0.12495476,0.5244067,0.28939456
928-72-3,0.024577785,0.12233404,0.67143434,0.18165383
24312-44-5,0.6020939,0.07898037,0.2686554,0.0502704
1014-98-8,0.0045277756,0.21242929,0.68203396,0.10100896
5994-61-6,0.013717468,0.024514763,0.2797398,0.682028
5336-53-8,0.041490313,0.55121857,0.28114825,0.12614287
180591-20-2,0.16429704,0.21169731,0.2234189,0.40058675
112733-06-9,0.06242674,0.009500059,0.8198292,0.10824395
64211-46-7,0.022364968,0.20410343,0.74003386,0.03349774
20187-55-7,0.003783906,0.051114906,0.82858425,0.11651693
86598-92-7,0.04110335,0.12762548,0.80930936,0.021961764
6386-63-6,0.0074365963,0.03851461,0.89797485,0.056073952
103-50-4,0.024942985,0.21446113,0.6066923,0.15390353
538-74-9,0.07216292,0.276027,0.50825495,0.14355513
91-33-8,0.0652939,0.09492955,0.4116046,0.42817196
534-07-6,0.09274478,0.49565548,0.34118673,0.07041298
623-25-6,0.014949493,0.30786607,0.6461947,0.030989742
6586-89-6,0.07427131,0.2115778,0.6366929,0.07745803
541-88-8,0.054835524,0.25136438,0.6040704,0.08972967
101-81-5,0.02851572,0.21052918,0.69987756,0.06107754
101-77-9,0.010425581,0.5363618,0.40554866,0.047663946
101-76-8,0.010843898,0.2874075,0.64072305,0.061025586
101-14-4,0.025904704,0.17327853,0.69197303,0.1088437
51944-41-3,0.0036776934,0.029700635,0.9405414,0.026080202
120-32-1,0.17465876,0.12733556,0.6561806,0.04182507
9084-06-4,0.06670371,0.0251032,0.3260253,0.5821678
92-81-9,0.07138862,0.13798286,0.33604994,0.45457855
27311-52-0,0.0205989,0.20612122,0.7219511,0.051328707
97-23-4,0.28023657,0.11707314,0.5357955,0.0668948
5178-56-3,0.009116489,0.26409522,0.6644844,0.062303964
57165-58-9,0.0075364946,0.023404298,0.8437154,0.12534371
51484-40-3,0.24786535,0.338806,0.28866398,0.12466465
63-98-9,0.05643198,0.14781994,0.7079294,0.08781865
103-82-2,0.10161482,0.08549757,0.6620497,0.1508379
17518-47-7,0.23766515,0.07161822,0.6688469,0.021869706
15992-13-9,0.008386214,0.14015642,0.7108273,0.1406301
62809-33-0,0.030038288,0.22298966,0.45722523,0.2897468
69002-85-3,0.086985745,0.6423883,0.24731429,0.023311714
34645-84-6,0.009841485,0.1513077,0.77486384,0.06398691
86335-26-4,0.026223615,0.122272395,0.7297951,0.121708885
19719-28-9,0.1873692,0.15035425,0.57326114,0.08901541
61941-56-8,0.025250074,0.11097021,0.71883315,0.14494658
553-86-6,0.010402931,0.14238176,0.74223346,0.10498184
19386-45-9,0.06068786,0.58401155,0.27328557,0.08201507
66-76-2,0.11670555,0.2842753,0.55873144,0.04028773
29110-48-3,0.021702718,0.275542,0.49308184,0.20967345
85-34-7,0.0409253,0.18621387,0.67720133,0.09565948
120-46-7,0.013087484,0.13714398,0.55002916,0.2997394
85162-11-4,0.026841152,0.014750545,0.93986046,0.018547801
78218-49-2,0.01213606,0.065393895,0.7499719,0.1724981
18046-21-4,0.018086212,0.16458327,0.6913023,0.12602818
504-17-6,0.05715209,0.2888208,0.4071955,0.24683158
34320-82-6,0.029927421,0.03743897,0.8168117,0.11582188
2763-96-4,0.011672694,0.08595139,0.7690124,0.1333635
102366-79-0,0.04521583,0.098825395,0.7194205,0.1365383
621-92-1,0.056323636,0.17438202,0.6274295,0.14186484
1214-39-7,0.1955218,0.17400849,0.35249737,0.2779724
538-32-9,0.17901634,0.16843165,0.38366723,0.2688848
13045-62-0,0.044652667,0.20186687,0.69294083,0.060539633
1125-85-5,0.013507808,0.12612736,0.6523491,0.20801575
525-79-1,0.03063691,0.22895078,0.6851543,0.055258032
40718-29-4,0.016065894,0.11488042,0.7771193,0.09193435
71280-74-5,0.016695183,0.13392337,0.80379313,0.045588277
71292-59-6,0.043272384,0.06761735,0.83766234,0.05144792
239110-15-7,0.007975643,0.4626351,0.44877222,0.08061708
1421-23-4,0.051086586,0.12750076,0.7817757,0.039637
146-22-5,0.0034215285,0.02550075,0.90234035,0.06873733
1812-30-2,0.005272272,0.07476953,0.5864945,0.33346373
29975-16-4,0.0042125327,0.24350202,0.70793724,0.04434819
2439-99-8,0.04828478,0.06731367,0.54134697,0.34305456
78712-43-3,0.008088443,0.053488735,0.879859,0.058563873
135838-07-2,0.13299906,0.50638145,0.3457796,0.01483988
54941-81-0,0.01213023,0.17430888,0.7414417,0.072119154
6085-94-5,0.009763406,0.20398188,0.77020967,0.01604502
135810-26-3,0.12624764,0.19856502,0.62069136,0.054495953
152264-74-9,0.06281484,0.10885729,0.75924104,0.06908683
152264-48-7,0.0155788055,0.051700562,0.68852305,0.24419759
50264-86-3,0.005186519,0.1849711,0.73757184,0.0722706
152264-27-2,0.02685582,0.0581906,0.82943827,0.08551531
70891-37-1,0.00939063,0.057846513,0.9147434,0.01801947
58579-51-4,0.031618945,0.065642826,0.87845176,0.024286538
50264-69-2,0.0041638957,0.1654344,0.78400075,0.04640094
5014-11-9,0.9227494,0.019821169,0.032212716,0.025216684
51411-04-2,0.014902621,0.23509651,0.5948931,0.15510781
14663-23-1,0.08746254,0.10147014,0.668319,0.14274834
54-87-5,0.043030493,0.07869301,0.76302725,0.11524922
963-39-3,0.02105163,0.10191669,0.78773314,0.089298576
100-51-6,0.049422465,0.13210197,0.6695865,0.14888912
13826-35-2,0.0053676697,0.066743605,0.76913035,0.15875834
18773-63-2,0.0112435715,0.10810054,0.7229856,0.15767023
4553-89-3,0.010936877,0.0058827875,0.15477988,0.82840043
98-00-0,0.04037401,0.20568205,0.5862735,0.16767041
67-47-0,0.026980398,0.07505416,0.7192269,0.17873852
77605-72-2,0.007588101,0.20846556,0.5730258,0.2109205
104-57-4,0.020058759,0.040269032,0.8124495,0.12722272
103-16-2,0.017511511,0.053847555,0.7849436,0.14369734
613-62-7,0.014903299,0.063212715,0.870037,0.05184698
103-41-3,0.015228025,0.008975817,0.75564754,0.22014861
120-51-4,0.010130795,0.021262677,0.7074627,0.26114374
118-58-1,0.01153677,0.040756308,0.779287,0.16841997
72850-64-7,0.021034827,0.1498866,0.55899084,0.27008778
501-53-1,0.01684526,0.14295644,0.64918756,0.19101079
51594-83-3,0.019061195,0.05677,0.70845896,0.21570988
33215-60-0,0.053788554,0.054308962,0.79151535,0.10038711
33215-59-7,0.028057545,0.06471759,0.8571607,0.050064225
55203-12-8,0.05053448,0.08616787,0.39133242,0.47196528
52010-22-7,0.028754652,0.5665942,0.2705672,0.13408399
27355-22-2,0.15488485,0.23775023,0.30835342,0.29901153
62501-39-7,0.007831732,0.16173206,0.64319307,0.1872432
116337-58-7,0.016747657,0.07296122,0.8435883,0.06670286
116337-63-4,0.006591899,0.11733512,0.8528762,0.023196748
122-59-8,0.003369455,0.023941005,0.8796923,0.09299722
120-23-0,0.0064925835,0.04511986,0.6912206,0.25716698
55335-06-3,0.012483207,0.14342375,0.74985576,0.094237305
69377-81-7,0.022121487,0.05277611,0.24431671,0.6807857
640-19-7,0.7571783,0.059999872,0.13012967,0.052692186
450-55-5,0.89302015,0.024854995,0.052283052,0.029841756
404-42-2,0.6768114,0.08974804,0.1918927,0.041547917
351-05-3,0.69090104,0.12856537,0.14561512,0.03491844
457-43-2,0.60608906,0.14338212,0.18593182,0.06459699
1737-17-3,0.55691546,0.053446967,0.19429255,0.19534503
100-53-8,0.041477915,0.29973876,0.53943,0.11935329
59021-02-2,0.04270512,0.56486744,0.3618706,0.030556863
405-30-1,0.047992494,0.24486397,0.6300859,0.0770577
538-28-3,0.058586687,0.3800056,0.4706758,0.090731904
4357-96-4,0.113006,0.27460644,0.51183367,0.10055393
53994-73-3,0.0012956094,0.17669204,0.14187746,0.6801349
137927-75-4,0.029927367,0.4293232,0.41098282,0.12976664
18504-81-9,0.03383843,0.13794976,0.7114843,0.116727464
141-84-4,0.08589181,0.23139235,0.47817382,0.20454207
18527-35-0,0.0080897715,0.36408564,0.5854675,0.042357042
6274-27-7,0.13851008,0.11499511,0.65915585,0.087338954
32991-48-3,0.018714905,0.044036645,0.8488231,0.08842533
100-87-8,0.018847393,0.058511216,0.7485962,0.17404523
29727-70-6,0.011727588,0.005839605,0.45332366,0.5291092
68291-97-4,0.06014462,0.21985331,0.435033,0.28496912
100-44-7,0.034182332,0.2153793,0.67793906,0.07249931
100-14-1,0.033261333,0.2519313,0.64994544,0.06486191
53874-66-1,0.0068527563,0.29475388,0.6147788,0.08361456
6959-48-4,0.031323843,0.13980635,0.7882387,0.0406311
38721-71-0,0.051304657,0.21610689,0.68746156,0.04512692
86-52-2,0.032798674,0.13942446,0.75195295,0.075823896
6959-47-3,0.029665403,0.3642542,0.554508,0.051572394
96-19-5,0.07324036,0.5364503,0.34399047,0.046318863
17293-03-7,0.027768573,0.20609184,0.73909056,0.027049018
532-27-4,0.01603054,0.23300451,0.55871725,0.19224767
6305-04-0,0.015581425,0.2868608,0.6536055,0.043952283
4252-78-2,0.018763293,0.09701417,0.86389047,0.020332098
10436-39-2,0.1658121,0.36541486,0.4133068,0.05546624
79-07-2,0.078680046,0.43802574,0.41400868,0.06928554
64037-18-9,0.015359849,0.071668185,0.87234634,0.04062558
15308-01-7,0.018769411,0.098705,0.8264787,0.056046817
79-04-9,0.10531537,0.48489687,0.35661116,0.053176608
51632-16-7,0.0071537797,0.24415673,0.64729685,0.10139264
73866-23-6,0.046066348,0.13889822,0.69137114,0.12366428
683-57-8,0.044091906,0.21690708,0.55750126,0.18149976
79-08-3,0.031160286,0.1573194,0.612122,0.19939828
126-58-9,0.011861684,0.15026996,0.5533095,0.28455886
12712-28-6,0.032920007,0.42581207,0.44128215,0.0999858
4196-86-5,0.0126028685,0.04289658,0.5283952,0.4161054
78-11-5,0.05393405,0.37867197,0.4253327,0.14206131
77-86-1,0.034332618,0.18221469,0.5668503,0.21660239
126-11-4,0.091264725,0.1545927,0.5155521,0.23859045
58138-08-2,0.04611346,0.14275187,0.59981734,0.2113173
625-89-8,0.2153755,0.35637853,0.35556406,0.072681926
376-90-9,0.08914455,0.15531754,0.52800345,0.22753446
3737-41-5,0.085905574,0.50786406,0.3176945,0.08853585
133855-98-8,0.010959771,0.3675961,0.59229815,0.029145984
25061-59-0,0.066959485,0.6295793,0.23133914,0.07212205
376-18-1,0.076199256,0.30375576,0.42245284,0.19759218
71119-10-3,0.005185117,0.0374833,0.7420364,0.21529523
306-52-5,0.061905794,0.11573159,0.5816538,0.2407089
69226-51-3,0.0293063,0.21391496,0.4972179,0.2595608
630-20-6,0.0703438,0.3921267,0.49059078,0.046938688
22052-04-6,0.100080505,0.3972868,0.4552655,0.04736725
39236-46-9,0.16102089,0.039164174,0.29331413,0.5065008
87957-27-5,0.011743791,0.088370964,0.47036716,0.429518
26907-37-9,0.05533693,0.19762264,0.64116985,0.10587056
6970-97-4,0.033391736,0.13630576,0.45275092,0.3775516
58-93-5,0.053426277,0.1426458,0.28986576,0.51406217
39603-48-0,0.55024534,0.1455658,0.28392744,0.020261418
78491-02-8,0.032797296,0.015392338,0.35699466,0.59481573
67238-62-4,0.02953999,0.17065059,0.74358857,0.056220874
58955-84-3,0.021283645,0.24927725,0.49587667,0.23356247
100-97-0,0.06751209,0.30166474,0.5076683,0.12315481
101-25-7,0.035814576,0.25133643,0.5966117,0.11623734
2691-41-0,0.05472913,0.5747585,0.26418445,0.10632786
13980-04-6,0.045864563,0.3809573,0.4916962,0.08148191
121-82-4,0.08680913,0.43099433,0.2456438,0.23655273
2235-43-0,0.045742817,0.13620472,0.6132667,0.20478575
25155-29-7,0.049823,0.11960556,0.5127583,0.31781313
17929-34-9,0.003548023,0.030271173,0.92945135,0.036729466
40507-94-6,0.030079275,0.6109062,0.34688902,0.0121255545
870-72-4,0.03049433,0.13067271,0.5543826,0.2844503
99591-74-9,0.054406654,0.21897969,0.6297408,0.09687287
555-89-5,0.012185354,0.07585587,0.72791433,0.18404444
88144-99-4,0.49339157,0.17286591,0.1839618,0.14978072
6317-18-6,0.31681854,0.40587762,0.22730371,0.050000105
21564-17-0,0.05100688,0.09751875,0.43773708,0.41373727
21335-43-3,0.09776161,0.5298417,0.32554477,0.046851914
3518-65-8,0.13419658,0.39391723,0.39923197,0.072654165
74-97-5,0.15512022,0.4160978,0.3873079,0.041474037
24082-36-8,0.08999723,0.56565607,0.2346443,0.109702416
57583-54-7,0.063676216,0.27378488,0.29295474,0.36958414
1324-76-1,0.0015125067,0.09272284,0.42569068,0.48007402
128-79-0,0.003948333,0.033465605,0.1553273,0.8072587
3071-73-6,0.11255025,0.018878886,0.11716887,0.75140196
991-42-4,0.44130442,0.12371068,0.2913876,0.14359732
54299-17-1,0.0054534236,0.16239183,0.59493595,0.23721883
131-92-0,0.011935721,0.19663146,0.24507935,0.54635346
135-57-9,0.04813094,0.19241358,0.5323968,0.22705865
73688-63-8,0.0017803484,0.021321956,0.086509466,0.8903882
13676-91-0,0.121026576,0.19502974,0.37302452,0.3109192
21413-28-5,0.046309933,0.24033841,0.5114888,0.20186284
603-34-9,0.06881231,0.2855098,0.5599124,0.08576552
101-02-0,0.008762424,0.108858414,0.7024186,0.17996053
115-86-6,0.052075963,0.17858565,0.15447819,0.6148602
597-82-0,0.19012259,0.40262565,0.3004036,0.106848195
603-35-0,0.024373818,0.30733663,0.44973594,0.21855366
52237-03-3,0.0011800429,0.01012004,0.2717711,0.7169288
6607-41-6,0.014266131,0.12723504,0.758018,0.1004808
60628-96-8,0.020539355,0.20359294,0.54013455,0.23573318
82-66-6,0.010143186,0.14277212,0.35398296,0.49310178
84-15-1,0.013634124,0.25225678,0.6886874,0.045421742
84-62-8,0.00769443,0.02564815,0.81072533,0.15593211
3905-19-9,0.002391881,0.0073804413,0.63147265,0.35875505
573-58-0,0.014993294,0.014749063,0.20130298,0.7689547
6416-68-8,0.0055074757,0.0035834394,0.40701216,0.58389693
30638-08-5,0.011690365,0.03301514,0.29586065,0.65943384
31251-03-3,0.026633635,0.6889704,0.25854757,0.025848405
119006-77-8,0.0051068566,0.13673866,0.85026866,0.007885839
92-94-4,0.038244087,0.2832262,0.524364,0.15416571
98119-87-0,0.0076160775,0.0111001115,0.76278824,0.21849558
28140-60-5,0.03310977,0.27305275,0.6133898,0.0804477
8003-50-7,0.0044373283,0.011234024,0.31168327,0.6726454
35869-64-8,0.004401864,0.014755863,0.46365917,0.5171831
5280-78-4,0.008149389,0.0070374534,0.604248,0.38056517
1937-37-7,0.0003775844,0.0023064672,0.25677416,0.7405418
6247-39-8,0.028774042,0.10037155,0.4990482,0.37180623
42797-18-2,0.033849966,0.20543379,0.61292654,0.1477897
62802-56-6,0.0032998987,0.12394089,0.78716373,0.08559543
90-30-2,0.027560705,0.38885474,0.30845308,0.2751315
4335-09-5,0.00043913617,0.0011280086,0.15875626,0.8396766
52238-92-3,0.00449411,0.014218809,0.7033526,0.2779345
40618-31-3,0.006438309,0.01566701,0.4398907,0.538004
1937-35-5,0.026337825,0.017527238,0.2948042,0.66133076
13080-89-2,0.0064287633,0.1209463,0.8013761,0.07124883
2583-80-4,0.014770656,0.008913808,0.18537268,0.79094285
6406-56-0,0.00187839,0.02384075,0.42730257,0.5469783
107934-68-9,0.013739874,0.26808703,0.60348594,0.11468717
67446-03-1,0.01612298,0.018681113,0.33586168,0.62933415
587-98-4,0.0054737763,0.030106476,0.38323966,0.5811801
4117-90-2,0.025668876,0.37245297,0.53953147,0.06234672
135-88-6,0.030704446,0.24802186,0.33305317,0.38822055
4051-63-2,0.005549305,0.084178984,0.23735698,0.67291474
81-77-6,0.0391183,0.079632014,0.680692,0.2005577
12237-62-6,0.020270044,0.04308211,0.36082268,0.57582515
17364-40-8,0.0063018748,0.028996738,0.9236336,0.04106784
25505-99-1,0.01990453,0.026399922,0.78378785,0.16990767
622-15-1,0.020965165,0.103298575,0.8169354,0.05880087
86-29-3,0.026400782,0.3066256,0.58866554,0.0783081
4695-13-0,0.009398404,0.12315412,0.7377853,0.12966222
117-34-0,0.02003272,0.17779706,0.5531932,0.24897702
724-18-5,0.013045315,0.12288056,0.71381235,0.15026177
91-01-0,0.008285341,0.11278319,0.75930566,0.119625784
119-53-9,0.0042148638,0.09464985,0.72994834,0.17118692
92-52-4,0.064907834,0.22722699,0.5629625,0.14490268
54660-00-3,0.008639001,0.2017114,0.586253,0.20339657
119-61-9,0.0170202,0.13635325,0.6858529,0.16077366
94-36-0,0.014695369,0.064335994,0.73026633,0.19070229
1850-15-3,0.015921282,0.11061728,0.63182896,0.24163249
122-39-4,0.023771567,0.31195503,0.53629404,0.12797932
102-06-7,0.0374234,0.13240854,0.65359443,0.1765736
622-03-7,0.12466047,0.38500988,0.39891922,0.091410436
103-33-3,0.008602661,0.2699498,0.5762872,0.14516039
37893-02-0,0.004793766,0.071860254,0.90301543,0.020330504
495-48-7,0.017751228,0.17601697,0.72324544,0.082986355
86-30-6,0.05668022,0.46129963,0.44485655,0.03716357
101-84-8,0.010739327,0.20568286,0.5658791,0.2176987
102-09-0,0.010302637,0.16621703,0.5556668,0.26781356
4129-17-3,0.0339474,0.17252858,0.67301893,0.12050509
3861-73-2,0.0077318302,0.00515474,0.052638102,0.9344753
23211-47-4,0.003056868,0.00053681614,0.08456575,0.9118406
125-13-3,0.017705921,0.010804077,0.49235797,0.479132
17692-24-9,0.006499014,0.036406394,0.35098127,0.6061133
603-41-8,0.016272273,0.25050068,0.54470825,0.18851879
32500-19-9,0.002859678,0.043510035,0.41732913,0.53630114
10040-45-6,0.004184731,0.051409587,0.80966806,0.13473766
82211-24-3,0.0048420248,0.13165519,0.5337674,0.3297354
3567-69-9,0.05235711,0.021287173,0.4013467,0.52500904
66898-62-2,0.02702231,0.07274271,0.718354,0.181881
188425-85-6,0.03442212,0.23886737,0.6301031,0.09660742
948-65-2,0.006977579,0.1506417,0.6621813,0.18019944
10423-37-7,0.07043687,0.2677233,0.5380741,0.12376577
