CASRN,EPA_xgboost_rdkit2d-1,EPA_xgboost_rdkit2d-2,EPA_xgboost_rdkit2d-3,EPA_xgboost_rdkit2d-4
4312-97-4,0.0061748414,0.22761759,0.69329315,0.072914384
288-32-4,0.0012704418,0.014351943,0.98412263,0.0002549751
3495-42-9,0.02580651,0.2793664,0.524286,0.1705411
5424-01-1,0.00017309978,0.010502373,0.8629757,0.12634882
7789-83-5,0.014930861,0.89852595,0.061159384,0.02538376
96-50-4,0.00068500143,0.93581694,0.06339258,0.0001054898
35317-79-4,0.02110912,0.6188904,0.35782593,0.002174576
1606-76-4,0.00432691,0.12584612,0.86899483,0.0008320932
107-22-2,0.03620429,0.013639993,0.94008356,0.010072191
872-36-6,0.055407837,0.25888908,0.39710864,0.28859442
14150-71-1,0.011279424,0.98794067,0.0007317767,4.8176258e-05
12672-29-6,2.6704427e-05,0.001295516,0.9970161,0.0016616901
11126-42-4,0.00086139084,0.00027379315,0.55451584,0.44434896
38082-89-2,0.0031296224,0.005841075,0.027135182,0.9638942
536-08-3,0.0004529582,0.0006047543,0.87320775,0.12573455
1336-36-3,0.0042869966,0.011655099,0.86259216,0.12146576
10331-57-4,0.007868184,0.2113387,0.71583164,0.06496149
97-18-7,0.12678306,0.08969049,0.34993944,0.433587
1746-01-6,0.93090445,0.004128148,0.058749657,0.0062177437
618-83-7,0.00082087633,0.0020121168,0.5665179,0.4306491
22326-31-4,0.004397825,0.00443117,0.6488058,0.3423652
134880-74-3,0.04619909,0.45964372,0.41232085,0.08183631
121-81-3,0.02371192,0.3401257,0.58957887,0.046583485
2905-62-6,3.061968e-05,0.00052141823,0.9984314,0.0010165388
368-53-6,0.00033657238,0.060943685,0.93538713,0.0033326547
34893-92-0,0.00035636997,0.005095586,0.99170214,0.00284591
99-35-4,0.12301812,0.55346227,0.030503508,0.2930161
108-73-6,0.03821823,0.30728245,0.5797675,0.074731745
56962-04-0,0.04968491,0.15194084,0.7979565,0.00041776669
108-70-3,9.2696406e-05,0.05701945,0.9333368,0.009551094
2277-92-1,0.0537126,0.16071354,0.6562642,0.1293097
57117-31-4,0.19107251,0.007279224,0.28417966,0.51746863
40321-76-4,0.9970427,0.0008046352,0.0012613462,0.00089131825
58-94-6,0.0047194036,0.038462218,0.49287227,0.46394607
56961-25-2,0.00015886832,0.019197064,0.9197216,0.060922414
35041-16-8,0.0050358432,0.015424381,0.95626783,0.02327196
609-99-4,0.118521735,0.17105368,0.4289675,0.28145713
2789-92-6,0.00018558755,0.016197775,0.9348809,0.048735686
120068-37-3,0.0019067461,0.9581338,0.016957771,0.023001678
120068-36-2,0.0034612939,0.8979129,0.05182181,0.046803955
609-20-1,0.0002532221,0.0013982108,0.9981523,0.00019620071
99-11-6,0.0012836739,0.0012664255,0.28186515,0.71558475
6609-38-7,0.963451,0.03533112,0.001036847,0.00018099642
6609-37-6,0.9964972,0.0023218214,0.0011385407,4.239032e-05
3671-18-9,0.9982256,0.0008870899,0.00085463043,3.2659387e-05
89426-93-7,0.9978338,0.0015217186,0.00062946836,1.4981822e-05
89426-98-2,0.9971187,0.0021019748,0.0007586803,2.0640027e-05
89426-95-9,0.99955124,0.00017905701,0.00025747152,1.225729e-05
4228-88-0,0.9988765,0.00031576713,0.000781773,2.5922118e-05
89426-99-3,0.9996201,0.00031320413,5.5868895e-05,1.0876564e-05
89427-01-0,0.9989735,0.0009279299,5.5025102e-05,4.36177e-05
89427-00-9,0.99562764,0.004251028,9.936451e-05,2.1960026e-05
64037-29-2,0.0074408096,0.0053085736,0.2384425,0.7488081
88-89-1,0.069415584,0.044096977,0.86725616,0.019231327
4515-30-4,0.48957345,0.21250978,0.119911246,0.17800555
1817-73-8,0.121804304,0.7606995,0.100635946,0.016860245
5388-62-5,0.009407841,0.20585646,0.758442,0.026293758
120-97-8,0.0015779696,0.0037639248,0.4024599,0.5921982
634-93-5,5.8999758e-05,0.00017421354,0.9997166,5.0137714e-05
88-06-2,0.038693994,0.10361481,0.8567459,0.00094530353
634-90-2,0.00013940333,0.0005316292,0.99795014,0.0013788998
89-32-7,0.0075052967,0.0103047965,0.80788916,0.17430077
20103-09-7,0.0011872628,0.0029440126,0.9944149,0.0014537412
6627-34-5,0.0046962057,0.1891779,0.67592865,0.13019721
2338-24-1,0.93855274,0.06041011,0.00033217287,0.00070497865
6609-40-1,0.99464095,0.0036916556,0.0016102445,5.7091496e-05
89426-96-0,0.99930215,0.00042036254,0.0002599592,1.7505952e-05
2338-25-2,0.9980379,0.0016344872,0.00022841826,9.920518e-05
39215-09-3,0.9990971,0.0007565593,6.524764e-05,8.1043865e-05
5285-41-6,0.0015494158,0.0015730382,0.99591607,0.0009614901
1750-46-5,0.00029999178,0.018474583,0.97961867,0.0016067919
64037-08-7,0.0016455897,0.014198951,0.98246115,0.0016943454
327-92-4,0.09042222,0.8165662,0.090453595,0.002557886
39227-28-6,0.99855953,0.00027386047,0.0004352115,0.0007314073
19408-74-3,0.9986412,0.0007118453,0.00017277926,0.00047416225
95-94-3,0.0002628521,0.0055026487,0.9882812,0.0059532328
2578-45-2,0.017844856,0.6438043,0.31000206,0.028348792
15878-00-9,0.0014759711,0.9900733,0.008438145,1.261069e-05
1193-24-4,0.011736672,0.3700411,0.4048874,0.21333486
1193-21-1,0.0043275338,0.9744616,0.019080587,0.002130291
89427-25-8,0.9932915,0.006113276,0.0003893268,0.00020591468
6609-42-3,0.9975304,0.0022833694,0.00013002793,5.6268247e-05
89457-11-4,0.9992273,0.0006919943,7.063978e-05,1.00616135e-05
6609-43-4,0.21271606,0.7163304,0.069957696,0.000995815
24994-55-6,0.9312008,0.043139968,0.023998331,0.0016608381
19690-31-4,0.94100934,0.04067192,0.016856467,0.0014622383
2338-27-4,0.9996277,0.00024068692,0.00012132544,1.0270801e-05
53615-22-8,0.99971515,0.0001569524,0.00010767078,2.018439e-05
89427-17-8,0.9998053,9.519014e-05,9.0958834e-05,8.626092e-06
15245-44-0,0.052106187,0.22988446,0.54998577,0.16802362
27811-88-7,0.009058521,0.90472937,0.08277308,0.0034390418
36117-76-7,0.5112597,0.30160475,0.092468336,0.09466726
50995-94-3,0.0110420715,0.034249812,0.94247603,0.0122320205
35822-46-9,0.99324495,0.0032092514,0.0012410535,0.002304709
89427-15-6,0.9987116,0.00086369924,0.00038942194,3.5323534e-05
363-72-4,0.17562924,0.2777087,0.05282625,0.49383575
3393-59-7,0.99991846,7.0346134e-05,5.649703e-06,5.516586e-06
1982-55-4,0.006368929,0.48819217,0.2681145,0.23732436
8003-46-1,0.029056575,0.9278818,0.03770596,0.005355691
58-90-2,0.042232703,0.8674956,0.08631171,0.003959973
608-93-5,0.00046434472,0.010486227,0.98728555,0.0017639014
6515-38-4,0.008347004,0.5737989,0.4177627,9.1400754e-05
150114-71-9,2.6898037e-05,0.0005882427,0.994728,0.0046568615
24598-73-0,0.0008443998,0.00021963025,0.9615373,0.03739872
31876-38-7,0.03945898,0.19117251,0.5331256,0.23624294
3034-38-6,0.016887402,0.7693229,0.20472404,0.009065698
452-06-2,0.0038070467,0.6346603,0.34110186,0.020430785
2308-57-8,0.0009465005,0.02938995,0.96597165,0.003691937
2022-85-7,0.030457098,0.076236665,0.7172245,0.17608178
2380-63-4,0.0019259086,0.18187657,0.8090308,0.0071667475
13230-99-4,0.00039676798,0.0021620437,0.9748892,0.0225519
1970-40-7,0.02732502,0.048077382,0.92450416,9.342821e-05
122006-32-0,0.002169867,0.025846038,0.96768963,0.004294459
87-56-9,0.014282503,0.22417,0.61012316,0.15142433
75-87-6,0.0063767703,0.56371486,0.42904857,0.0008597498
75-12-7,0.0020251258,0.060429133,0.9174531,0.020092627
288-88-0,0.027986009,0.6099362,0.35993138,0.0021464613
73-24-5,0.0050397674,0.78016514,0.20821579,0.0065792636
13231-00-0,0.0024263195,0.0031091606,0.9662041,0.028260449
61-82-5,0.001864007,0.018039888,0.97616607,0.003930047
4005-51-0,0.0013558719,0.45720103,0.54116404,0.00027898728
64-18-6,0.075214155,0.58048385,0.13092488,0.21337709
1071-98-3,0.07350872,0.88560206,0.04010355,0.0007856623
3018-12-0,0.12467448,0.8424875,0.0262754,0.006562573
670-54-2,0.05334555,0.88981736,0.0089332,0.047903903
1897-45-6,0.0043452927,0.32114166,0.640624,0.03388908
16212-28-5,0.021217253,0.8415975,0.13639717,0.0007880197
13063-43-9,0.018266544,0.9788204,0.001659432,0.0012536919
376-53-4,0.12939398,0.4347156,0.35154414,0.08434625
75-15-0,0.0101348385,0.9378948,0.04376042,0.008209956
3212-26-8,0.82776755,0.16234826,0.001952653,0.007931486
70701-62-1,0.02921833,0.09297613,0.12794146,0.7498641
1024-57-3,0.1854064,0.78198457,0.0123102125,0.02029882
39765-80-5,0.082439534,0.7568454,0.15022472,0.01049034
9005-38-3,0.000497774,0.0015423511,0.09028204,0.9076778
3447-87-8,0.13489673,0.8592899,0.0052609053,0.0005524779
27304-13-8,0.9579854,0.03641694,0.00495505,0.00064259046
297-78-9,0.03226849,0.95468205,0.008710798,0.004338605
14788-97-7,0.014962964,0.7133484,0.25631267,0.01537603
2418-14-6,0.0016488034,0.14966492,0.69717366,0.15151265
79-34-5,0.0023413862,0.85600424,0.11777606,0.023878347
25157-64-6,0.0010065419,0.013702919,0.020623945,0.96466666
77439-76-0,0.0034865802,0.6555312,0.3360473,0.0049349405
4124-30-5,0.0010310903,0.33027512,0.63562757,0.03306622
76840-12-5,0.0072451653,0.006308483,0.98290884,0.0035375066
1768-31-6,0.0014030188,0.9153886,0.08189682,0.0013116337
2156-56-1,0.001636016,0.62884367,0.36060116,0.008919116
122005-23-6,0.033951785,0.025403688,0.9369474,0.003697172
39801-14-4,0.011107521,0.938759,0.042090297,0.00804315
302-17-0,0.00090783986,0.013765372,0.96554536,0.019781368
26675-46-7,0.0069135865,0.030211572,0.012618598,0.95025617
13838-16-9,0.012422306,0.012819798,0.7888369,0.18592106
94720-90-8,0.036713857,0.07320905,0.053145695,0.8369314
376-72-7,0.005389172,0.051591408,0.9396294,0.0033899834
1546-95-8,0.0023454353,0.2726488,0.7124074,0.012598283
76-21-1,0.0007139876,0.19976164,0.79830134,0.001222982
507-55-1,0.004134242,0.010935851,0.10671933,0.8782106
354-15-4,0.007119256,0.41061744,0.18189286,0.40037048
422-56-0,0.000545367,0.015655275,0.01207207,0.9717273
151-67-7,0.0022548316,0.054965433,0.06255908,0.8802206
31335-41-8,0.00045364935,0.8859098,0.10817519,0.005461386
67-66-3,0.0032545177,0.2779603,0.5593708,0.15941437
75-27-4,0.00092530675,0.37264985,0.58448297,0.041941885
3268-87-9,0.92894155,0.0011654098,0.017288107,0.052604962
2136-79-0,0.0017364451,0.0054478426,0.9142046,0.0786111
117-08-8,0.0011488344,0.0018517796,0.9650382,0.031961214
2227-17-0,0.024393309,0.0912174,0.08013708,0.8042522
89427-41-8,0.9746056,0.023051742,0.0017844472,0.00055818463
14863-50-4,0.2491084,0.7488268,0.0012846199,0.00078018295
4205-98-5,0.4670912,0.53038126,0.0019708562,0.0005566634
2355-43-3,0.9968688,0.0020268103,0.0008235889,0.00028086654
89427-27-0,0.9846512,0.014958584,0.00023581389,0.0001543498
89427-26-9,0.99953103,0.00041453374,2.6697186e-05,2.7738664e-05
18225-94-0,0.99762195,0.002228011,7.950109e-05,7.051781e-05
89427-32-7,0.99954623,0.0004221332,2.6937796e-05,4.715215e-06
89427-44-1,0.97861403,0.012888418,0.0021999818,0.006297547
2338-29-6,0.9998838,6.255979e-05,3.147834e-05,2.2200476e-05
4228-93-7,0.9997515,0.00017502214,6.698112e-05,6.4340234e-06
3583-63-9,0.009962298,0.01205702,0.95632136,0.021659277
3470-17-5,0.01881725,0.012763925,0.88607776,0.0823411
82-68-8,0.025977677,0.19960311,0.75895965,0.015459589
87-86-5,0.0020761476,0.88445425,0.11199016,0.00147949
18964-31-3,0.004393556,0.0936616,0.8928418,0.009102956
344-07-0,0.019032143,0.08637932,0.87589616,0.01869242
118-74-1,0.0016427458,0.016875908,0.9759656,0.005515673
76840-13-6,0.0017719764,0.0011091273,0.99652064,0.0005982155
1134-04-9,0.004019045,0.016087841,0.9750217,0.0048713996
2176-62-7,0.00095691404,0.64233637,0.29964015,0.05706654
15743-13-2,0.004310412,0.19862892,0.7933083,0.0037523115
67403-00-3,0.0010257164,0.20908457,0.78639203,0.0034976713
6012-97-1,0.0017220735,0.013932637,0.9831549,0.0011903278
87-68-3,0.0015738967,0.54441077,0.4533292,0.0006861637
3424-05-3,0.00031819794,0.054696716,0.9433025,0.0016825536
2514-52-5,0.0010641239,0.7014524,0.29576182,0.0017216703
50-71-5,0.016938575,0.032152236,0.06508231,0.8858269
706-79-6,0.008146004,0.16377081,0.45409074,0.37399247
66257-53-2,0.0008892166,0.009359988,0.10181117,0.88793963
7682-38-4,0.009692734,0.22880068,0.7590138,0.0024928492
127-18-4,0.0009678742,0.8976237,0.09974862,0.0016597323
6984-99-2,0.0011818911,0.97804695,0.010347844,0.010423286
79-52-7,0.008230689,0.59379,0.32453907,0.07344027
116-16-5,0.00040977652,0.95076895,0.04610549,0.0027157902
335-76-2,0.006867042,0.55153453,0.4137111,0.027887354
3825-26-1,0.0030666857,0.07271629,0.9210808,0.003136277
3794-64-7,0.0031692383,0.16297126,0.81904554,0.014813907
76-05-1,0.016503578,0.17055959,0.4173278,0.3956091
650-51-1,0.00048014495,0.70988685,0.21033208,0.07930093
76-02-8,0.0005728456,0.5872297,0.40541503,0.006782398
3576-88-3,0.00093314634,0.031235386,0.94301045,0.024820965
108-78-1,0.0024986668,0.061352182,0.9299464,0.0062027387
110-21-4,0.00033110467,0.01427213,0.016198328,0.9691984
541-53-7,0.87112284,0.025200043,0.10332,0.00035717187
123-77-3,0.0019440382,0.115683205,0.87227595,0.010096801
57-13-6,0.008213859,0.10601676,0.67323524,0.21253414
556-88-7,0.060621385,0.4687642,0.3225422,0.14807223
1758-73-2,0.077366255,0.0452552,0.055567,0.8218115
127-07-1,0.053875376,0.019548222,0.14581433,0.780762
79-19-6,0.978875,0.0026252358,0.017545113,0.0009547059
6846-35-1,0.011858128,0.70543504,0.28193066,0.0007761987
1111-78-0,0.003262995,0.058514502,0.0047666617,0.9334558
3047-33-4,0.05038185,0.026559807,0.51014906,0.41290924
2736-18-7,0.008342756,0.22904395,0.7558863,0.006726984
932-64-9,0.042572338,0.044885747,0.4140176,0.4985244
2893-78-9,0.035716467,0.13731483,0.79089606,0.03607263
2428-04-8,0.005431304,0.525171,0.26543048,0.20396723
108-77-0,0.0035985115,0.16566403,0.8205459,0.010191558
51580-86-0,0.016629728,0.011468128,0.9264422,0.04545994
87-90-1,0.013450361,0.0036425388,0.9668678,0.016039297
463-71-8,0.006323628,0.82115275,0.1679108,0.004612876
2385-85-5,0.023085738,0.47633982,0.027729772,0.47284466
311-89-7,0.0037269676,0.42438206,0.17850967,0.3933813
754-91-6,0.007179824,0.8938522,0.037310675,0.06165732
29457-72-5,0.0003173681,0.99157494,0.006620158,0.0014875644
307-35-7,0.0012950546,0.90408534,0.016596986,0.078022674
355-42-0,0.0054789186,0.55808437,0.050212577,0.3862241
375-73-5,0.018708488,0.47179264,0.46594232,0.04355649
375-45-1,0.014252137,0.05044288,0.74598104,0.18932393
375-34-8,0.004691696,0.031045401,0.5506131,0.4136498
382-28-5,0.0060220594,0.100820705,0.22419997,0.6689573
358-21-4,0.0019566247,0.030373245,0.14720534,0.82046473
422-81-1,0.00091561885,0.62733,0.11334003,0.25841436
2356-53-8,0.0027293928,0.058073487,0.8988934,0.040303696
76-11-9,0.0018544208,0.11280213,0.64093643,0.24440704
76-06-2,0.000748054,0.754239,0.2422978,0.0027151413
1493-13-6,0.08090028,0.70989716,0.058900636,0.15030193
75-71-8,0.014913127,0.057318006,0.061917942,0.8658509
594-42-3,0.00023748522,0.52779204,0.45724443,0.014726032
14852-17-6,0.0021750622,0.14725006,0.19836476,0.6522101
21351-39-3,0.013884766,0.022196015,0.8710204,0.09289884
821-06-7,0.0035356996,0.96653926,0.02919089,0.00073409313
2961-68-4,0.034722533,0.55004954,0.4109348,0.0042931084
1689-83-4,0.19154005,0.4402294,0.36096156,0.0072690034
74-82-8,0.013538675,0.34207034,0.60729873,0.037092276
5348-97-0,0.004053224,0.07219354,0.91740036,0.0063528223
2402-58-6,7.4404226e-05,2.169865e-05,0.029657213,0.9702467
107-66-4,0.000651598,0.0007561084,0.96580416,0.03278816
98519-37-0,6.870229e-06,0.00015246042,0.99976176,7.886938e-05
36105-20-1,0.000767025,0.21503453,0.7020313,0.08216713
23142-01-0,0.003140947,0.12602662,0.84847283,0.022359632
17243-64-0,0.0015772997,0.02256498,0.38861746,0.5872403
10544-63-5,7.279581e-05,0.00042581174,0.26290184,0.73659956
41519-23-7,9.743968e-05,0.006062314,0.10580542,0.8880348
2152-44-5,0.00062792236,8.737023e-05,0.9990602,0.00022452865
3734-16-5,0.00025710688,0.6604796,0.33815828,0.0011050407
26184-62-3,0.00051253097,0.0023591053,0.995336,0.0017924035
873888-84-7,0.0034038804,0.021377867,0.51177037,0.46344787
79241-46-6,0.002230236,0.03182226,0.81741726,0.14853024
80828-32-6,0.0006547268,0.00046345132,0.022121206,0.9767606
105-90-8,6.441872e-06,2.411332e-05,0.0011574295,0.9988121
127-43-5,0.00064258307,0.006812895,0.46965438,0.52289015
125055-51-8,2.1040485e-05,0.99970144,0.00024201602,3.5486577e-05
25360-10-5,0.00051584886,0.01933564,0.6189558,0.3611927
98519-32-5,3.8574917e-06,6.727736e-05,0.99990535,2.350629e-05
20769-36-2,0.00047458845,0.94719756,0.05178111,0.00054679107
50-13-5,0.00069734873,0.41551065,0.5831962,0.0005957298
113-42-8,0.035362706,0.11216677,0.80486274,0.04760777
143314-16-3,0.025725491,0.24622655,0.7246327,0.0034152663
57-09-0,0.00010976344,0.012039892,0.98659676,0.0012536389
13473-38-6,0.00024069748,0.001069352,0.9986492,4.074002e-05
119637-67-1,0.005823703,0.3923714,0.42005467,0.18175022
26266-57-9,9.7312426e-05,0.0038963896,0.0061575444,0.9898488
191217-81-9,0.02488848,0.41986117,0.55332637,0.0019240113
98519-06-3,5.1110733e-06,0.00025001797,0.99955755,0.00018725266
437-38-7,0.00086514314,0.4951604,0.5012975,0.002676972
1209-98-9,0.035875615,0.34582132,0.6100505,0.008252566
98519-11-0,0.0003197374,0.003276777,0.99615484,0.0002486603
98519-31-4,8.2718136e-05,0.00028301598,0.99935025,0.00028402774
3810-80-8,0.00235719,0.95394903,0.042959947,0.0007338016
140-89-6,0.0007691186,0.13512734,0.8606787,0.0034248491
52756-22-6,0.00012681614,0.010068261,0.93797755,0.051827416
2345-24-6,9.245142e-06,5.820137e-06,0.0025269438,0.99745804
81334-34-1,0.004560855,0.3215013,0.0683707,0.6055671
52-53-9,0.0008465382,0.010998006,0.98573273,0.0024227153
2430-22-0,0.00015247091,0.015578722,0.8679275,0.11634125
68099-86-5,0.0012339787,0.05777922,0.94089746,8.938072e-05
13076-17-0,0.02717858,0.026822953,0.6242398,0.32175872
87674-68-8,0.03639489,0.014487615,0.9357914,0.013326101
15932-80-6,0.0005442606,0.002190633,0.696292,0.30097315
72619-34-2,0.034458846,0.9468375,0.01781604,0.0008875928
98519-35-8,3.0795294e-05,0.00021798485,0.9990036,0.0007476901
145-41-5,0.001756705,0.0027708777,0.96117824,0.034294162
901-82-6,0.07105767,0.055373147,0.45768735,0.41588184
1695-77-8,0.0011544063,0.011692602,0.0042637833,0.9828892
14026-03-0,0.041281287,0.0057100197,0.95264935,0.0003593783
98519-26-7,7.427339e-05,0.0023549644,0.9969494,0.00062137475
33402-03-8,0.029434325,0.58273464,0.3837045,0.0041265166
23239-51-2,0.0011048989,0.0007034302,0.9853249,0.01286678
69674-66-4,0.07345984,0.23421955,0.688646,0.0036746054
1491-59-4,0.008245502,0.7279632,0.25512967,0.0086616855
3818-64-2,0.0150065925,0.11302837,0.8616953,0.01026979
127-69-5,0.00126793,0.009043026,0.5401182,0.44957086
33232-39-2,0.01132695,0.23474506,0.7284773,0.025450708
67557-57-7,0.042391706,0.020448027,0.92970115,0.0074590747
31828-50-9,0.00011012611,0.00032303165,0.0015317971,0.998035
50-60-2,0.0020058046,0.018988589,0.97837985,0.000625783
615-50-9,0.00035559793,0.9389304,0.06069391,2.0058755e-05
20405-19-0,1.2649115e-05,0.00015537645,0.9997323,9.961613e-05
41468-25-1,0.016430771,0.0009782545,0.119073525,0.8635174
21593-23-7,0.0024693361,0.002562605,0.03334512,0.96162295
5697-56-3,0.07965428,0.0028696754,0.892406,0.025070103
127245-20-9,0.00036324756,0.019456876,0.97688204,0.0032979122
33494-80-3,0.030803392,0.002518098,0.9583038,0.008374726
76714-88-0,0.0005984365,0.014471603,0.98066676,0.0042631705
10563-70-9,0.0015576866,0.38352785,0.6147967,0.00011779899
69-53-4,0.00081937446,0.00021275516,0.009554978,0.98941296
26787-78-0,0.00026824066,0.00039177563,0.0029344065,0.9964056
27833-18-7,0.00049130054,0.0024402726,0.5896864,0.407382
52093-21-7,0.00034473068,0.0022802176,0.009807646,0.9875674
31900-04-6,3.0405494e-05,4.1378335e-05,0.0014859892,0.99844223
306-37-6,0.005755634,0.91700864,0.07622352,0.0010122282
59-42-7,0.040350996,0.7997266,0.15827352,0.0016488745
55-31-2,0.00083300454,0.17804305,0.81661636,0.0045076422
28213-87-8,0.9195471,0.0380505,0.04072999,0.0016723932
315-80-0,0.0026542093,0.08970167,0.8993782,0.008265949
27203-92-5,0.007367169,0.8518266,0.14053716,0.00026905496
1229-29-4,0.0038831923,0.011277405,0.9848018,3.7561746e-05
60525-15-7,0.00498349,0.6321101,0.36142093,0.0014854807
2052-46-2,0.0013264442,0.13263565,0.8659313,0.00010656815
475-81-0,0.0022624522,0.18824868,0.8045809,0.0049079233
50-52-2,0.00049094297,0.0013930103,0.99663913,0.0014768691
1982-36-1,0.00022451956,0.024730435,0.9731814,0.0018636391
52-26-6,0.0015703532,0.03975281,0.95856506,0.0001118196
15686-83-6,0.0067174747,0.06525154,0.9278681,0.00016285646
4685-14-7,0.7313937,0.035734642,0.22921985,0.003651859
64-20-0,0.000934761,0.35975668,0.63828117,0.001027405
3818-88-0,0.002403095,0.0014064703,0.9959877,0.00020273957
125401-92-5,0.00034708803,0.035090625,0.0978978,0.8666645
18559-60-9,0.00059558015,0.012525121,0.9607411,0.026138198
34268-69-4,0.0016100026,0.01751707,0.9744596,0.0064133583
3092-17-9,0.0007055327,0.0024190377,0.98415196,0.012723452
98519-48-3,8.363483e-05,0.0052553164,0.9942356,0.0004255274
98519-28-9,1.5030119e-05,0.00016459107,0.99980456,1.5854923e-05
298-59-9,0.0010190606,0.14432055,0.78082883,0.07383153
2302-17-2,0.031065099,0.059750162,0.44581795,0.46336675
382-26-3,0.0011969006,0.012438844,0.9833055,0.0030586817
51276-47-2,7.9476056e-05,0.0015505933,0.024107276,0.97426265
24937-16-4,0.0008278413,0.0071168174,0.3701479,0.6219075
3254-89-5,0.006758557,0.14274386,0.8484879,0.0020096283
