CASRN,LD50_xgboost_ecfp6bits
138113-08-3,0.3982487
1504-74-1,0.68522465
10238-21-8,0.6479536
120-35-4,1.0633843
135-62-6,0.59170765
36968-27-1,0.60397863
1229-55-6,0.7143198
57149-07-2,0.3703526
107707-55-1,0.0759421
107707-39-1,0.18481457
128143-10-2,-0.08497659
93839-20-4,0.8300645
99784-08-4,0.68079513
72956-09-3,0.6076897
374726-62-2,0.23254044
69563-51-5,0.7415426
22839-47-0,0.83844686
5894-79-1,0.9711903
484-20-8,0.6659713
5956-63-8,0.6174139
34580-76-2,0.45716113
14192-26-8,0.65255183
83929-47-9,0.64433414
319-24-4,0.65975714
393-85-1,0.69013697
88599-37-5,0.68273807
16298-03-6,0.90267074
26447-85-8,0.8464813
19190-61-5,0.2690864
43210-67-9,0.397059
145701-23-1,0.35071054
31080-68-9,0.74341124
92823-03-5,-0.16994688
33564-30-6,0.6121339
361377-29-9,0.34807163
68401-82-1,0.7498427
98753-19-6,0.6548593
105239-91-6,0.72679704
32384-65-9,0.78910863
540-97-6,0.90625453
541-02-6,0.90625453
107-51-7,1.0352377
60111-54-8,0.9828593
107-46-0,1.0509834
33204-76-1,0.7490678
75-76-3,1.0044699
388606-32-4,0.62970877
2554-06-5,0.7601351
1719-58-0,0.56536
7787-93-1,0.374795
5578-42-7,0.75453806
149-74-6,0.8130542
1947-37-1,0.099784926
87459-76-5,0.7447847
135158-54-2,0.74234366
68786-66-3,0.41451627
64037-25-8,0.5660982
1115-84-0,1.2240628
67-71-0,0.86761415
247569-56-8,0.7038988
104206-82-8,0.5893744
20945-65-7,0.87500185
335104-84-2,0.29366797
141112-29-0,0.45455882
3710-30-3,0.9028834
86273-46-3,1.1602671
765-12-8,1.3658992
17351-75-6,1.1950452
112-43-6,1.4338285
112-45-8,1.1201266
357-08-4,0.28377473
78467-47-7,0.1060308
83395-33-9,0.12002051
105770-83-0,0.54492337
91832-40-5,0.7627258
28156-60-7,1.1339707
7446-81-3,0.9390744
34462-96-9,0.24109125
66415-55-2,1.2880943
530-48-3,0.9311847
78467-29-5,0.16506489
103361-09-7,0.36236957
68049-83-2,0.22903967
83395-32-8,0.15242334
109-29-5,1.0477948
106-02-5,1.0477948
80584-91-4,0.5719945
6707-60-4,1.0320594
3391-83-1,1.0983784
32539-83-6,1.0315624
505-52-2,1.2419419
111855-65-3,0.7807472
58890-25-8,0.553231
60012-89-7,0.54481196
73963-72-1,0.35358322
111223-26-8,0.6396117
7381-13-7,0.7964787
23847-08-7,0.6520692
971-15-3,0.40868035
2004-62-8,0.93552697
73963-42-5,-0.022842653
127966-78-3,0.36474624
6334-25-4,1.3944216
1531-95-9,0.8441586
76547-98-3,0.6193775
123-99-9,1.2419419
6674-22-2,0.33710042
118314-35-5,0.4847477
78484-08-9,0.069277965
15894-70-9,0.58793086
34580-70-6,0.23087108
34935-15-4,0.37971246
825-51-4,0.8813041
73846-69-2,0.15464875
102601-34-3,0.66736156
10305-41-6,1.3544466
99300-59-1,-0.14753595
78483-88-2,0.21662015
712-50-5,0.72059554
101-87-1,0.5329178
55232-79-6,0.21091361
55232-76-3,0.28089923
55232-78-5,0.16547209
7575-23-7,0.30772153
99189-60-3,0.26909658
60142-95-2,0.25729313
749-02-0,0.055018216
2123-24-2,1.0174234
4985-85-7,1.2768774
82822-14-8,0.79010946
111856-34-9,0.46150056
7365-45-9,0.75693774
4028-32-4,1.0578187
28950-61-0,0.8519845
89667-40-3,0.31921986
78483-90-6,0.284102
78467-50-2,0.2889904
66063-05-6,0.53519213
5610-40-2,0.12844574
10329-95-0,0.6618998
1071-93-8,0.9955886
124-04-9,1.1690335
99300-60-4,-0.1868414
1575-61-7,0.68357354
30194-63-9,0.23364682
839-90-7,0.96251315
15446-08-9,0.97909755
90494-79-4,0.34578016
298-57-7,0.3929009
195252-47-2,-0.043698747
106565-71-3,0.26657656
10329-96-1,0.6419348
97817-06-6,0.29658812
886588-62-1,0.5909431
5763-44-0,0.48454383
87429-91-2,0.33383492
1952-96-1,0.051930215
67075-37-0,0.60629725
110311-27-8,0.54471415
61010-04-6,0.73540425
27076-30-8,1.2498822
27060-91-9,0.5998665
111687-36-6,1.0542489
99300-58-0,-0.24395935
122-68-9,1.0926521
60045-26-3,1.3566666
98519-13-2,0.14564283
98519-07-4,0.20358524
98519-00-7,0.34927636
4471-41-4,0.76842105
93981-02-3,0.9273856
36951-85-6,0.122977085
16142-27-1,0.6377545
66508-37-0,1.0032287
15471-17-7,0.8014836
41123-69-7,1.3547724
82578-51-6,0.30696315
76874-96-9,0.25004485
76874-97-0,0.33739284
34580-73-9,0.5193805
17095-24-8,1.0409214
4994-16-5,1.0078291
104-53-0,1.2013383
5766-67-6,0.19974256
23996-53-4,0.5203093
73803-48-2,0.25765273
76751-94-5,0.42118496
2955-38-6,0.51921827
18818-61-6,0.5642453
69655-05-6,0.7739501
77053-97-5,0.5978583
486460-32-6,-0.32374594
915095-94-2,0.46272504
121808-62-6,0.8066545
53716-82-8,1.0269302
39391-39-4,0.118919276
915095-87-3,0.39279863
314771-88-5,0.03855763
858956-08-8,0.25442305
51981-21-6,0.7718271
9001-73-4,0.6200165
13115-71-4,1.0553845
84611-23-4,0.49609572
58095-31-1,0.54541326
28874-51-3,0.5925758
52079-23-9,0.73836267
53878-49-2,0.5082214
621-95-4,0.59186196
736-30-1,0.8552624
137281-39-1,0.7619595
37286-92-3,0.19880006
494-19-9,0.7080973
697235-49-7,0.7488362
128-08-5,0.77846235
16327-90-5,0.77865815
114369-43-6,0.45643377
72239-31-7,-0.025677426
54941-79-6,0.26098156
131206-85-4,-0.09082322
17471-82-8,0.638218
100981-43-9,0.49600902
3576-64-5,0.8924291
96719-71-0,0.46028113
96719-43-6,0.11539945
96719-45-8,0.51355255
96892-56-7,0.16163725
138117-50-7,0.5236811
98519-08-5,0.1303447
98519-18-7,0.053299554
98532-65-1,0.17194225
116970-50-4,0.6829208
26957-73-3,0.6252559
80-02-4,0.64327586
2871-01-4,0.89794797
6961-46-2,1.1144946
1320-51-0,1.4153563
54941-80-9,0.14562269
54941-66-1,-0.38684404
27097-44-5,-0.08541808
54941-67-2,0.000106983796
22036-77-7,1.018558
84210-62-8,0.5397291
53720-84-6,0.4889476
59277-89-3,0.77829856
20208-21-3,0.7237916
3891-07-4,0.85088366
155601-30-2,0.5079441
93-20-9,1.2216146
1562-00-1,1.3423021
104-66-5,0.8979617
28173-59-3,0.41973692
85-40-5,0.89698106
97519-39-6,0.27728963
87-29-6,1.1466194
178671-69-7,0.58728933
40018-25-5,0.45967236
777-11-7,-0.009777058
281-23-2,0.5565833
32986-56-4,1.2248945
7237-83-4,0.62643677
37248-47-8,0.65309083
203515-86-0,1.2129095
9050-67-3,1.1222572
130796-74-6,-0.0918747
70-00-8,0.06295364
3148-72-9,0.97088933
77054-16-1,0.67300147
303-31-1,0.7181535
53858-86-9,1.2679831
98519-38-1,0.064429216
98532-72-0,0.092743725
36476-78-5,1.015108
19130-96-2,0.7903867
134528-32-8,0.39772663
2157-19-9,0.26906717
7089-59-0,0.5077535
3369-52-6,0.27931136
25451-15-4,0.80097115
5255-75-4,0.7403585
15121-11-6,-0.02067481
56-89-3,1.1611273
1003859-14-0,0.20222282
5588-13-6,1.0328646
73151-29-8,0.41907492
86832-68-0,0.7975792
37106-97-1,1.1188872
1824-50-6,0.44177833
138-59-0,0.8725947
73-22-3,0.55764836
71-00-1,0.9274416
154-23-4,0.7163119
742-01-8,0.29963547
40691-09-6,0.28535184
56-84-8,1.3664585
106691-40-1,0.32519066
136087-85-9,0.2125185
526-98-7,1.4127198
77181-69-2,0.38284445
5536-17-4,0.35134885
58-63-9,0.39536095
31698-14-3,0.610839
72361-00-3,0.5787066
5550-12-9,1.4261647
68-41-7,0.84290487
21700-31-2,0.3798711
5547-29-5,0.94680077
168152-93-0,0.33285943
74860-00-7,0.7277877
168153-00-2,0.55737156
180591-20-2,0.5837183
6386-63-6,0.7106925
538-74-9,0.6812288
91-33-8,0.5716326
541-88-8,0.43006587
13676-54-5,0.45870495
71294-03-6,0.27919537
19719-28-9,0.7102937
553-86-6,0.7155542
120-46-7,0.8295255
85162-11-4,0.54909724
67-52-7,0.79663926
504-17-6,0.7036637
34320-82-6,0.58788383
525-79-1,0.37576875
40718-29-4,0.76702064
71280-74-5,0.45671567
71292-59-6,0.52470356
239110-15-7,0.06960312
54941-81-0,0.16889419
152264-74-9,0.3617892
152264-48-7,0.6999281
152264-27-2,0.38470602
58579-51-4,0.19764014
51411-04-2,0.777349
963-39-3,0.20967603
4553-89-3,1.137006
103-16-2,0.9055202
613-62-7,0.86398256
33215-60-0,0.7180252
33215-59-7,0.6866797
52010-22-7,0.17143926
116337-58-7,-0.018550923
116337-63-4,-0.13929412
53994-73-3,0.740989
100-87-8,0.9415945
64037-18-9,0.5519282
15308-01-7,0.62456983
126-58-9,1.1578754
765-63-9,0.44696757
25155-29-7,1.2106684
17929-34-9,0.77833647
149-44-0,1.2067851
57583-54-7,0.5816236
1324-76-1,1.0632861
54299-17-1,0.93795544
131-92-0,0.5154154
135-57-9,0.76121175
13676-91-0,0.5539384
597-82-0,-0.020181267
52237-03-3,0.9008693
6607-41-6,0.53186554
3905-19-9,0.6417597
6416-68-8,1.179128
31251-03-3,0.05887032
92-94-4,0.5281174
98119-87-0,0.7556383
8003-50-7,0.88867456
35869-64-8,0.5079798
5280-78-4,0.6229982
5124-25-4,0.70811623
42797-18-2,0.67651594
52238-92-3,0.30318353
40618-31-3,0.63598186
1937-35-5,0.53050846
2583-80-4,1.2172713
107934-68-9,0.7036322
4051-63-2,1.0292349
12237-62-6,0.7536741
724-18-5,0.9963694
54660-00-3,0.3711628
2524-64-3,0.5032292
3861-73-2,1.251781
17692-24-9,0.8535482
32500-19-9,1.2662361
82211-24-3,0.68599206
3567-69-9,1.1076307
188425-85-6,0.3758202
948-65-2,0.8652883
17418-58-5,0.814542
8003-22-3,0.66890186
6925-69-5,0.51237774
51671-14-8,0.72066617
2866-43-5,0.87914693
5766-76-7,0.92159086
136687-74-6,0.4856215
60312-67-6,0.018945416
833-50-1,0.7334667
88599-33-1,0.9961769
60919-11-1,0.71305066
7361-93-5,0.64155096
6428-31-5,1.2704017
2429-82-5,1.2739406
39557-39-6,0.40961206
130-20-1,0.6983907
1047-16-1,0.86927956
33955-44-1,0.67497426
71130-54-6,0.38153592
92-69-3,0.61329705
2866-82-2,0.9847854
2784-27-2,0.6994579
275-51-4,0.5030645
15307-93-4,0.4165256
84-65-1,0.9696564
467-69-6,0.72507805
894-86-0,0.8116271
482-89-3,0.706865
74115-24-5,0.61392313
88599-73-9,0.75014776
88599-51-3,0.45731965
120-78-5,0.87071294
80100-23-8,0.75404555
6992-11-6,0.7089317
3564-27-0,1.3252504
945553-94-6,0.49479976
5212-99-7,0.55824554
2611-82-7,1.0609046
83164-33-4,0.2037953
104902-34-3,0.4347318
31684-63-6,0.90884763
53-19-0,0.39591083
64628-44-0,0.20196973
88599-74-0,0.75497925
88599-62-6,0.7096928
27199-40-2,0.1323455
86-84-0,0.7665515
74070-46-5,0.41690677
2783-94-0,1.2683486
101463-69-8,0.42456138
84632-50-8,0.21399261
93839-21-5,0.6992761
60348-77-8,0.7442851
1934-21-0,0.86053723
80-07-9,0.73550355
128-69-8,1.0315962
117-79-3,0.71907717
2464-37-1,0.6321748
77-36-1,0.47704777
39062-72-1,0.3505757
88599-64-8,0.6892492
108935-06-4,0.69656503
34580-63-7,0.41619167
34580-77-3,0.5183625
74697-32-8,0.65058935
22199-08-2,0.85287493
81-83-4,0.74026126
20749-68-2,0.69167393
84-89-9,1.3789638
3173-72-6,0.78880787
81-64-1,0.7609393
41803-58-1,0.7054494
114833-91-9,0.51142544
623-30-3,0.6580334
1086-02-8,0.4476074
56741-95-8,0.61631984
6685-76-3,0.94936997
7450-69-3,0.4204702
18355-25-4,0.4562895
127-52-6,0.56717974
124495-18-7,0.3849279
123172-45-2,0.70408213
64896-26-0,1.2574496
74697-62-4,0.3803333
101-20-2,0.56138045
51410-30-1,0.43345675
80100-26-1,0.55923975
36888-99-0,0.6615012
85-41-6,0.8202684
85813-73-6,0.795938
874819-71-3,0.024126919
3863-80-7,0.45237583
877179-04-9,0.65121984
133-14-2,0.80315024
86479-06-3,0.3710124
74738-17-3,0.6169489
1018-71-9,0.4168774
114607-46-4,0.78300714
402-31-3,0.7666413
2420-17-9,0.6628744
123199-93-9,0.47624692
515-49-1,0.19006681
4156-21-2,0.8677589
2493-02-9,0.6575332
41205-21-4,0.56240547
98-66-8,0.92692184
83121-18-0,0.15179384
6361-21-3,0.6835212
183208-35-7,0.36052567
27896-84-0,0.6713649
23651-95-8,0.84506726
2840-28-0,1.0065781
49860-08-4,0.6266146
70-10-0,0.46518037
77668-43-0,0.3759874
14733-77-8,0.7456174
7474-78-4,1.1652756
121-88-0,0.9265614
93-84-5,0.6264115
2327-02-8,0.69754535
64037-16-7,0.8234232
3238-40-2,1.0191973
66-22-8,0.9282266
5424-01-1,0.88524354
38082-89-2,-0.33329737
34893-92-0,0.76381975
56962-04-0,0.06590178
79622-59-6,0.002810939
35041-16-8,0.63954246
99-11-6,1.043494
64037-29-2,0.817084
5128-28-9,-0.015001331
6331-96-0,1.2147546
1193-24-4,0.855135
1193-21-1,0.51473975
15245-44-0,0.31356338
150114-71-9,0.5126171
2022-85-7,0.6769411
122006-32-0,0.22484604
70701-62-1,0.89637136
9005-38-3,1.0964994
25157-64-6,0.5672623
122005-23-6,0.31193355
94720-90-8,0.9573332
507-55-1,1.095048
422-56-0,0.84059817
2136-79-0,0.8926597
117-08-8,0.7508271
3583-63-9,0.26250985
344-07-0,0.45913085
3576-88-3,0.7039968
110-21-4,1.1166131
123-77-3,0.9193709
1111-78-0,1.1468731
3047-33-4,0.7932162
2736-18-7,0.51741225
932-64-9,0.75533277
311-89-7,0.68063724
754-91-6,-0.018062133
355-42-0,0.57911354
375-45-1,0.5095916
382-28-5,0.15994841
2356-53-8,0.901057
76-11-9,0.3610236
75-71-8,0.5586254
14852-17-6,1.1532961
74-82-8,0.9034256
2402-58-6,1.3666612
98519-37-0,-0.02361846
41519-23-7,1.0475292
2152-44-5,-0.23525569
26184-62-3,1.1742772
873888-84-7,0.7268623
105-90-8,1.4901844
127-43-5,0.91939473
125055-51-8,0.6145325
98519-32-5,0.03820822
143314-16-3,0.54149
119637-67-1,0.28216904
26266-57-9,1.4933969
191217-81-9,0.3387577
98519-06-3,0.15178211
98519-11-0,-0.0023404246
98519-31-4,0.20904173
52756-22-6,0.35364908
2345-24-6,1.4598526
81334-34-1,0.75924593
98519-35-8,0.015542393
1695-77-8,0.016155206
98519-26-7,0.33638686
31828-50-9,1.0126377
127245-20-9,0.054972183
33494-80-3,1.0128754
26787-78-0,1.1265471
27833-18-7,0.4366105
52093-21-7,0.96666753
31900-04-6,0.8531337
18559-60-9,-0.16984001
98519-48-3,0.029965632
98519-28-9,0.11873363
382-26-3,0.91147345
24937-16-4,1.2319419
34493-98-6,1.2324599
20846-91-7,0.8262969
25546-65-0,0.9248711
29701-07-3,1.2931356
2387-59-9,1.4058712
13007-85-7,1.4094664
59866-21-6,1.1981469
133-66-4,1.1041691
