CASRN,EPA_xgboost_maccs-1,EPA_xgboost_maccs-2,EPA_xgboost_maccs-3,EPA_xgboost_maccs-4
89426-99-3,0.9379014,0.04684608,0.009164715,0.006087804
89427-01-0,0.87578017,0.08600412,0.027513115,0.0107025765
89427-00-9,0.85919917,0.09623524,0.03468949,0.00987614
64037-29-2,0.0109343715,0.025073191,0.30265912,0.6613333
88-89-1,0.40905535,0.13853173,0.38910237,0.06331051
4515-30-4,0.019404663,0.20929557,0.3113172,0.45998254
1817-73-8,0.10340592,0.4813282,0.22763546,0.18763041
5388-62-5,0.06276811,0.24576518,0.52464855,0.16681819
120-97-8,0.017346203,0.045975603,0.7243408,0.21233743
634-93-5,0.020473683,0.22185205,0.72000587,0.03766841
88-06-2,0.0942308,0.25207686,0.61640984,0.037282474
634-90-2,0.0229673,0.1521671,0.7097323,0.11513326
89-32-7,0.03480712,0.12975076,0.53979194,0.29565015
20103-09-7,0.037186183,0.3077406,0.6132694,0.04180381
6627-34-5,0.03673604,0.33329377,0.53272676,0.097243465
2338-24-1,0.5420082,0.33975312,0.064262055,0.05397655
6609-40-1,0.62669104,0.30977392,0.048123177,0.015411843
89426-96-0,0.9037627,0.0657139,0.02280471,0.007718667
2338-25-2,0.9237898,0.058448594,0.010608238,0.0071534254
39215-09-3,0.9356684,0.046086196,0.011450341,0.006795068
5285-41-6,0.018403176,0.09972744,0.8689193,0.012950107
1750-46-5,0.03196153,0.26217708,0.610583,0.095278375
64037-08-7,0.04096742,0.27377215,0.64102864,0.044231772
327-92-4,0.043453015,0.3958506,0.4575304,0.10316595
39227-28-6,0.74018246,0.05090212,0.16175932,0.047156084
19408-74-3,0.8236714,0.027282337,0.12206278,0.026983451
95-94-3,0.020792484,0.12768348,0.76044744,0.09107659
2578-45-2,0.031448986,0.5220827,0.3394789,0.106989466
15878-00-9,0.04281744,0.4694302,0.44330817,0.044444185
1193-24-4,0.012672681,0.120980196,0.52254504,0.3438021
1193-21-1,0.043223012,0.37533057,0.52689296,0.054553445
89427-25-8,0.9075983,0.07474103,0.009966552,0.007694166
6609-42-3,0.8594351,0.107807636,0.024555461,0.008201779
89457-11-4,0.92430097,0.056402486,0.012249255,0.007047346
6609-43-4,0.7392917,0.20670474,0.041160114,0.012843423
24994-55-6,0.7201543,0.18779966,0.056596164,0.03544989
19690-31-4,0.50731313,0.28284982,0.13709405,0.07274302
2338-27-4,0.9017192,0.06885486,0.022326816,0.007099087
53615-22-8,0.9438216,0.04107795,0.0097428,0.005357651
89427-17-8,0.9293907,0.05108689,0.011416327,0.008106115
15245-44-0,0.22811696,0.15941723,0.33668184,0.27578396
27811-88-7,0.09849136,0.28641778,0.47797796,0.1371129
36117-76-7,0.03559755,0.13494304,0.7073603,0.122099064
50995-94-3,0.018403176,0.09972744,0.8689193,0.012950107
35822-46-9,0.7740576,0.038241956,0.14986086,0.037839588
89427-15-6,0.8717247,0.093398824,0.02694985,0.007926577
363-72-4,0.054188482,0.17867926,0.60835844,0.15877376
3393-59-7,0.9237898,0.058448594,0.010608238,0.0071534254
1982-55-4,0.05266275,0.2707741,0.5954689,0.0810943
8003-46-1,0.10007535,0.40082613,0.35603055,0.14306799
58-90-2,0.09232995,0.25352877,0.6211661,0.032975152
608-93-5,0.027253268,0.15349849,0.73459566,0.084652536
6515-38-4,0.035086453,0.2067323,0.70689917,0.051282022
150114-71-9,0.02114125,0.11482347,0.62658817,0.23744711
24598-73-0,0.0065169493,0.039629795,0.3605176,0.5933357
31876-38-7,0.035087135,0.119451866,0.76893806,0.076523
3034-38-6,0.05755731,0.3675241,0.5354152,0.03950344
452-06-2,0.035651557,0.65872633,0.27823788,0.027384235
2308-57-8,0.015213208,0.12764272,0.7014083,0.15573572
2022-85-7,0.033928487,0.20573753,0.70266473,0.057669293
2380-63-4,0.011891502,0.49711075,0.4442178,0.04677998
13230-99-4,0.009031808,0.044347707,0.5145757,0.43204477
1970-40-7,0.07855718,0.21442023,0.6573458,0.049676754
122006-32-0,0.16383623,0.42607754,0.33303666,0.07704957
87-56-9,0.038734846,0.41487545,0.43627474,0.11011496
75-87-6,0.039412994,0.36287108,0.45901138,0.1387046
75-12-7,0.028737593,0.34099573,0.56305665,0.06720999
288-88-0,0.030181725,0.28039226,0.65367746,0.03574861
73-24-5,0.02161426,0.5356254,0.388633,0.05412731
13231-00-0,0.011633448,0.054589417,0.5686212,0.3651559
61-82-5,0.025764031,0.36824414,0.57052743,0.03546437
4005-51-0,0.043174725,0.5151961,0.41312817,0.028501032
64-18-6,0.048358683,0.27427727,0.4897112,0.18765287
1071-98-3,0.1662588,0.6208019,0.18042198,0.032517318
3018-12-0,0.12828664,0.5745325,0.24283858,0.054342262
670-54-2,0.14144047,0.4180288,0.38442683,0.056103878
1897-45-6,0.080530465,0.30909586,0.55153567,0.058837958
16212-28-5,0.080197915,0.5649909,0.3355078,0.019303387
13063-43-9,0.10927359,0.557682,0.27689338,0.056151047
376-53-4,0.14939107,0.4896826,0.26036388,0.100562476
75-15-0,0.06749623,0.46328408,0.33257645,0.1366432
3212-26-8,0.8432987,0.08277216,0.031433664,0.042495493
70701-62-1,0.020323051,0.0829501,0.56028605,0.3364408
1024-57-3,0.4653191,0.38613036,0.0779228,0.07062776
39765-80-5,0.11056678,0.3103292,0.35336736,0.22573665
9005-38-3,0.042546995,0.052422564,0.38532662,0.5197038
3447-87-8,0.21262561,0.3893243,0.23999438,0.15805574
27304-13-8,0.6491162,0.21503496,0.069613986,0.06623486
297-78-9,0.17441751,0.42935288,0.2213398,0.17488985
14788-97-7,0.062274586,0.65016925,0.21350683,0.07404929
2418-14-6,0.0377882,0.08899363,0.47703227,0.39618593
79-34-5,0.036742274,0.4322899,0.36111435,0.16985345
25157-64-6,0.0045149727,0.026909165,0.10478624,0.8637896
77439-76-0,0.16346592,0.22202481,0.52152413,0.09298516
4124-30-5,0.024306927,0.51521206,0.33638054,0.12410046
76840-12-5,0.05980008,0.2840088,0.6043677,0.05182346
1768-31-6,0.045568842,0.46771,0.39192086,0.094800286
2156-56-1,0.03373173,0.49266675,0.41369388,0.059907682
122005-23-6,0.10965301,0.20681036,0.6199127,0.063623965
39801-14-4,0.053366728,0.19573912,0.27940995,0.47148418
302-17-0,0.04449869,0.28693935,0.4963925,0.17216942
26675-46-7,0.05371892,0.18847135,0.3378294,0.41998038
13838-16-9,0.059143435,0.21573877,0.35807464,0.36704317
94720-90-8,0.049956225,0.22014095,0.28396234,0.44594043
376-72-7,0.04211029,0.35072088,0.50217104,0.104997784
1546-95-8,0.037942283,0.31556645,0.5457546,0.10073665
76-21-1,0.044597797,0.35980442,0.49291286,0.1026849
507-55-1,0.051541496,0.27099356,0.35091504,0.32654992
354-15-4,0.053026676,0.30722994,0.33076125,0.30898216
422-56-0,0.053026676,0.30722994,0.33076125,0.30898216
151-67-7,0.047691554,0.31718507,0.31384686,0.3212765
31335-41-8,0.0459737,0.62617135,0.2643385,0.06351641
67-66-3,0.03800193,0.43914548,0.35405034,0.16880225
75-27-4,0.03893191,0.4136261,0.35996002,0.18748195
3268-87-9,0.7971752,0.03254724,0.13684702,0.03343046
2136-79-0,0.030989738,0.1421537,0.6570117,0.16984484
117-08-8,0.1250081,0.30325878,0.4689571,0.102776036
2227-17-0,0.03696697,0.4447011,0.3179372,0.2003947
89427-41-8,0.59986746,0.3275588,0.054330055,0.018243724
14863-50-4,0.80986637,0.1329436,0.028982643,0.02820735
4205-98-5,0.6229724,0.31762767,0.043700296,0.015699603
2355-43-3,0.87677324,0.089392796,0.02371226,0.010121727
89427-27-0,0.90129066,0.07446136,0.017419474,0.00682848
89427-26-9,0.90129066,0.07446136,0.017419474,0.00682848
18225-94-0,0.90129066,0.07446136,0.017419474,0.00682848
89427-32-7,0.94253325,0.040575035,0.010073068,0.0068186917
89427-44-1,0.49912784,0.16299772,0.17028463,0.1675898
2338-29-6,0.9093527,0.064301856,0.018908212,0.007437196
4228-93-7,0.9356684,0.046086196,0.011450341,0.006795068
3583-63-9,0.033224154,0.20701264,0.6467656,0.112997584
3470-17-5,0.02373584,0.12302658,0.6721435,0.18109408
82-68-8,0.026582902,0.23322548,0.6926119,0.047579788
87-86-5,0.04482357,0.3239259,0.5974996,0.03375095
18964-31-3,0.064196035,0.28396207,0.6186679,0.033174016
344-07-0,0.04169689,0.1460036,0.7113704,0.10092907
118-74-1,0.02601018,0.15129013,0.7242245,0.09847513
76840-13-6,0.15057044,0.26491338,0.5332739,0.051242284
1134-04-9,0.06522726,0.26214653,0.5878014,0.084824815
2176-62-7,0.03420943,0.19109954,0.69921243,0.07547858
15743-13-2,0.07541939,0.54317045,0.30062848,0.08078164
67403-00-3,0.033408638,0.30031762,0.58430266,0.0819711
6012-97-1,0.0493726,0.43189728,0.45940146,0.05932868
87-68-3,0.030107716,0.49070525,0.42687848,0.052308504
3424-05-3,0.03844727,0.24317515,0.6755056,0.042871974
2514-52-5,0.07814047,0.47689956,0.35825777,0.08670218
50-71-5,0.018961778,0.037908886,0.29027578,0.65285355
706-79-6,0.084846795,0.3879432,0.3018752,0.22533473
66257-53-2,0.021547576,0.037916694,0.5065908,0.43394494
7682-38-4,0.17559256,0.36766112,0.4040696,0.05267677
127-18-4,0.030107716,0.49070525,0.42687848,0.052308504
6984-99-2,0.058299504,0.4682121,0.3037498,0.16973859
79-52-7,0.050853476,0.44077003,0.31198657,0.19638996
116-16-5,0.040346574,0.45723125,0.42876086,0.07366137
335-76-2,0.050719883,0.34251654,0.48053104,0.12623253
3825-26-1,0.04592469,0.3503917,0.52365065,0.08003299
3794-64-7,0.051006425,0.42616832,0.40827286,0.11455236
76-05-1,0.032577816,0.36868376,0.48652452,0.11221387
650-51-1,0.027642801,0.45314988,0.40181664,0.11739067
76-02-8,0.034207616,0.38182443,0.44596407,0.13800387
3576-88-3,0.008950205,0.35497707,0.5867662,0.049306564
108-78-1,0.018917626,0.40372363,0.5527706,0.024588114
110-21-4,0.03510838,0.07181218,0.32983446,0.56324494
541-53-7,0.367913,0.41429374,0.19839346,0.019399796
123-77-3,0.020866517,0.15216987,0.66378814,0.1631755
57-13-6,0.027597817,0.10829774,0.7765189,0.087585546
556-88-7,0.04279274,0.42588934,0.3927334,0.13858451
1758-73-2,0.3456617,0.22725591,0.22859606,0.19848631
127-07-1,0.022322878,0.047844034,0.73936987,0.19046324
79-19-6,0.6901332,0.11868612,0.17909467,0.01208601
6846-35-1,0.062180914,0.6820051,0.20095605,0.054857984
1111-78-0,0.030298466,0.1966901,0.5443378,0.2286736
3047-33-4,0.011984606,0.058272164,0.48348752,0.44625568
2736-18-7,0.0153680565,0.08572092,0.80229455,0.09661649
932-64-9,0.011957889,0.19399129,0.56497496,0.22907585
2893-78-9,0.01410553,0.20643409,0.68163913,0.097821236
2428-04-8,0.025479946,0.5994867,0.3572459,0.017787486
108-77-0,0.053226236,0.29888833,0.585616,0.06226942
51580-86-0,0.01360346,0.18086435,0.7355273,0.070004866
87-90-1,0.008997022,0.05851463,0.87406874,0.058419615
463-71-8,0.088529445,0.4809392,0.3430312,0.08750013
2385-85-5,0.053366728,0.19573912,0.27940995,0.47148418
311-89-7,0.09118178,0.34671625,0.34638277,0.21571918
754-91-6,0.12536915,0.35812068,0.2679879,0.24852228
29457-72-5,0.03719706,0.41930914,0.46244815,0.08104567
307-35-7,0.16153145,0.5527851,0.23290044,0.052782986
355-42-0,0.050086506,0.2663903,0.31364405,0.36987913
375-73-5,0.05233319,0.42473394,0.43500555,0.08792731
375-45-1,0.03151671,0.25369433,0.30388895,0.4109
375-34-8,0.04290844,0.2587959,0.24669412,0.4516015
382-28-5,0.07585484,0.17547745,0.60458916,0.14407857
358-21-4,0.061523452,0.23170754,0.43516234,0.27160665
422-81-1,0.03151671,0.25369433,0.30388895,0.4109
2356-53-8,0.053611618,0.23692062,0.40439916,0.30506858
76-11-9,0.03151671,0.25369433,0.30388895,0.4109
76-06-2,0.12662175,0.48027182,0.30010983,0.0929966
1493-13-6,0.03889297,0.6906572,0.18210676,0.08834302
75-71-8,0.053026676,0.30722994,0.33076125,0.30898216
594-42-3,0.06963793,0.44300148,0.40355152,0.08380903
14852-17-6,0.020350695,0.11700091,0.6764658,0.1861826
21351-39-3,0.024491072,0.0878454,0.5367605,0.35090303
821-06-7,0.07151262,0.4800494,0.38055286,0.067885146
2961-68-4,0.12100916,0.59342265,0.2620653,0.023502897
1689-83-4,0.16279158,0.36001074,0.44323963,0.033958055
74-82-8,0.029629387,0.22996685,0.55746484,0.18293889
5348-97-0,0.023561839,0.30475932,0.5790153,0.092663504
2402-58-6,0.004578749,0.019911006,0.25237942,0.7231309
107-66-4,0.020791354,0.03591905,0.80247307,0.14081651
98519-37-0,0.002545727,0.038048714,0.9499447,0.009460882
36105-20-1,0.008216026,0.13874601,0.6858289,0.16720909
23142-01-0,0.008540322,0.17852856,0.73862875,0.07430235
17243-64-0,0.00944806,0.0771576,0.34694597,0.5664484
10544-63-5,0.012401739,0.11018375,0.55198485,0.3254296
41519-23-7,0.0033179852,0.02637888,0.2905095,0.67979366
2152-44-5,0.03125401,0.014521689,0.916522,0.037702307
3734-16-5,0.054464813,0.5423984,0.37405998,0.029076813
26184-62-3,0.016891854,0.089270316,0.75164884,0.14218898
873888-84-7,0.012805388,0.1706831,0.5903831,0.22612835
79241-46-6,0.021349404,0.06303719,0.63528913,0.2803243
80828-32-6,0.020333951,0.044592865,0.38026884,0.5548043
105-90-8,0.0012109446,0.0042840955,0.09107956,0.90342534
127-43-5,0.010086544,0.032004926,0.4878403,0.47006825
125055-51-8,0.0075587207,0.83084184,0.13723493,0.02436447
25360-10-5,0.008712197,0.05498477,0.6182258,0.31807727
98519-32-5,0.002784265,0.039299328,0.9489967,0.008919651
20769-36-2,0.010681292,0.36491114,0.6104293,0.0139783425
50-13-5,0.013848556,0.67968625,0.28217122,0.024294006
113-42-8,0.19514827,0.22901832,0.4479973,0.12783605
143314-16-3,0.06915492,0.22257252,0.6794902,0.028782386
57-09-0,0.019404247,0.3813146,0.54036015,0.05892103
13473-38-6,0.014757748,0.24885194,0.70856214,0.0278282
119637-67-1,0.00970646,0.08752157,0.67464566,0.22812632
26266-57-9,0.010850947,0.033534378,0.28425702,0.67135763
191217-81-9,0.04869344,0.44531602,0.472912,0.03307856
98519-06-3,0.0018554877,0.028852286,0.9616606,0.007631573
437-38-7,0.010763977,0.40706423,0.5392783,0.042893484
1209-98-9,0.023276832,0.30401936,0.6220006,0.05070329
98519-11-0,0.011451274,0.095164895,0.85552305,0.037860777
98519-31-4,0.0025443432,0.028210629,0.9548246,0.014420371
3810-80-8,0.033943884,0.69054,0.23798178,0.037534297
140-89-6,0.032478746,0.28598452,0.6064317,0.07510503
52756-22-6,0.010775085,0.06786935,0.79219884,0.12915672
2345-24-6,0.0017736807,0.0056106863,0.09859108,0.89402455
81334-34-1,0.027200734,0.12655006,0.22946444,0.61678475
52-53-9,0.019687701,0.25493038,0.62635446,0.099027485
2430-22-0,0.005066431,0.02987637,0.47437355,0.49068365
68099-86-5,0.008856201,0.11651614,0.84931767,0.025309943
13076-17-0,0.024844408,0.053111136,0.6115227,0.31052175
87674-68-8,0.029788693,0.0960715,0.8064088,0.06773099
15932-80-6,0.005202949,0.012390534,0.5855063,0.39690018
72619-34-2,0.036970343,0.66361123,0.19591324,0.10350516
98519-35-8,0.003448417,0.029019987,0.94845635,0.019075228
145-41-5,0.029773952,0.07254757,0.57282037,0.3248581
901-82-6,0.35600132,0.17074783,0.2890849,0.18416594
1695-77-8,0.020461544,0.047551394,0.2903842,0.6416028
14026-03-0,0.07718709,0.43352124,0.46388814,0.02540348
98519-26-7,0.0019209856,0.024532191,0.96491176,0.008635088
33402-03-8,0.018834423,0.15040414,0.75972146,0.07104001
23239-51-2,0.020013347,0.13855013,0.77471447,0.066722095
69674-66-4,0.009592771,0.11498775,0.7895654,0.08585413
1491-59-4,0.0632523,0.4743485,0.41891557,0.043483656
3818-64-2,0.014879106,0.2521957,0.6155782,0.117347084
127-69-5,0.009564602,0.059492253,0.5361297,0.39481342
33232-39-2,0.0076703588,0.07722463,0.8500635,0.06504152
67557-57-7,0.07382704,0.20604852,0.5941243,0.12600015
31828-50-9,0.006851595,0.0069767633,0.12670296,0.8594687
50-60-2,0.06423924,0.2416376,0.6538051,0.040318124
615-50-9,0.022323022,0.3449317,0.602743,0.03000225
20405-19-0,0.018323887,0.08481489,0.8238791,0.07298211
41468-25-1,0.08865556,0.081439056,0.47786677,0.3520386
21593-23-7,0.01621583,0.013460542,0.52630806,0.44401556
5697-56-3,0.0409502,0.032811627,0.6414199,0.28481826
127245-20-9,0.10364116,0.064376876,0.79154265,0.040439367
33494-80-3,0.035095155,0.072118685,0.5173862,0.37539998
76714-88-0,0.031374957,0.18802887,0.7142927,0.066303484
10563-70-9,0.021283388,0.418647,0.5410841,0.018985517
69-53-4,0.0042818575,0.005849991,0.10876318,0.88110495
26787-78-0,0.0088150585,0.013447769,0.15063111,0.82710606
27833-18-7,0.049432766,0.0399309,0.5895803,0.32105607
52093-21-7,0.009004451,0.041301984,0.1375462,0.8121473
31900-04-6,0.0012506769,0.010554857,0.10093023,0.88726425
306-37-6,0.0343643,0.732855,0.21127117,0.021509532
59-42-7,0.14942597,0.29640663,0.5165779,0.037589543
55-31-2,0.039108858,0.21516828,0.66934943,0.076373436
28213-87-8,0.33878726,0.21394606,0.4214787,0.025787927
315-80-0,0.0064591444,0.08166914,0.86074597,0.05112575
27203-92-5,0.08087682,0.5143043,0.33745787,0.06736109
1229-29-4,0.020091359,0.5032616,0.4624998,0.014147192
60525-15-7,0.07326716,0.4760032,0.38312215,0.067607455
2052-46-2,0.05576331,0.44246387,0.47778037,0.023992479
475-81-0,0.041936383,0.2403566,0.6878209,0.029886112
50-52-2,0.011657345,0.19734384,0.7448732,0.046125636
1982-36-1,0.020152284,0.3250886,0.55697775,0.09778135
52-26-6,0.029448595,0.527868,0.41789928,0.024784166
15686-83-6,0.029376239,0.3526384,0.5886611,0.029324273
4685-14-7,0.113030635,0.45706075,0.3621329,0.06777573
64-20-0,0.08109739,0.40256587,0.44721937,0.06911739
3818-88-0,0.031191288,0.27206892,0.6838418,0.012897987
125401-92-5,0.0148186255,0.13204588,0.46195865,0.39117688
18559-60-9,0.052848868,0.11558713,0.72745,0.10411402
34268-69-4,0.016118463,0.52938455,0.3797117,0.07478526
3092-17-9,0.03013739,0.07679245,0.61888546,0.2741847
98519-48-3,0.009776899,0.08709136,0.8718822,0.031249568
98519-28-9,0.002835733,0.024372859,0.95733786,0.015453515
298-59-9,0.021833122,0.3134726,0.5822491,0.08244522
2302-17-2,0.01636524,0.097664975,0.6813799,0.20458989
382-26-3,0.048116192,0.21243432,0.49123207,0.24821736
51276-47-2,0.02340084,0.2936856,0.2870803,0.3958333
24937-16-4,0.015897188,0.16408111,0.4760126,0.34400907
3254-89-5,0.033148378,0.35206658,0.5942199,0.020565128
1235-82-1,0.03630687,0.36482245,0.5732369,0.025633775
31770-74-8,0.066797994,0.28329238,0.45099506,0.19891459
28968-09-4,0.027485915,0.6237798,0.24945001,0.09928431
73954-17-3,0.022440078,0.22654921,0.6810625,0.06994818
19794-93-5,0.0050002844,0.16229513,0.687668,0.14503658
4404-43-7,0.0008680498,0.0030419487,0.024771431,0.97131854
631-06-1,0.01600568,0.35394093,0.5859411,0.044112317
104821-37-6,0.022853,0.4132577,0.49334478,0.07054451
18262-71-0,0.034473464,0.4433966,0.4951453,0.026984636
38260-01-4,0.017191518,0.13346648,0.8264055,0.022936441
34493-98-6,0.0039323303,0.008771475,0.0743359,0.9129603
85095-76-7,0.10779305,0.29555452,0.47745883,0.11919357
20846-91-7,0.0037679519,0.026377195,0.2675067,0.7023482
14769-73-4,0.0758843,0.5986218,0.21884279,0.10665116
3736-92-3,0.0064133625,0.17323008,0.7093098,0.11104675
3443-15-0,0.08370341,0.27720502,0.55105805,0.08803352
53885-35-1,0.033248913,0.26828375,0.65655726,0.04191009
58001-44-8,0.098918006,0.054688405,0.40812325,0.43827033
25546-65-0,0.0075226123,0.005772913,0.056468878,0.9302356
29701-07-3,0.003906532,0.007175276,0.05572999,0.9331882
2387-59-9,0.011374388,0.034207627,0.293305,0.66111296
4779-94-6,0.030474745,0.2976258,0.6230881,0.048811365
13007-85-7,0.02768507,0.07186822,0.35908976,0.5413569
4988-64-1,0.04673968,0.36315215,0.22315603,0.36695212
61-31-4,0.027125534,0.11454803,0.75703746,0.10128896
15307-79-6,0.022809934,0.3359875,0.5441222,0.09708034
5736-15-2,0.08783259,0.18620956,0.6090439,0.11691395
59866-21-6,0.046695925,0.12954418,0.409598,0.4141619
144-49-0,0.8762861,0.05682207,0.060750134,0.006141678
367-51-1,0.040072553,0.28297576,0.46735102,0.20960069
74089-28-4,0.022277838,0.13971113,0.7322441,0.10576694
3926-62-3,0.20000233,0.47969568,0.25755823,0.06274373
133-66-4,0.0011643161,0.0073976647,0.2115361,0.7799019
132-67-2,0.00587808,0.05954087,0.41153586,0.5230452
17804-49-8,0.0011747605,0.005795044,0.12996052,0.86306965
12002-54-9,0.010949742,0.09056964,0.8194239,0.079056725
13324-20-4,0.0015819694,0.008268328,0.21128762,0.7788621
111199-29-2,0.019195743,0.19804369,0.47889417,0.30386636
63868-75-7,0.007997496,0.46417832,0.47497883,0.052845318
612-83-9,0.017702697,0.21259327,0.5695341,0.20016992
50594-66-6,0.07831715,0.12889935,0.56548333,0.22730017
1003-40-3,0.025737755,0.5570757,0.3900363,0.027150255
34465-46-8,0.8007529,0.030248474,0.13989905,0.02909958
25167-83-3,0.119062796,0.26112702,0.5826304,0.037179798
156-62-7,0.18873459,0.5250407,0.25978798,0.026436737
590-28-3,0.034999516,0.35198548,0.46774,0.145275
28548-09-6,0.51537204,0.37917164,0.055041198,0.050415136
2545-60-0,0.019711586,0.11553011,0.43009144,0.4346668
10543-95-0,0.080253266,0.37981835,0.34636864,0.19355972
20769-85-1,0.0101486035,0.17020887,0.7260493,0.093593255
35453-19-1,0.008925367,0.03359404,0.52059025,0.43689033
17980-47-1,0.007097127,0.01843169,0.65198493,0.32248625
118134-30-8,0.009062245,0.23276073,0.7266124,0.031564657
7396-58-9,0.019548304,0.3869715,0.5300085,0.06347171
3806-34-6,0.25669694,0.10971709,0.15530223,0.4782838
14338-82-0,0.0074221245,0.056354146,0.40442204,0.5318017
63449-39-8,0.008022697,0.078583896,0.3492786,0.5641148
381209-09-2,0.0096460525,0.04171292,0.78628093,0.1623601
35265-04-4,0.009960177,0.09541218,0.8175804,0.077047266
1335-46-2,0.009180782,0.03450911,0.6608434,0.29546678
3681-71-8,0.004900942,0.022575907,0.27896944,0.6935537
3332-27-2,0.034323037,0.22255719,0.6972267,0.045893032
16415-12-6,0.010537765,0.02255798,0.5943799,0.37252435
111-82-0,0.0052877446,0.021397933,0.2916402,0.6816742
112-85-6,0.0063289194,0.029715786,0.4263946,0.5375607
19035-79-1,0.0057147243,0.019350061,0.75217277,0.2227625
5894-60-0,0.013819233,0.0880971,0.6418798,0.25620383
112-05-0,0.0063289194,0.029715786,0.4263946,0.5375607
