CASRN,Toxic_xgboost_ecfp6bits-0,Toxic_xgboost_ecfp6bits-1
5994-61-6,0.7170609,0.28293908
5336-53-8,0.18501246,0.81498754
180591-20-2,0.4391871,0.5608129
112733-06-9,0.67725366,0.32274634
64211-46-7,0.57179946,0.42820054
20187-55-7,0.33091825,0.66908175
86598-92-7,0.4130838,0.5869162
6386-63-6,0.4149608,0.5850392
103-50-4,0.34493077,0.65506923
538-74-9,0.36573237,0.6342676
91-33-8,0.56171006,0.43828994
534-07-6,0.16579068,0.8342093
623-25-6,0.22038072,0.7796193
6586-89-6,0.23830366,0.76169634
541-88-8,0.19760132,0.8023987
101-81-5,0.42200452,0.5779955
101-77-9,0.23155862,0.7684414
13676-54-5,0.373585,0.626415
101-76-8,0.34348857,0.6565114
101-14-4,0.3803802,0.6196198
51944-41-3,0.71752715,0.28247288
120-32-1,0.42709732,0.5729027
9084-06-4,0.8722209,0.12777911
92-81-9,0.492998,0.507002
27311-52-0,0.3403862,0.6596138
97-23-4,0.32564557,0.67435443
5178-56-3,0.26104426,0.73895574
57165-58-9,0.5859038,0.41409618
51484-40-3,0.41001546,0.58998454
63-98-9,0.5083543,0.49164566
103-82-2,0.5060439,0.49395612
17518-47-7,0.089803874,0.9101961
71294-03-6,0.3946578,0.6053422
15992-13-9,0.77613294,0.22386707
62809-33-0,0.67661166,0.3233883
69002-85-3,0.30900544,0.69099456
34645-84-6,0.4134302,0.5865698
86335-26-4,0.45549828,0.5445017
19719-28-9,0.43045223,0.5695478
61941-56-8,0.6605176,0.3394824
553-86-6,0.24665278,0.7533472
19386-45-9,0.15802145,0.84197855
66-76-2,0.20057988,0.7994201
29110-48-3,0.33607,0.66393
85-34-7,0.3639512,0.6360488
120-46-7,0.60030895,0.39969105
85162-11-4,0.40290815,0.59709185
78218-49-2,0.46462476,0.53537524
18046-21-4,0.47222996,0.52777004
67-52-7,0.635124,0.36487597
504-17-6,0.32846016,0.67153984
34320-82-6,0.6650635,0.33493653
2763-96-4,0.48676115,0.51323885
102366-79-0,0.32150078,0.6784992
621-92-1,0.49357718,0.5064228
1214-39-7,0.32682252,0.6731775
538-32-9,0.4460169,0.5539831
13045-62-0,0.39897418,0.6010258
1125-85-5,0.28231263,0.71768737
525-79-1,0.09748876,0.90251124
40718-29-4,0.46706033,0.5329397
71280-74-5,0.29893506,0.70106494
71292-59-6,0.28944123,0.7105588
239110-15-7,0.4223063,0.5776937
1421-23-4,0.33759344,0.66240656
146-22-5,0.38747084,0.61252916
1812-30-2,0.59185445,0.40814558
29975-16-4,0.24461472,0.7553853
2439-99-8,0.7497771,0.2502229
78712-43-3,0.55608135,0.44391865
135838-07-2,0.17122728,0.8287727
54941-81-0,0.33065945,0.66934055
6085-94-5,0.16606039,0.8339396
135810-26-3,0.2865489,0.7134511
152264-74-9,0.42021048,0.5797895
152264-48-7,0.78282374,0.21717624
50264-86-3,0.36879492,0.6312051
152264-27-2,0.45997155,0.54002845
70891-37-1,0.4137802,0.5862198
58579-51-4,0.2910856,0.7089144
50264-69-2,0.54668117,0.4533188
5014-11-9,0.21892327,0.7810767
51411-04-2,0.52751255,0.47248742
14663-23-1,0.3530373,0.6469627
54-87-5,0.4935978,0.5064022
963-39-3,0.52833813,0.47166187
100-51-6,0.5632618,0.4367382
13826-35-2,0.5168654,0.4831346
18773-63-2,0.53110933,0.46889064
4553-89-3,0.95663565,0.043364365
98-00-0,0.55850464,0.44149536
67-47-0,0.7153238,0.28467622
77605-72-2,0.5207362,0.4792638
104-57-4,0.67014533,0.32985467
103-16-2,0.6065788,0.39342114
613-62-7,0.7301061,0.26989388
103-41-3,0.90149903,0.09850097
120-51-4,0.7610502,0.23894975
118-58-1,0.5949163,0.40508372
72850-64-7,0.53164876,0.46835127
501-53-1,0.46597463,0.5340254
51594-83-3,0.55154765,0.44845235
33215-60-0,0.38415247,0.6158475
33215-59-7,0.2746181,0.7253819
55203-12-8,0.61939526,0.38060474
52010-22-7,0.38850486,0.61149514
27355-22-2,0.4279608,0.5720392
62501-39-7,0.40333974,0.59666026
116337-58-7,0.72938156,0.27061844
116337-63-4,0.60250103,0.39749897
122-59-8,0.46009552,0.5399045
120-23-0,0.8135402,0.18645975
55335-06-3,0.4049101,0.5950899
69377-81-7,0.6607764,0.33922365
640-19-7,0.34262526,0.65737474
450-55-5,0.26819396,0.73180604
404-42-2,0.19868803,0.80131197
351-05-3,0.24158835,0.75841165
457-43-2,0.27228755,0.72771245
1737-17-3,0.46418417,0.53581583
100-53-8,0.3773868,0.6226132
59021-02-2,0.1644218,0.8355782
405-30-1,0.3668648,0.6331352
538-28-3,0.318574,0.681426
4357-96-4,0.3789853,0.6210147
53994-73-3,0.8848966,0.1151034
137927-75-4,0.16004163,0.83995837
18504-81-9,0.250624,0.749376
141-84-4,0.23870939,0.7612906
18527-35-0,0.21246064,0.78753936
6274-27-7,0.5390674,0.46093258
32991-48-3,0.64710927,0.35289073
100-87-8,0.7284744,0.27152565
29727-70-6,0.9253743,0.074625686
68291-97-4,0.4492256,0.5507744
100-44-7,0.30486327,0.6951367
100-14-1,0.15550828,0.8444917
53874-66-1,0.47033685,0.52966315
6959-48-4,0.20857769,0.7914223
38721-71-0,0.2507307,0.7492693
86-52-2,0.1922676,0.8077324
6959-47-3,0.36807245,0.63192755
96-19-5,0.16753417,0.8324658
17293-03-7,0.23931658,0.7606834
532-27-4,0.32300514,0.67699486
6305-04-0,0.24454963,0.75545037
4252-78-2,0.31916773,0.68083227
10436-39-2,0.18772435,0.81227565
79-07-2,0.16897273,0.83102727
64037-18-9,0.29996043,0.70003957
15308-01-7,0.24620646,0.75379354
79-04-9,0.1538105,0.8461895
51632-16-7,0.35240018,0.6475998
73866-23-6,0.36219054,0.63780946
683-57-8,0.47088498,0.529115
79-08-3,0.5232395,0.47676048
126-58-9,0.67097807,0.32902193
12712-28-6,0.263578,0.736422
4196-86-5,0.7510595,0.24894051
78-11-5,0.27391696,0.72608304
77-86-1,0.5951541,0.4048459
126-11-4,0.50499946,0.49500054
58138-08-2,0.3902707,0.6097293
625-89-8,0.19903785,0.80096215
376-90-9,0.6451214,0.3548786
3737-41-5,0.17612869,0.8238713
133855-98-8,0.11642754,0.88357246
25061-59-0,0.33730447,0.6626955
376-18-1,0.3135649,0.6864351
71119-10-3,0.5869987,0.4130013
765-63-9,0.39709628,0.6029037
306-52-5,0.45760024,0.54239976
69226-51-3,0.35823596,0.64176404
630-20-6,0.2480616,0.7519384
22052-04-6,0.18937969,0.8106203
39236-46-9,0.7460841,0.2539159
87957-27-5,0.8347591,0.16524088
26907-37-9,0.32179326,0.67820674
6970-97-4,0.6525011,0.34749892
58-93-5,0.7366948,0.26330522
39603-48-0,0.13249856,0.86750144
78491-02-8,0.84708244,0.15291758
67238-62-4,0.3218487,0.6781513
58955-84-3,0.31967342,0.6803266
100-97-0,0.39901763,0.60098237
101-25-7,0.34198624,0.65801376
2691-41-0,0.1949786,0.8050214
13980-04-6,0.28824633,0.71175367
121-82-4,0.3258385,0.6741615
2235-43-0,0.63723505,0.36276495
25155-29-7,0.68282163,0.31717834
17929-34-9,0.65861756,0.34138244
40507-94-6,0.1742068,0.8257932
149-44-0,0.60790527,0.3920947
870-72-4,0.63505256,0.3649474
99591-74-9,0.52790415,0.47209582
555-89-5,0.4203447,0.5796553
88144-99-4,0.23588777,0.76411223
6317-18-6,0.24257404,0.75742596
21564-17-0,0.49295312,0.5070469
21335-43-3,0.17300254,0.82699746
3518-65-8,0.20705682,0.7929432
74-97-5,0.1062178,0.8937822
24082-36-8,0.37513572,0.6248643
57583-54-7,0.54925334,0.45074666
1324-76-1,0.9147854,0.08521459
128-79-0,0.87228143,0.12771857
3071-73-6,0.89372736,0.10627264
991-42-4,0.32773775,0.67226225
54299-17-1,0.6619052,0.33809477
131-92-0,0.69522995,0.30477005
135-57-9,0.6800623,0.3199377
73688-63-8,0.9458405,0.054159537
21413-28-5,0.30611694,0.69388306
603-34-9,0.23995674,0.76004326
101-02-0,0.6180302,0.38196978
115-86-6,0.4927271,0.5072729
597-82-0,0.15869564,0.84130436
603-35-0,0.47769374,0.52230626
52237-03-3,0.9586829,0.041317124
6607-41-6,0.35021657,0.64978343
60628-96-8,0.32096815,0.67903185
82-66-6,0.74684703,0.25315294
84-15-1,0.44396812,0.5560319
84-62-8,0.8634214,0.1365786
3905-19-9,0.9185942,0.081405826
573-58-0,0.92191195,0.078088045
6416-68-8,0.96970206,0.030297944
30638-08-5,0.8719971,0.12800288
31251-03-3,0.13392127,0.86607873
119006-77-8,0.24202937,0.75797063
92-94-4,0.35447687,0.64552313
98119-87-0,0.69115245,0.30884758
28140-60-5,0.17559618,0.8244038
8003-50-7,0.95483124,0.04516878
35869-64-8,0.9491823,0.050817754
5280-78-4,0.95438343,0.045616556
1937-37-7,0.99217284,0.007827175
6247-39-8,0.41339642,0.5866036
42797-18-2,0.6015557,0.39844427
62802-56-6,0.29548562,0.7045144
90-30-2,0.32557863,0.67442137
4335-09-5,0.9832791,0.0167209
52238-92-3,0.79670995,0.20329003
40618-31-3,0.85319203,0.14680795
1937-35-5,0.88124985,0.11875013
13080-89-2,0.52740395,0.47259605
2583-80-4,0.95768005,0.042319935
6406-56-0,0.8251172,0.17488283
107934-68-9,0.55945915,0.44054085
67446-03-1,0.7404959,0.2595041
587-98-4,0.9108111,0.089188874
4117-90-2,0.22566813,0.77433187
135-88-6,0.7276076,0.27239242
4051-63-2,0.67329705,0.32670292
81-77-6,0.49482524,0.50517476
12237-62-6,0.84681666,0.15318334
17364-40-8,0.4152841,0.5847159
25505-99-1,0.34541678,0.6545832
622-15-1,0.14322007,0.85677993
86-29-3,0.25352418,0.7464758
4695-13-0,0.4668203,0.5331797
117-34-0,0.49188334,0.50811666
724-18-5,0.57746744,0.42253256
91-01-0,0.49926978,0.5007302
119-53-9,0.54180557,0.45819443
92-52-4,0.41897595,0.58102405
54660-00-3,0.47528017,0.52471983
119-61-9,0.7051339,0.2948661
94-36-0,0.5618204,0.43817958
1850-15-3,0.62763643,0.37236357
122-39-4,0.5216348,0.47836518
102-06-7,0.24306345,0.75693655
622-03-7,0.16649479,0.8335052
103-33-3,0.44014162,0.5598584
37893-02-0,0.4184571,0.5815429
495-48-7,0.38766766,0.61233234
86-30-6,0.20739621,0.7926038
101-84-8,0.53082746,0.46917254
102-09-0,0.53175294,0.4682471
2524-64-3,0.5184375,0.4815625
4129-17-3,0.39597768,0.6040223
3861-73-2,0.97629315,0.023706859
23211-47-4,0.98404557,0.01595445
125-13-3,0.6107704,0.3892296
17692-24-9,0.6705345,0.32946554
603-41-8,0.60000277,0.3999972
32500-19-9,0.84213537,0.15786465
10040-45-6,0.7564711,0.24352889
82211-24-3,0.5304469,0.46955314
3567-69-9,0.9409976,0.059002373
66898-62-2,0.502476,0.49752405
188425-85-6,0.5562555,0.44374448
948-65-2,0.644423,0.35557696
10423-37-7,0.25900197,0.740998
298-46-4,0.23139387,0.7686061
17418-58-5,0.62511504,0.37488496
8003-22-3,0.44396126,0.55603874
6925-69-5,0.69606423,0.30393574
18636-88-9,0.26764834,0.73235166
51671-14-8,0.5408031,0.45919695
2866-43-5,0.3750016,0.6249984
5766-76-7,0.50467396,0.49532604
100537-30-2,0.23245192,0.7675481
83-12-5,0.31326717,0.6867328
136687-74-6,0.62855077,0.37144926
85-52-9,0.6405258,0.35947415
90-41-5,0.31957656,0.68042344
86-00-0,0.29588437,0.7041156
132-27-4,0.46231353,0.53768647
60312-67-6,0.33009595,0.66990405
4727-29-1,0.5914171,0.40858293
833-50-1,0.5935669,0.40643308
15310-01-7,0.6807264,0.3192736
118-55-8,0.6577095,0.34229052
88599-33-1,0.90886146,0.09113854
60919-11-1,0.39773512,0.6022649
495-73-8,0.726922,0.27307802
7361-93-5,0.3833151,0.6166849
6428-31-5,0.99212545,0.007874561
2429-82-5,0.9548254,0.04517459
2429-84-7,0.9674575,0.03254255
73926-93-9,0.8648088,0.1351912
4232-84-2,0.34961575,0.65038425
6425-07-6,0.850656,0.14934404
39557-39-6,0.42172635,0.57827365
17781-31-6,0.27247107,0.7275289
93-45-8,0.8036436,0.19635643
5850-39-5,0.9637413,0.036258716
599-79-1,0.927001,0.072999015
19247-68-8,0.09928936,0.90071064
129-00-0,0.56140167,0.43859833
130-20-1,0.5177752,0.4822248
1047-16-1,0.61037064,0.38962936
33955-44-1,0.64489365,0.35510635
97110-59-3,0.34350324,0.65649676
588-53-4,0.35974222,0.6402578
3218-36-8,0.42206454,0.57793546
85-73-4,0.801474,0.19852605
1210-05-5,0.5133405,0.4866595
61826-76-4,0.3135404,0.6864596
53874-68-3,0.36042786,0.63957214
136-36-7,0.7075118,0.29248822
713-68-8,0.4794823,0.5205177
71130-54-6,0.4082654,0.5917346
92-67-1,0.29026663,0.70973337
92-69-3,0.52678883,0.47321114
2866-82-2,0.50528455,0.49471545
2784-27-2,0.76482457,0.23517543
101-54-2,0.3505249,0.6494751
3457-98-5,0.3692773,0.6307227
80-38-6,0.37695175,0.62304825
80-00-2,0.40634948,0.5936505
51671-08-0,0.51225424,0.48774573
257-07-8,0.20406526,0.79593474
275-51-4,0.3341381,0.6658619
1470-37-7,0.4212157,0.5787843
15307-93-4,0.33653182,0.6634682
84-65-1,0.7307788,0.26922122
467-69-6,0.6109442,0.3890558
86-74-8,0.40003216,0.59996784
894-86-0,0.6038939,0.39610615
482-89-3,0.6377902,0.36220983
74115-24-5,0.4523911,0.5476089
88599-73-9,0.7914897,0.20851031
88599-51-3,0.867734,0.13226597
304-81-4,0.2428549,0.7571451
120-78-5,0.4180814,0.5819186
262-12-4,0.356223,0.643777
80100-23-8,0.38908446,0.61091554
104-55-2,0.49271804,0.50728196
366-18-7,0.32689095,0.67310905
4360-47-8,0.4720947,0.5279053
2429-73-4,0.98569095,0.014309065
74039-01-3,0.9262357,0.073764294
6992-11-6,0.90930355,0.09069643
3564-27-0,0.8634247,0.13657527
945553-94-6,0.72217786,0.2778221
5212-99-7,0.4627316,0.5372684
5607-54-5,0.6583636,0.3416364
1787-61-7,0.8798295,0.12017047
915-67-3,0.9719545,0.028045475
2611-82-7,0.978694,0.021305997
518-47-8,0.54656625,0.45343375
83164-33-4,0.5618888,0.4381112
60168-88-9,0.5492548,0.4507452
60045-47-8,0.24990803,0.75009197
3845-20-3,0.81487316,0.18512686
104902-34-3,0.31648433,0.68351567
59-40-5,0.5792534,0.42074662
1470-35-5,0.398939,0.601061
31684-63-6,0.68585736,0.31414264
89426-92-6,0.060849607,0.9391504
1147-42-8,0.5946107,0.40538934
604-75-1,0.84959304,0.15040696
131-56-6,0.65270483,0.34729517
43087-91-8,0.18718624,0.81281376
13481-63-5,0.28503227,0.7149677
530-78-9,0.30828702,0.691713
23595-00-8,0.19971317,0.8002868
532-82-1,0.5942952,0.4057048
97-16-5,0.48017395,0.51982605
53-19-0,0.3486917,0.6513083
6723-40-6,0.30223846,0.69776154
3424-82-6,0.6013873,0.39861268
64628-44-0,0.75243115,0.24756882
88599-74-0,0.8750219,0.12497813
88599-62-6,0.89271593,0.10728406
68157-60-8,0.59767044,0.40232953
127-57-1,0.62785304,0.37214696
134-37-2,0.17747086,0.82252914
66-77-3,0.26782948,0.7321705
27199-40-2,0.27258778,0.7274122
3669-32-7,0.8182315,0.18176849
134-32-7,0.16127372,0.8387263
86-88-4,0.1239025,0.8760975
86-84-0,0.39108348,0.6089165
86-57-7,0.15629786,0.84370214
90-15-3,0.22196585,0.77803415
74070-46-5,0.3145302,0.6854698
941-69-5,0.29547244,0.70452756
128-56-3,0.8878782,0.11212179
55994-28-0,0.36887747,0.6311225
91-22-5,0.2714402,0.7285598
85175-31-1,0.18925238,0.8107476
3878-19-1,0.2052682,0.7947318
103-64-0,0.6032899,0.3967101
2602-46-2,0.9809783,0.019021697
82956-11-4,0.87893033,0.12106969
25875-51-8,0.218494,0.781506
2783-94-0,0.94976395,0.050236028
101463-69-8,0.8538216,0.14617842
84632-50-8,0.57933855,0.42066148
72-54-8,0.30744362,0.6925564
50-29-3,0.30204356,0.69795644
92-87-5,0.2128638,0.7871362
93839-21-5,0.43712646,0.56287354
92-88-6,0.51035166,0.4896483
7158-32-9,0.4731881,0.5268119
345-92-6,0.5279776,0.47202238
58139-96-1,0.32454467,0.67545533
60348-77-8,0.7430507,0.2569493
1478-61-1,0.40211862,0.5978814
7457-25-2,0.3416564,0.6583436
101-80-4,0.24666667,0.75333333
139-65-1,0.2207864,0.7792136
80-08-0,0.55111176,0.44888824
1934-21-0,0.9382853,0.06171473
1223-31-0,0.32060117,0.67939883
2664-63-3,0.40593606,0.59406394
80-09-1,0.7139541,0.28604594
80-51-3,0.5372386,0.46276143
80-33-1,0.40088123,0.59911877
80-07-9,0.36367863,0.63632137
128-69-8,0.7033658,0.29663417
93-09-4,0.74163914,0.25836086
581-89-5,0.38849396,0.61150604
135-19-3,0.79808694,0.20191306
120-18-3,0.86050296,0.13949704
480-22-8,0.30517268,0.6948273
14255-88-0,0.40379703,0.59620297
117-79-3,0.5822724,0.4177276
2464-37-1,0.6180854,0.38191462
63716-35-8,0.2487045,0.7512955
63716-36-9,0.20394915,0.79605085
846-49-1,0.78255516,0.21744484
77-36-1,0.87600756,0.123992465
39062-72-1,0.4887479,0.5112521
88599-64-8,0.8868402,0.11315977
108935-06-4,0.80456644,0.19543356
35367-38-5,0.66241467,0.33758536
4394-00-7,0.5482702,0.4517298
34580-63-7,0.4778478,0.5221522
34580-77-3,0.23037124,0.76962876
5443-49-2,0.52615094,0.47384903
58861-48-6,0.3160044,0.6839956
74697-32-8,0.8093008,0.1906992
553-26-4,0.3376943,0.6623057
22199-08-2,0.69334567,0.30665436
81-83-4,0.6038445,0.39615548
81-84-5,0.70367855,0.29632145
81-16-3,0.7738222,0.22617778
633-99-8,0.25242162,0.7475784
20749-68-2,0.8239107,0.17608927
128-67-6,0.7847003,0.21529971
2243-62-1,0.29478508,0.7052149
128-95-0,0.67509913,0.32490084
84-89-9,0.83711135,0.16288866
3173-72-6,0.47440934,0.52559066
81-64-1,0.6700281,0.3299719
81-04-9,0.7679924,0.23200761
120-72-9,0.39094555,0.60905445
41803-58-1,0.31011206,0.68988794
1698-60-8,0.38730288,0.6126971
3042-84-0,0.3129391,0.6870609
1698-53-9,0.34994262,0.6500574
51707-55-2,0.5391916,0.46080837
148-24-3,0.3117537,0.6882463
27022-50-0,0.12071133,0.8792887
100-52-7,0.459202,0.540798
25506-06-3,0.5653359,0.43466407
6607-45-0,0.31311023,0.68688977
114833-91-9,0.17673188,0.8232681
13423-60-4,0.14328748,0.8567125
16227-12-6,0.1717236,0.8282764
84-12-8,0.41675782,0.5832422
66501-16-4,0.35173756,0.64826244
2423-66-7,0.25873345,0.74126655
623-30-3,0.169689,0.830311
41407-89-0,0.7215088,0.2784912
98-87-3,0.3039183,0.6960817
1086-02-8,0.55873287,0.44126713
56741-95-8,0.4013611,0.5986389
396-01-0,0.20686215,0.79313785
18039-42-4,0.4702388,0.5297612
89427-42-9,0.18094063,0.8190594
98-88-4,0.5033349,0.49666515
98-07-7,0.3709182,0.6290818
142-04-1,0.32875228,0.6712477
64-10-8,0.5577836,0.4422164
103-85-5,0.272806,0.727194
6635-73-0,0.16142899,0.838571
100-63-0,0.16976315,0.83023685
100-65-2,0.7213828,0.2786172
103-71-9,0.41070586,0.58929414
17654-88-5,0.2095111,0.7904889
98-95-3,0.28038424,0.71961576
350-57-2,0.3509854,0.6490146
3426-89-9,0.4150365,0.5849635
7450-69-3,0.4634058,0.5365942
701-64-4,0.5153682,0.4846318
644-97-3,0.2973081,0.7026919
1779-48-2,0.39275998,0.60724
108-98-5,0.37506545,0.62493455
18355-25-4,0.5106729,0.4893271
127-52-6,0.32916838,0.6708316
8046-53-5,0.7724507,0.22754933
98-09-9,0.4877519,0.5122481
108-90-7,0.3710519,0.6289481
108-86-1,0.19069862,0.8093014
591-50-4,0.4168051,0.5831949
119-72-2,0.73368937,0.26631063
124495-18-7,0.37179482,0.6282052
63734-62-3,0.7362608,0.26373926
123172-45-2,0.6651513,0.3348487
2243-78-9,0.25259066,0.74740934
64896-26-0,0.7232786,0.27672142
7621-86-5,0.13564855,0.86435145
6054-99-5,0.8634247,0.13657527
74697-62-4,0.667806,0.33219397
15457-05-3,0.3336078,0.6663922
42874-01-1,0.58993363,0.41006637
101-50-8,0.9605747,0.03942531
101-20-2,0.26468408,0.7353159
119-15-3,0.43149412,0.5685059
1836-75-5,0.4730218,0.5269782
12222-78-5,0.79014045,0.20985956
59214-90-3,0.54531384,0.45468614
65793-50-2,0.17426783,0.8257322
92-70-6,0.77180886,0.22819115
37728-15-7,0.31144243,0.68855757
53469-21-9,0.60285616,0.3971438
51410-30-1,0.6666557,0.33334428
1631-29-4,0.6013024,0.3986976
80100-26-1,0.5573347,0.44266528
523-50-2,0.25152302,0.748477
2698-41-1,0.41624594,0.58375406
16715-77-8,0.6945485,0.3054515
531-81-7,0.38034672,0.6196533
13577-46-3,0.8276477,0.17235234
4053-08-1,0.7390045,0.26099548
117-62-4,0.9037842,0.09621577
117-55-5,0.89579386,0.10420615
3604-99-7,0.3866343,0.6133657
481-39-0,0.48312312,0.5168769
4008-48-4,0.16343075,0.83656925
90-02-8,0.29869902,0.701301
89-98-5,0.42119318,0.5788068
95-16-9,0.63319755,0.36680245
91-15-6,0.39891362,0.6010864
611-20-1,0.2988118,0.7011882
873-32-5,0.40277362,0.5972264
36888-99-0,0.52215266,0.47784734
2797-51-5,0.5479275,0.45207247
3347-22-6,0.36466908,0.6353309
117-80-6,0.5456561,0.45434391
85-41-6,0.49617445,0.50382555
85-44-9,0.6901183,0.30988166
90-16-4,0.43407238,0.5659276
65-45-2,0.34875023,0.65124977
54-21-7,0.45722872,0.5427713
2037-95-8,0.5101439,0.48985612
21725-69-9,0.45084375,0.54915625
6064-83-1,0.6407533,0.35924667
2634-33-5,0.45514065,0.54485935
609-66-5,0.5298112,0.4701888
1338-32-5,0.59942514,0.40057486
88-17-5,0.2672053,0.7327947
2285-12-3,0.41585016,0.58414984
85813-73-6,0.6058682,0.39413178
392-83-6,0.3207929,0.6792071
95-54-5,0.2440961,0.7559039
88-74-4,0.44891828,0.5510817
95-55-6,0.24412817,0.75587183
95-51-2,0.28777367,0.71222633
583-39-1,0.2135123,0.7864877
615-16-7,0.44435853,0.5556415
874819-71-3,0.285111,0.714889
5902-85-2,0.226978,0.773022
5344-82-1,0.24566227,0.7543377
101-05-3,0.4321971,0.5678029
2213-63-0,0.3265277,0.6734723
4570-41-6,0.14514267,0.8548573
149-30-4,0.45154464,0.54845536
88-75-5,0.3423497,0.6576503
88-73-3,0.246409,0.753591
120-80-9,0.363127,0.636873
1333-39-7,0.8887896,0.111210406
30746-58-8,0.36305577,0.63694423
95-50-1,0.35371035,0.64628965
110-02-1,0.34117556,0.65882444
105-11-3,0.47223032,0.5277697
16589-20-1,0.9816467,0.018353304
3863-80-7,0.81300247,0.18699752
12674-11-2,0.43386185,0.56613815
71422-67-8,0.55311537,0.44688466
13738-63-1,0.7392446,0.26075545
1836-77-7,0.58286667,0.41713336
22494-42-4,0.62803364,0.37196636
877179-04-9,0.35430962,0.6456904
64057-98-3,0.17856574,0.82143426
860-22-0,0.93020344,0.069796585
133-14-2,0.69298375,0.30701625
106917-52-6,0.48972708,0.5102729
56966-52-0,0.24427855,0.75572145
14047-09-7,0.29159272,0.7084073
2274-74-0,0.51705855,0.48294145
3380-34-5,0.4305786,0.5694214
2227-13-6,0.16534305,0.83465695
116-29-0,0.5271787,0.4728213
6954-48-9,0.5948489,0.40515113
131-27-1,0.8520359,0.14796413
86479-06-3,0.44980532,0.5501947
58712-69-9,0.18981183,0.8101882
556-12-7,0.2555828,0.7444172
3132-99-8,0.3120144,0.6879856
2009-24-7,0.4212594,0.5787406
74738-17-3,0.3505004,0.6494996
1018-71-9,0.3551305,0.6448695
2617-79-0,0.25232375,0.74767625
2617-78-9,0.24060184,0.75939816
718-43-4,0.3685497,0.6314503
626-17-5,0.42352098,0.576479
121-91-5,0.6231597,0.3768403
114607-46-4,0.6978878,0.30211222
16671-87-7,0.46192187,0.5380781
4052-92-0,0.75308186,0.24691816
402-31-3,0.39883977,0.6011602
881-99-2,0.47828162,0.5217184
329-01-1,0.33915377,0.66084623
108-45-2,0.19080108,0.8091989
99-09-2,0.22434545,0.77565455
108-42-9,0.20192164,0.79807836
4947-89-1,0.29691815,0.70308185
127-68-4,0.6426827,0.3573173
121-73-3,0.2363776,0.7636224
108-46-3,0.30292237,0.69707763
108-43-0,0.37282568,0.6271743
619-72-7,0.36264366,0.63735634
2420-17-9,0.6662353,0.33376467
13940-94-8,0.29430127,0.7056987
100-21-0,0.6678803,0.33211967
100-20-9,0.438069,0.561931
619-80-7,0.47235864,0.52764136
62-23-7,0.6205736,0.37942642
122-04-3,0.46456027,0.5354397
99-96-7,0.6932534,0.3067466
16671-88-8,0.50503194,0.49496806
123199-93-9,0.7910518,0.20894821
122-01-0,0.48280007,0.51719993
455-14-1,0.1225242,0.8774758
98-56-6,0.28027052,0.7197295
5216-25-1,0.33244538,0.6675546
624-18-0,0.2006566,0.7993434
100-01-6,0.3258962,0.6741038
2987-46-4,0.10305959,0.8969404
63-74-1,0.52688324,0.47311676
515-49-1,0.42582,0.57418
15730-83-3,0.79486907,0.20513092
106-47-8,0.16520226,0.83479774
540-37-4,0.23343188,0.7665681
4156-21-2,0.89856297,0.101437055
3696-23-9,0.163665,0.836335
539-21-9,0.110348165,0.88965183
105-12-4,0.36182326,0.63817674
100-28-7,0.36586857,0.63413143
35037-73-1,0.3109182,0.6890818
