CASRN,LD50_xgboost_mordred
96719-47-0,0.2796883
93-04-9,1.0697448
138113-08-3,0.67724407
1504-74-1,1.1496859
10238-21-8,0.7746336
120-35-4,0.8320046
135-62-6,0.856539
36968-27-1,0.6039632
1229-55-6,0.6407276
57149-07-2,0.21190462
107707-55-1,0.31158218
107707-39-1,0.26055416
128143-10-2,0.1929829
93839-20-4,0.66156584
99784-08-4,0.95369655
72956-09-3,0.37789026
374726-62-2,0.39503628
69563-51-5,0.8489997
22839-47-0,0.9358509
5894-79-1,0.951429
484-20-8,0.64496034
5956-63-8,0.5031515
34580-76-2,0.21239218
14192-26-8,0.7903048
83929-47-9,0.8796674
319-24-4,0.7125875
393-85-1,0.5956223
88599-37-5,0.5859591
16298-03-6,0.9333664
26447-85-8,0.6052163
19190-61-5,0.65683025
43210-67-9,0.2638935
145701-23-1,0.6290525
31080-68-9,0.82665086
92823-03-5,0.44978032
33564-30-6,0.931579
361377-29-9,0.50665265
68401-82-1,0.9500073
98753-19-6,0.4234956
105239-91-6,0.4886199
32384-65-9,0.68316025
540-97-6,0.7342944
541-02-6,0.8046934
107-51-7,0.8980115
60111-54-8,0.422212
107-46-0,0.8792116
33204-76-1,0.464482
75-76-3,1.2155162
388606-32-4,0.39479336
2554-06-5,0.40203485
1719-58-0,0.5465185
7787-93-1,0.5819919
5578-42-7,0.62549585
149-74-6,0.71474695
1947-37-1,0.4578919
87459-76-5,0.70403373
135158-54-2,0.50692815
68786-66-3,0.25144222
64037-25-8,0.4816787
1115-84-0,1.1977512
67-71-0,1.2474746
247569-56-8,0.6666129
104206-82-8,0.0067528095
20945-65-7,1.0275784
335104-84-2,-0.017864464
141112-29-0,-0.23123081
3710-30-3,1.3593599
86273-46-3,0.6073164
765-12-8,1.193895
17351-75-6,1.0499266
112-43-6,1.2835879
112-45-8,1.2289796
357-08-4,0.10078125
78467-47-7,0.20255822
83395-33-9,0.5985299
105770-83-0,0.5448451
91832-40-5,0.9643505
28156-60-7,0.9822808
7446-81-3,0.55981874
34462-96-9,0.33535734
66415-55-2,1.1002734
530-48-3,1.1549566
78467-29-5,0.060701836
103361-09-7,0.59705216
68049-83-2,0.4175486
83395-32-8,0.5329438
109-29-5,1.3381974
106-02-5,1.3754812
80584-91-4,1.0721763
6707-60-4,1.221664
3391-83-1,1.2922704
32539-83-6,1.2391828
505-52-2,1.4586697
111855-65-3,0.7342676
58890-25-8,0.69106334
60012-89-7,0.55260295
73963-72-1,0.37567008
111223-26-8,0.6988092
7381-13-7,0.71562076
23847-08-7,0.6357618
971-15-3,0.15815704
2004-62-8,0.7701151
73963-42-5,0.22344278
127966-78-3,0.28869936
6334-25-4,1.3031489
1531-95-9,0.8041358
76547-98-3,0.6024526
123-99-9,1.6308134
6674-22-2,0.5020752
118314-35-5,0.16877326
78484-08-9,0.17255935
15894-70-9,0.7452984
34580-70-6,0.30218253
34935-15-4,0.9029214
825-51-4,1.0630592
73846-69-2,-0.6036211
102601-34-3,0.95951146
10305-41-6,1.5045117
99300-59-1,-0.5084476
78483-88-2,0.16945238
712-50-5,1.1193038
101-87-1,0.5987872
55232-79-6,0.2821212
55232-76-3,0.34518284
55232-78-5,0.30946702
7575-23-7,0.4209787
99189-60-3,0.60983485
60142-95-2,0.37316355
749-02-0,0.023924075
2123-24-2,1.0948974
4985-85-7,1.4373225
82822-14-8,1.0857937
111856-34-9,0.2894649
7365-45-9,0.87718785
4028-32-4,1.0401431
28950-61-0,0.73867434
89667-40-3,0.5256167
78483-90-6,0.26167685
78467-50-2,0.169003
66063-05-6,0.60282004
5610-40-2,0.29340374
10329-95-0,0.5019032
1071-93-8,1.252162
124-04-9,1.5544163
99300-60-4,-0.5402977
1575-61-7,0.5743935
30194-63-9,0.34325242
839-90-7,0.72294533
15446-08-9,0.4492008
90494-79-4,-0.05143185
298-57-7,0.17732343
195252-47-2,-0.05976781
106565-71-3,0.45958072
10329-96-1,0.4285876
97817-06-6,0.6322007
886588-62-1,0.60726124
5763-44-0,0.83866143
87429-91-2,0.24238668
1952-96-1,0.093325324
67075-37-0,0.36303264
110311-27-8,0.65529835
61010-04-6,0.71460354
27076-30-8,1.8663689
27060-91-9,0.5131243
111687-36-6,0.82700694
99300-58-0,-0.40413132
122-68-9,1.2796121
60045-26-3,1.2475535
98519-13-2,0.5093349
98519-07-4,0.5031
98519-00-7,0.48883092
4471-41-4,0.6313898
93981-02-3,1.0498959
36951-85-6,0.10908917
16142-27-1,0.6642628
66508-37-0,0.8631748
15471-17-7,0.5354938
41123-69-7,0.57965827
82578-51-6,0.49900305
76874-96-9,0.42503232
76874-97-0,0.49631262
34580-73-9,0.37438157
17095-24-8,0.4280665
4994-16-5,1.2890085
104-53-0,1.1873125
5766-67-6,0.5962186
23996-53-4,0.796774
73803-48-2,0.50800276
76751-94-5,0.207417
2955-38-6,0.64020336
18818-61-6,0.59720945
69655-05-6,0.56391
77053-97-5,0.2011242
486460-32-6,0.010186609
915095-94-2,0.24403398
121808-62-6,0.46378946
53716-82-8,0.9007805
39391-39-4,0.45908332
915095-87-3,0.27697584
314771-88-5,0.43083015
858956-08-8,0.720504
51981-21-6,1.186402
9001-73-4,1.0737985
13115-71-4,1.3452077
84611-23-4,0.6205928
58095-31-1,0.7047926
28874-51-3,1.5265024
52079-23-9,1.3139422
53878-49-2,0.6169082
621-95-4,0.43854028
736-30-1,0.6495851
137281-39-1,0.7039514
37286-92-3,0.5026514
494-19-9,0.9340444
697235-49-7,0.8267213
128-08-5,0.68175215
16327-90-5,0.6811177
114369-43-6,0.6315556
72239-31-7,0.01273328
54941-79-6,0.3324214
131206-85-4,0.31711924
17471-82-8,0.48243615
100981-43-9,0.14957187
3576-64-5,0.62257314
96719-71-0,0.28659448
96719-43-6,0.54541135
96719-45-8,0.11811849
96892-56-7,0.3398097
138117-50-7,0.8455837
98519-08-5,0.52093464
98519-18-7,0.53531176
98532-65-1,0.5264567
116970-50-4,0.7254223
26957-73-3,0.3693652
80-02-4,0.78339195
2871-01-4,0.7717327
6961-46-2,0.9748529
1320-51-0,1.68956
54941-80-9,0.42776293
54941-66-1,0.108804144
27097-44-5,-0.19752531
54941-67-2,-0.027926903
22036-77-7,0.9762655
84210-62-8,0.44217393
53720-84-6,0.48526543
59277-89-3,0.81072885
20208-21-3,0.63257104
3891-07-4,0.925756
155601-30-2,0.9016929
93-20-9,0.9612818
1562-00-1,1.0403609
104-66-5,1.1738164
28173-59-3,0.55505186
85-40-5,0.9483607
97519-39-6,1.0376211
87-29-6,0.7539002
178671-69-7,0.35051677
40018-25-5,0.76178014
777-11-7,0.367403
281-23-2,1.3193758
32986-56-4,1.4847444
7237-83-4,0.71497715
37248-47-8,1.1164622
203515-86-0,0.6096298
9050-67-3,1.5432657
130796-74-6,-0.070548855
70-00-8,0.2950085
3148-72-9,1.1983149
77054-16-1,0.12746987
303-31-1,0.76904804
53858-86-9,1.602639
98519-38-1,0.5106581
98532-72-0,0.59699214
36476-78-5,1.3288752
19130-96-2,1.9522992
134528-32-8,0.37679812
2157-19-9,0.06260757
7089-59-0,0.68841815
3369-52-6,0.17079176
25451-15-4,0.610267
5255-75-4,0.67592615
15121-11-6,0.21455553
56-89-3,0.775549
1003859-14-0,-0.0072694197
5588-13-6,0.735791
73151-29-8,0.44516185
86832-68-0,0.78112197
37106-97-1,0.77495337
1824-50-6,0.70773697
138-59-0,1.273663
73-22-3,0.5822344
71-00-1,1.1781241
154-23-4,0.5797651
742-01-8,0.58948374
40691-09-6,0.48413277
56-84-8,1.8357103
106691-40-1,0.42582604
136087-85-9,0.50276655
526-98-7,1.4031783
77181-69-2,0.557768
5536-17-4,0.30939013
58-63-9,0.58298784
31698-14-3,0.40361917
72361-00-3,0.68168914
5550-12-9,1.2468148
68-41-7,1.24362
21700-31-2,0.5296808
5547-29-5,0.9760476
168152-93-0,0.37224522
74860-00-7,0.5067814
168153-00-2,0.4890233
180591-20-2,0.8739602
6386-63-6,0.6614768
538-74-9,0.9872855
91-33-8,0.5346562
541-88-8,-0.05092419
13676-54-5,0.66737276
71294-03-6,0.54629594
19719-28-9,0.6352834
553-86-6,0.9437785
120-46-7,0.95062554
85162-11-4,0.3671515
67-52-7,1.4247556
504-17-6,0.705267
34320-82-6,0.6874981
525-79-1,0.61829627
40718-29-4,0.71785975
71280-74-5,0.20090069
71292-59-6,0.25156885
239110-15-7,0.42295274
54941-81-0,0.74743634
152264-74-9,0.5847753
152264-48-7,0.5390775
152264-27-2,0.7224663
58579-51-4,0.24827969
51411-04-2,0.6623603
963-39-3,0.57707363
4553-89-3,1.2972192
103-16-2,1.0410867
613-62-7,1.084277
33215-60-0,0.6122568
33215-59-7,0.676367
52010-22-7,0.846095
116337-58-7,0.70919037
116337-63-4,0.55845565
53994-73-3,0.7709106
100-87-8,1.005712
64037-18-9,0.55909663
15308-01-7,0.5808721
126-58-9,1.2296097
765-63-9,0.13266872
25155-29-7,1.4313688
17929-34-9,0.44093364
149-44-0,0.710541
57583-54-7,0.32626143
1324-76-1,0.4114795
54299-17-1,0.3151121
131-92-0,0.59811604
135-57-9,0.7210665
13676-91-0,0.48566216
597-82-0,0.34758118
52237-03-3,1.0203333
6607-41-6,0.17274757
3905-19-9,0.49919346
6416-68-8,0.8969324
31251-03-3,0.12294917
92-94-4,1.0807582
98119-87-0,0.8649266
8003-50-7,0.6592208
35869-64-8,-0.07825045
5280-78-4,0.4100477
5124-25-4,0.98316425
42797-18-2,0.8056716
52238-92-3,-0.44489953
40618-31-3,0.3328011
1937-35-5,0.6275483
2583-80-4,1.0580739
107934-68-9,0.36113274
4051-63-2,0.71342075
12237-62-6,0.7256635
724-18-5,0.6563492
54660-00-3,0.5276397
2524-64-3,0.067199476
3861-73-2,1.1659162
17692-24-9,0.63458514
32500-19-9,0.9100699
82211-24-3,0.6781068
3567-69-9,1.4937558
188425-85-6,0.8868153
948-65-2,0.92127085
17418-58-5,0.83318156
8003-22-3,0.33760646
6925-69-5,0.63378686
51671-14-8,0.79734296
2866-43-5,0.48173565
5766-76-7,0.9248839
136687-74-6,0.45193303
60312-67-6,0.9562584
833-50-1,0.78829825
88599-33-1,0.888825
60919-11-1,0.6184221
7361-93-5,0.6024023
6428-31-5,0.9227923
2429-82-5,1.2785289
39557-39-6,0.5761299
130-20-1,0.62262297
1047-16-1,0.92270833
33955-44-1,0.7510428
71130-54-6,0.5852457
92-69-3,0.8758577
2866-82-2,1.0330977
2784-27-2,0.5320359
275-51-4,1.0343449
15307-93-4,0.793771
84-65-1,0.85442144
467-69-6,0.9602421
894-86-0,0.6519395
482-89-3,0.5335592
74115-24-5,0.8028539
88599-73-9,0.922226
88599-51-3,0.7853673
120-78-5,0.7337598
80100-23-8,0.6174228
6992-11-6,0.48665065
3564-27-0,1.2862631
945553-94-6,0.48854318
5212-99-7,0.76835686
2611-82-7,1.3765386
83164-33-4,0.46850252
104902-34-3,0.3819877
31684-63-6,0.91378486
53-19-0,0.31051543
64628-44-0,0.4560239
88599-74-0,0.8143343
88599-62-6,0.77051157
27199-40-2,0.702455
86-84-0,0.8821314
74070-46-5,0.9445443
2783-94-0,1.2318218
101463-69-8,0.064131714
84632-50-8,0.3123181
93839-21-5,0.76548994
60348-77-8,0.8054652
1934-21-0,0.7478247
80-07-9,0.6584153
128-69-8,0.7429083
117-79-3,0.8425015
2464-37-1,0.63289195
77-36-1,0.56829613
39062-72-1,0.41664615
88599-64-8,0.683386
108935-06-4,0.7324286
34580-63-7,0.3111234
34580-77-3,0.109966114
74697-32-8,0.2609311
22199-08-2,1.0032144
81-83-4,0.86495316
20749-68-2,0.04236933
84-89-9,1.5202256
3173-72-6,0.9507032
81-64-1,0.9279537
41803-58-1,0.62123966
114833-91-9,0.36324608
623-30-3,0.6581502
1086-02-8,0.67198044
56741-95-8,0.75556946
6685-76-3,0.34743407
7450-69-3,0.3709994
18355-25-4,0.7784916
127-52-6,0.7494327
124495-18-7,0.62983495
123172-45-2,0.77520025
64896-26-0,1.1698222
74697-62-4,0.64273536
101-20-2,0.7891
51410-30-1,0.8106419
80100-26-1,0.5598203
36888-99-0,0.6806993
85-41-6,0.9260481
85813-73-6,0.65149707
874819-71-3,0.005911992
3863-80-7,0.8257106
877179-04-9,0.6209054
133-14-2,0.85410887
86479-06-3,0.18586783
74738-17-3,0.6320644
1018-71-9,0.6957409
114607-46-4,0.47871855
402-31-3,0.82202905
2420-17-9,0.76187706
123199-93-9,0.7761332
515-49-1,0.9705654
4156-21-2,1.1312543
2493-02-9,0.8023119
41205-21-4,0.561818
98-66-8,1.0341051
83121-18-0,0.37746847
6361-21-3,0.9358385
183208-35-7,0.55700254
27896-84-0,0.72193086
23651-95-8,0.93365645
2840-28-0,1.0694315
49860-08-4,1.0732728
70-10-0,0.7127741
77668-43-0,0.3817894
14733-77-8,0.7697772
7474-78-4,1.3353657
121-88-0,1.1235365
93-84-5,0.79326403
2327-02-8,0.6387791
64037-16-7,0.8321032
3238-40-2,1.1490887
66-22-8,1.2944435
5424-01-1,1.2320842
38082-89-2,-0.07484243
34893-92-0,0.8473487
56962-04-0,0.25269726
79622-59-6,-0.6422828
35041-16-8,0.40859953
99-11-6,1.2170085
64037-29-2,1.1524869
5128-28-9,0.08977532
6331-96-0,1.2998531
1193-24-4,0.9533451
1193-21-1,0.36029455
15245-44-0,0.27945945
150114-71-9,1.0352925
2022-85-7,0.49818417
122006-32-0,0.18480614
70701-62-1,0.47449625
9005-38-3,1.498657
25157-64-6,0.97854114
122005-23-6,0.10980475
94720-90-8,0.9707597
507-55-1,0.88854563
422-56-0,0.9794345
2136-79-0,0.62273806
117-08-8,0.34189197
3583-63-9,0.004804227
344-07-0,0.5353891
3576-88-3,0.910288
110-21-4,1.6360552
123-77-3,1.2948171
1111-78-0,1.9482006
3047-33-4,1.3264587
2736-18-7,0.640874
932-64-9,0.8481436
311-89-7,-0.15122136
754-91-6,-0.2514182
355-42-0,0.6647429
375-45-1,0.330116
382-28-5,0.61058134
2356-53-8,0.6984547
76-11-9,1.0555435
75-71-8,0.6442159
14852-17-6,1.048366
74-82-8,1.685692
2402-58-6,1.5346344
98519-37-0,0.42221022
41519-23-7,1.5411639
2152-44-5,-0.3700992
26184-62-3,1.3826114
873888-84-7,0.9828689
105-90-8,1.5130374
127-43-5,1.1735381
125055-51-8,0.7340895
98519-32-5,0.5156629
143314-16-3,0.6748021
119637-67-1,0.4785659
26266-57-9,1.6178222
191217-81-9,0.36346918
98519-06-3,0.47938868
98519-11-0,0.34781694
98519-31-4,0.5325574
52756-22-6,0.6458452
2345-24-6,1.479312
81334-34-1,0.34587982
98519-35-8,0.6248139
1695-77-8,0.64044046
98519-26-7,0.47880858
31828-50-9,0.92243505
127245-20-9,0.30205083
33494-80-3,0.64005387
26787-78-0,1.0280263
27833-18-7,0.7077507
52093-21-7,0.8209427
31900-04-6,1.1032962
18559-60-9,0.5623719
98519-48-3,0.22981133
98519-28-9,0.5060309
382-26-3,0.5248405
24937-16-4,1.1630784
34493-98-6,1.4250449
20846-91-7,1.3014932
25546-65-0,1.4698145
29701-07-3,1.5746063
2387-59-9,1.0572128
13007-85-7,1.7639331
59866-21-6,1.479501
133-66-4,0.98307353
